debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,down_payment_percentage,paid_down_payment,loan_amount,interest_rate,tenor,monthly_payment,ltv,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
8032103146167679,Xanana Ardianto,perempuan,"Lampung, 27-01-1966",57,"Jalan Indragiri No. 0
Gorontalo, Sumatera Utara 73877",73877,1,2,Cerai hidup,Pengusaha,CV Prastuti,+62-0640-171-3142,2,S1,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,17500000,9300000,120000000.0,0.25,75000000,225000000,8,210,1994005.56,66.66666666666666,kredit properti,24.32,Netral,Sangat Rendah,400,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
5175414698963341,KH. Kawaca Hutagalung,perempuan,"Jawa Barat, 22-10-1975",48,"Jl. Ahmad Yani No. 09
Banjarmasin, Jawa Barat 25411",25411,13,11,Cerai hidup,Pengusaha,Perum Yuliarti Aryani (Persero) Tbk,+62-0527-706-0481,0,S3,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,19500000,8500000,740000000.0,0.3,150000000,350000000,7,162,3345613.44,57.14285714285714,kredit properti,30.41,Baik,Menengah,275,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
8197491519311653,"Vicky Hasanah, S.I.Kom",perempuan,"Sumatera Barat, 20-09-1991",32,"Jl. Tubagus Ismail No. 68
Bandung, Jambi 09194",9194,15,19,Cerai mati,Pegawai Negeri,CV Mandala Latupono,+62 (055) 651 4702,5,SMA,1,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,5500000,2000000,270000000.0,0.2,8000000,32000000,10,36,1032549.99,75.0,kendaraan bermotor,29.5,Sangat Baik,Rendah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
3054958039537477,Utama Usada,laki-laki,"Banten, 26-04-1969",54,"Gang Asia Afrika No. 936
Langsa, Papua 85299",85299,12,17,Belum menikah,Buruh,UD Irawan Gunawan,+62 (765) 924-6651,2,S1,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,7500000,2300000,660000000.0,0.3,150000000,350000000,7,330,2392654.49,57.14285714285714,kredit properti,46.01,Beresiko,Tinggi,425,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
8982882307041089,Elma Haryanto,perempuan,"Nusa Tenggara Barat, 20-06-1981",42,"Jalan Tebet Barat Dalam No. 590
Batu, Jawa Barat 04579",4579,19,17,Cerai hidup,Pengusaha,Perum Simbolon Pranowo,+62 (985) 791-4039,4,SMA,5,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,4000000,2200000,180000000.0,0.2,4000000,16000000,10,72,296413.4,75.0,kendaraan bermotor,16.47,Sangat Baik,Sangat Rendah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
9444982831448206,Kunthara Sitompul,perempuan,"Banten, 08-12-1962",61,"Jalan Monginsidi No. 1
Banda Aceh, Sulawesi Barat 09405",9405,15,18,Belum menikah,Pengusaha,UD Purwanti,+62-161-937-8277,0,D3,9,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8000000,3500000,390000000.0,0.3,120000000,280000000,9,156,3051105.44,57.14285714285714,kredit properti,67.8,Sangat Beresiko,Menengah,650,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
2503209250576857,"Teddy Firmansyah, S.Ked",perempuan,"Kalimantan Timur, 09-07-1996",27,"Jl. Gardujati No. 58
Magelang, KR 13735",13735,4,12,Belum menikah,Pegawai Swasta,PD Pertiwi,+62-277-207-5900,0,S2,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,18500000,9100000,860000000.0,0.3,150000000,350000000,12,324,3645071.1,57.14285714285714,kredit properti,38.78,Baik,Tinggi,175,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
6093043499423043,"R.M. Jamal Rajata, M.Kom.",laki-laki,"Kalimantan Utara, 17-11-1963",60,"Jl. Kutai No. 573
Surabaya, Sulawesi Tenggara 72463",72463,19,9,Menikah,Profesional,Perum Sihotang (Persero) Tbk,+62-084-258-0058,5,SMA,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,6500000,2700000,100000000.0,0.25,100000000,300000000,9,258,2633028.84,66.66666666666666,kredit properti,69.29,Sangat Beresiko,Rendah,750,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
4554114280807962,Tari Fujiati,perempuan,"DKI Jakarta, 10-01-1970",53,"Jl. Ciumbuleuit No. 546
Bontang, Sulawesi Barat 35971",35971,14,17,Menikah,Pengusaha,UD Prasasta Widiastuti,+62 (042) 003 6456,4,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,10000000,3000000,90000000.0,0.35,140000000,260000000,11,324,2514070.41,46.15384615384615,kredit properti,35.92,Netral,Rendah,525,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
8884749111596512,Rahmat Lazuardi,perempuan,"Lampung, 11-06-1981",42,"Gang Kebonjati No. 50
Padang, Sumatera Barat 84467",84467,18,1,Menikah,Profesional,PT Sihombing (Persero) Tbk,+62-87-914-7958,0,D4,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,6500000,2600000,230000000.0,0.25,125000000,375000000,10,228,3679720.93,66.66666666666666,kredit properti,94.35,Sangat Beresiko,Rendah,850,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
2268512135955563,"Karimah Rahimah, S.T.",perempuan,"Bengkulu, 10-03-1960",63,"Gang Rungkut Industri No. 76
Madiun, NB 50929",50929,16,1,Cerai mati,Buruh,PD Sinaga Ramadan (Persero) Tbk,+62 (138) 636 3864,5,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4000000,1600000,220000000.0,0.25,100000000,300000000,12,138,4017725.57,66.66666666666666,kredit properti,167.41,Sangat Beresiko,Rendah,950,Suspicious,"Debitur memiliki risiko default yang sangat tinggi, segera lakukan analisis lanjutan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
6089959245605118,"Balidin Yolanda, S.Ked",laki-laki,"Jawa Tengah, 20-05-1965",58,"Jalan Suniaraja No. 3
Cilegon, Papua 66115",66115,9,9,Cerai hidup,Pegawai Swasta,UD Maulana Kusmawati,+62 (004) 697-2217,3,S1,7,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Sedang,33000000,7300000,720000000.0,0.25,125000000,375000000,11,138,4800109.21,66.66666666666666,kredit properti,18.68,Sangat Baik,Tinggi,50,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
6782625800174756,"Darsirah Rahmawati, S.I.Kom",laki-laki,"Jawa Barat, 02-05-1996",27,"Jalan Sukajadi No. 9
Kupang, Aceh 89872",89872,5,3,Menikah,Profesional,PD Sitorus,+62 (052) 445-9041,4,S3,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,52000000,15900000,780000000.0,0.25,250000000,750000000,7,318,5191636.15,66.66666666666666,kredit properti,14.38,Sangat Baik,Tinggi,100,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
7640952442860589,R.A. Tami Wulandari,perempuan,"Sumatera Barat, 19-03-1972",51,"Jalan Kiaracondong No. 25
Bengkulu, Kalimantan Barat 04888",4888,18,1,Belum menikah,Pengusaha,PD Yuliarti,+62 (72) 866 8059,5,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,4500000,1700000,130000000.0,0.25,125000000,375000000,11,360,3571212.73,66.66666666666666,kredit properti,127.54,Sangat Beresiko,Rendah,950,Suspicious,"Debitur memiliki risiko default yang sangat tinggi, segera lakukan analisis lanjutan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
3130628125185103,Ibun Hutasoit,perempuan,"Kalimantan Timur, 30-06-1991",32,"Gg. Gegerkalong Hilir No. 43
Bengkulu, RI 02843",2843,3,5,Belum menikah,Pegawai Negeri,CV Usamah Narpati,+62 (023) 384-5753,0,D3,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,6500000,3900000,110000000.0,0.2,10000000,40000000,10,36,1290687.49,75.0,kendaraan bermotor,49.64,Beresiko,Sangat Rendah,475,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
8042983213755307,Rizki Gunarto,perempuan,"Sulawesi Tengah, 26-05-1968",55,"Jalan Cikutra Timur No. 77
Bau-Bau, Papua Barat 92481",92481,19,17,Belum menikah,Buruh,PD Sitompul Zulkarnain,+62 (030) 828-2939,1,S2,7,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,30500000,11500000,220000000.0,0.2,60000000,240000000,6,48,5636406.97,75.0,kendaraan bermotor,29.67,Netral,Tinggi,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
4481371322488570,Paiman Waluyo,perempuan,"Sulawesi Barat, 09-09-1994",29,"Gg. Ahmad Dahlan No. 86
Kota Administrasi Jakarta Utara, Kepulauan Bangka Belitung 02014",2014,20,8,Cerai mati,Pegawai Negeri,CV Wacana,+62 (28) 864 1290,0,SMA,2,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Tinggi,5500000,2100000,80000000.0,0.2,8000000,32000000,12,42,936820.03,75.0,kendaraan bermotor,27.55,Baik,Rendah,200,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
6734925097672812,Embuh Hakim,laki-laki,"Jawa Tengah, 24-05-1984",39,"Jalan W.R. Supratman No. 84
Tebingtinggi, Jambi 51508",51508,13,10,Belum menikah,Profesional,PD Anggraini,+62 (028) 995 7384,0,SMA,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,10500000,4600000,100000000.0,0.25,100000000,300000000,9,270,2595140.64,66.66666666666666,kredit properti,43.99,Beresiko,Menengah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
8391258074075289,Paiman Halimah,perempuan,"Kalimantan Timur, 10-12-1980",43,"Gg. Cihampelas No. 553
Tidore Kepulauan, Maluku 99976",99976,1,13,Cerai hidup,Profesional,UD Saragih,+62 (466) 591-6231,1,S2,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,47500000,26100000,930000000.0,0.3,240000000,560000000,6,330,3468957.64,57.14285714285714,kredit properti,16.21,Sangat Baik,Sangat Rendah,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
7980229426939563,drg. Kawaca Waluyo,perempuan,"Riau, 31-05-1981",42,"Gang Moch. Ramdan No. 6
Probolinggo, Kalimantan Timur 23390",23390,8,20,Cerai hidup,Pegawai Swasta,Perum Andriani Riyanti,+62 (030) 179 7045,0,D3,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,11000000,4500000,460000000.0,0.2,40000000,160000000,6,72,2651662.06,75.0,kendaraan bermotor,40.79,Beresiko,Menengah,475,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
8288623273261506,"Dr. Jasmin Maulana, S.Gz",perempuan,"Kalimantan Selatan, 26-10-1972",51,"Jalan HOS. Cokroaminoto No. 20
Salatiga, SS 63785",63785,20,1,Cerai hidup,Pegawai Negeri,PD Puspasari Tbk,+62 (86) 551 5261,0,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,5000000,1400000,220000000.0,0.35,105000000,195000000,10,240,1881792.21,46.15384615384615,kredit properti,52.27,Beresiko,Rendah,700,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
4297830990745423,"Ani Mangunsong, M.Ak",laki-laki,"Kalimantan Barat, 13-01-1973",50,"Jalan Waringin No. 38
Batu, MA 66963",66963,1,2,Menikah,Buruh,Perum Manullang Nainggolan Tbk,+62 (0332) 368-2088,0,D3,10,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,12500000,4700000,160000000.0,0.2,60000000,240000000,9,30,8963558.58,75.0,kendaraan bermotor,114.92,Sangat Beresiko,Menengah,800,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
4009533090515490,"Qori Maheswara, M.M.",laki-laki,"DKI Jakarta, 07-08-1961",62,"Jl. Otto Iskandardinata No. 768
Meulaboh, Bengkulu 91842",91842,19,13,Cerai mati,Buruh,CV Rajata Safitri,+62 (062) 757-1099,1,D4,9,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,18000000,6800000,520000000.0,0.25,75000000,225000000,9,354,1816466.84,66.66666666666666,kredit properti,16.22,Sangat Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9884505986024675,Rini Nuraini,laki-laki,"Nusa Tenggara Barat, 03-10-1967",56,"Jl. Dr. Djunjunan No. 239
Salatiga, KB 75997",75997,9,5,Cerai mati,Profesional,PD Sinaga Firgantoro,+62 (0338) 291 1104,0,SMA,6,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,8000000,3700000,150000000.0,0.2,6000000,24000000,11,24,1118588.12,75.0,kendaraan bermotor,26.01,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
4383582195933131,Gara Pradipta,laki-laki,"Sumatera Utara, 17-04-1966",57,"Jl. Sentot Alibasa No. 9
Serang, Lampung 15001",15001,18,18,Belum menikah,Profesional,CV Rajata (Persero) Tbk,+62 (13) 662 4353,1,S1,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,39500000,23500000,420000000.0,0.25,175000000,525000000,8,264,4232434.01,66.66666666666666,kredit properti,26.45,Netral,Sangat Rendah,400,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
1448116486225614,"Prakosa Firmansyah, M.Ak",laki-laki,"Banten, 09-09-1969",54,"Gang Ahmad Dahlan No. 6
Samarinda, Nusa Tenggara Timur 73291",73291,3,2,Cerai mati,Pegawai Negeri,UD Setiawan,+62 (0759) 368 9942,0,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Tinggi,8000000,2500000,80000000.0,0.3,120000000,280000000,7,348,1881964.16,57.14285714285714,kredit properti,34.22,Netral,Menengah,375,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
9451644637975338,"Drs. Puput Napitupulu, S.E.I",laki-laki,"Bali, 25-11-1986",37,"Jl. Moch. Ramdan No. 870
Sorong, SU 19575",19575,4,7,Belum menikah,Pegawai Swasta,PT Damanik Sihombing Tbk,+62 (016) 087-0266,3,S1,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,7500000,3700000,610000000.0,0.25,100000000,300000000,6,198,2390416.99,66.66666666666666,kredit properti,62.91,Beresiko,Tinggi,400,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
3781552452068236,Aisyah Ardianto,laki-laki,"Kalimantan Utara, 30-08-1961",62,"Jalan Astana Anyar No. 52
Pematangsiantar, Jawa Tengah 07640",7640,13,1,Cerai mati,Pegawai Swasta,CV Sitompul Kuswoyo,+62 (976) 426 7860,0,D4,1,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,17000000,7300000,230000000.0,0.2,20000000,80000000,7,36,2470167.75,75.0,kendaraan bermotor,25.47,Baik,Menengah,150,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9803459301501352,Gilang Habibi,perempuan,"Banten, 14-08-1996",27,"Jalan Rajawali Barat No. 32
Padang Sidempuan, SS 97109",97109,11,20,Menikah,Pegawai Swasta,PD Wijayanti,+62-0544-998-5704,0,S2,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,17500000,3700000,790000000.0,0.2,60000000,240000000,9,60,4982005.25,75.0,kendaraan bermotor,36.1,Baik,Menengah,275,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
8568365612386185,"T. Daruna Lailasari, S.Sos",laki-laki,"Bengkulu, 11-04-1986",37,"Jalan Pasirkoja No. 100
Tegal, LA 44557",44557,5,13,Cerai hidup,Buruh,PT Ardianto,+62 (416) 836 9730,1,SMA,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,10000000,5000000,180000000.0,0.3,120000000,280000000,11,324,2707460.44,57.14285714285714,kredit properti,54.15,Beresiko,Menengah,550,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
8436263970953298,"Zizi Manullang, S.Pt",perempuan,"Sulawesi Tengah, 16-04-1977",46,"Jl. M.T Haryono No. 6
Bandung, SG 76114",76114,19,15,Cerai hidup,Buruh,PT Kusumo,+62 (0664) 191-8063,0,SMA,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,5500000,1600000,190000000.0,0.25,7500000,22500000,12,66,467336.73,66.66666666666666,kendaraan bermotor,11.98,Sangat Baik,Rendah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
3833871142637943,Timbul Palastri,laki-laki,"Aceh, 19-02-1970",53,"Gg. Ronggowarsito No. 36
Tasikmalaya, Jawa Tengah 43667",43667,12,2,Belum menikah,Pegawai Negeri,CV Latupono Tbk,+62 (44) 996-5704,0,SMA,6,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,9000000,3300000,200000000.0,0.2,8000000,32000000,7,48,766279.83,75.0,kendaraan bermotor,13.44,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
7952624858129636,Jaeman Nuraini,laki-laki,"Jawa Barat, 08-10-1963",60,"Jalan K.H. Wahid Hasyim No. 806
Bekasi, Kepulauan Bangka Belitung 72349",72349,16,4,Belum menikah,Buruh,Perum Puspasari (Persero) Tbk,+62 (057) 108 0821,0,S3,4,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Sedang,25000000,6300000,710000000.0,0.2,40000000,160000000,8,48,3906067.57,75.0,kendaraan bermotor,20.89,Baik,Menengah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
1045499399384530,"Dt. Hardi Zulkarnain, M.TI.",perempuan,"Kalimantan Utara, 15-06-1983",40,"Jalan Moch. Ramdan No. 11
Tegal, Lampung 26028",26028,11,18,Belum menikah,Pegawai Swasta,CV Suryono,+62 (0117) 196 7734,1,S2,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,59500000,18200000,750000000.0,0.2,80000000,320000000,10,30,12099651.25,75.0,kendaraan bermotor,29.3,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5270307477620369,Tina Suryono,laki-laki,"Banten, 11-10-1964",59,"Jl. Ciwastra No. 169
Sabang, PA 98488",98488,7,13,Cerai mati,Profesional,CV Laksita Najmudin Tbk,+62-38-750-4333,0,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4500000,2000000,230000000.0,0.2,8000000,32000000,12,36,1062857.91,75.0,kendaraan bermotor,42.51,Baik,Rendah,325,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
7034954998551693,Mursita Palastri,perempuan,"Aceh, 01-01-1991",32,"Gang Pasteur No. 8
Banda Aceh, KT 32973",32973,7,1,Menikah,Buruh,UD Wibowo Tampubolon (Persero) Tbk,+62 (94) 433 3606,3,SMA,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,7000000,3400000,130000000.0,0.25,100000000,300000000,12,240,3303258.4,66.66666666666666,kredit properti,91.76,Sangat Beresiko,Rendah,850,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
8298563544411215,Jaeman Purnawati,perempuan,"Sulawesi Selatan, 27-12-1983",40,"Jl. Indragiri No. 7
Metro, Sulawesi Utara 20502",20502,14,9,Cerai hidup,Pegawai Negeri,PT Wastuti Hutagalung (Persero) Tbk,+62 (073) 101 3124,2,S1,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,12500000,5900000,230000000.0,0.3,120000000,280000000,10,300,2544362.09,57.14285714285714,kredit properti,38.55,Netral,Rendah,425,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
