debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,collateral_offered,loan_amount,interest_rate,tenor,monthly_payment,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
6458395005219669,Oliva Farida,perempuan,"Jawa Timur, 02-01-2000",23,"Jl. Raya Ujungberung No. 79
Metro, Nusa Tenggara Timur 94589",94589,1,12,Cerai mati,Buruh,Perum Prabowo Lazuardi,+62-94-551-8767,0,S2,11,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,64500000,35100000,500000000.0,No,351900000,9,60,7304865.2,Kebutuhan darurat,24.85,Netral,Sangat Rendah,350,Netral,"Berikan edukasi keuangan, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
8711848469803142,Karen Kusumo,perempuan,"Sumatera Barat, 23-04-1970",53,"Gang Sukajadi No. 16
Metro, JI 73458",73458,17,1,Cerai mati,Pengusaha,UD Hastuti,+62 (046) 623 8639,4,SMA,10,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,9500000,2000000,80000000.0,No,53000000,6,42,1402179.47,kredit pribadi,18.7,Sangat Baik,Menengah,50,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
4753077672818898,Kanda Kuswoyo,laki-laki,"Kalimantan Barat, 19-06-1992",31,"Jalan Ciwastra No. 944
Tarakan, Sumatera Utara 40871",40871,18,1,Menikah,Profesional,CV Waluyo Iswahyudi,+62 (22) 328-8719,0,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,4500000,1400000,80000000.0,Yes,25600000,8,48,624970.81,Kebutuhan darurat,20.16,Baik,Rendah,300,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
3047085120570973,"Dr. Jamal Prayoga, S.T.",perempuan,"Sulawesi Selatan, 04-05-1974",49,"Jalan Sadang Serang No. 4
Sorong, KB 72694",72694,3,6,Menikah,Profesional,UD Maulana (Persero) Tbk,+62 (060) 696 2425,5,S3,7,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,32000000,15000000,700000000.0,Yes,174500000,9,54,3941846.0,lainnya,23.19,Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
8692075720397595,Rosman Najmudin,laki-laki,"Nusa Tenggara Barat, 03-09-1963",60,"Jl. Jakarta No. 367
Bogor, Maluku 64714",64714,15,14,Menikah,Pegawai Swasta,PD Suwarno,+62 (299) 718-2319,0,S1,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Tinggi,6000000,3400000,100000000.0,Yes,32600000,6,60,630249.33,pernikahan,24.24,Baik,Sangat Rendah,100,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8883085387928341,Limar Nashiruddin,laki-laki,"Jawa Barat, 21-06-1987",36,"Jalan Kutai No. 618
Sorong, GO 23306",23306,11,3,Cerai hidup,Buruh,CV Zulkarnain,+62 (439) 883 4431,0,D4,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,19500000,7600000,420000000.0,Yes,109400000,7,60,2166251.12,Kebutuhan darurat,18.2,Sangat Baik,Menengah,150,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
2380485969310187,T. Umar Gunawan,laki-laki,"Jambi, 28-02-1963",60,"Jalan Ciumbuleuit No. 742
Tanjungbalai, Bengkulu 59501",59501,16,5,Menikah,Pegawai Negeri,UD Tarihoran,+62 (173) 629-0916,3,D3,17,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,5000000,1500000,220000000.0,No,38500000,10,54,888287.68,kredit pribadi,25.38,Sangat Baik,Rendah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
3924851637720641,Lulut Uwais,perempuan,"Aceh, 01-09-1965",58,"Jalan Erlangga No. 1
Manado, SU 87404",87404,2,12,Cerai mati,Profesional,PD Mansur,+62 (030) 586 4129,2,S1,11,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Tinggi,32500000,14900000,360000000.0,Yes,179100000,7,42,4820333.37,pernikahan,27.39,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
9885357119438527,Gatra Safitri,perempuan,"Jambi, 19-10-1960",63,"Jl. Jayawijaya No. 343
Tegal, SG 03968",3968,1,15,Cerai hidup,Profesional,PT Firmansyah Hakim (Persero) Tbk,+62 (0581) 921-3800,2,SMA,7,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,7500000,2100000,220000000.0,No,41900000,8,48,1022901.45,lainnya,18.94,Sangat Baik,Rendah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
4192270687005153,Puti Fujiati,perempuan,"Kalimantan Barat, 22-01-1991",32,"Gang Rajiman No. 466
Kediri, Sumatera Selatan 63008",63008,8,20,Menikah,Profesional,Perum Firmansyah (Persero) Tbk,+62-207-522-7825,3,S1,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,29500000,8200000,670000000.0,No,167300000,11,6,28784725.81,pernikahan,135.14,Sangat Beresiko,Tinggi,650,Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
7681272967861752,Setya Puspita,perempuan,"Kepulauan Riau, 17-11-1972",51,"Gg. Ir. H. Djuanda No. 63
Makassar, Lampung 92571",92571,18,4,Belum menikah,Buruh,Perum Pradana (Persero) Tbk,+62 (033) 261-7463,0,S1,1,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,8000000,2600000,540000000.0,Yes,77400000,9,54,1748417.65,Kebutuhan darurat,32.38,Sangat Baik,Menengah,275,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
2681400832515814,Ghani Pradana,laki-laki,"Kalimantan Timur, 14-02-1991",32,"Gang Pacuan Kuda No. 47
Serang, Maluku 24282",24282,14,10,Menikah,Pegawai Negeri,CV Salahudin Tbk,+62-0188-026-0090,2,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,18500000,3700000,420000000.0,Yes,106300000,11,12,9394970.3,pernikahan,63.48,Beresiko,Menengah,500,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
1562384960188581,Olivia Widiastuti,laki-laki,"Jambi, 27-04-1999",24,"Jl. Gedebage Selatan No. 33
Sukabumi, Jawa Tengah 88249",88249,4,1,Cerai mati,Pengusaha,PT Ramadan Wibowo Tbk,+62 (0842) 802 5146,5,SD,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,12500000,7000000,230000000.0,No,65500000,6,42,1732882.17,lainnya,31.51,Baik,Tidak Diketahui,125,Baik,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
3352912995139168,Kariman Putra,perempuan,"Sulawesi Utara, 17-10-1987",36,"Jalan Laswi No. 1
Bau-Bau, Kalimantan Utara 15136",15136,1,19,Belum menikah,Pegawai Negeri,Perum Simanjuntak,+62-279-326-0377,3,S1,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,12500000,5200000,330000000.0,Yes,68300000,9,60,1417795.66,Kebutuhan darurat,19.42,Sangat Baik,Menengah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
1916004836848378,"Rahmat Namaga, S.Ked",laki-laki,"Kalimantan Selatan, 16-02-1973",50,"Gg. Antapani Lama No. 9
Sukabumi, Sulawesi Selatan 22244",22244,13,5,Cerai mati,Pegawai Swasta,UD Andriani,+62 (220) 728 6200,4,SMA,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,7000000,3200000,210000000.0,No,36800000,6,48,864249.07,kredit pribadi,22.74,Sangat Baik,Rendah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
7608723099372485,Drs. Praba Yulianti,laki-laki,"Kalimantan Utara, 13-06-1973",50,"Gg. Cihampelas No. 9
Balikpapan, MA 59166",59166,16,20,Cerai mati,Pegawai Negeri,PD Lestari,+62 (0698) 679-5944,4,SMA,12,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,14000000,4900000,230000000.0,No,77100000,11,54,1816590.67,lainnya,19.96,Sangat Baik,Menengah,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
7258696195085076,R.M. Mumpuni Samosir,laki-laki,"Jambi, 22-02-1999",24,"Gang Sukajadi No. 910
Pontianak, Sulawesi Tenggara 04157",4157,5,15,Belum menikah,Pegawai Swasta,PD Permadi Wasita,+62 (011) 708-5536,0,S2,12,Zona 1: zona PDK (CBD),Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tidak ada,94500000,20700000,940000000.0,Yes,546300000,11,18,33061279.7,pernikahan,44.8,Beresiko,Sangat Tinggi,375,Netral,"Berikan edukasi keuangan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
4061122569524343,Drs. Yuni Wulandari,laki-laki,"Sumatera Barat, 19-11-1975",48,"Jalan Siliwangi No. 51
Tual, BA 13889",13889,18,10,Belum menikah,Buruh,PD Uyainah Waluyo,+62 (31) 680-4580,3,SMA,15,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,19000000,4800000,240000000.0,Yes,107700000,6,6,18265430.57,lainnya,128.63,Sangat Beresiko,Tinggi,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
9915599990739080,"Jaswadi Wibisono, M.TI.",laki-laki,"Kalimantan Utara, 19-11-1972",51,"Jalan Erlangga No. 9
Meulaboh, LA 21804",21804,14,3,Cerai hidup,Pengusaha,PT Siregar Siregar,+62 (146) 576 5889,0,SMA,19,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,6500000,3600000,180000000.0,Yes,35400000,12,60,787453.45,kredit Modal,27.15,Sangat Baik,Sangat Rendah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
5545777353391891,"R. Julia Waluyo, S.IP",laki-laki,"Papua Barat, 18-01-1966",57,"Jalan Sukabumi No. 80
Padangpanjang, Sumatera Selatan 92887",92887,10,3,Cerai mati,Pengusaha,UD Fujiati Tarihoran Tbk,+62 (048) 433 9296,0,SMA,17,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,18000000,8600000,200000000.0,No,99400000,6,48,2334411.89,lainnya,24.83,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
6257889858595729,"Mutia Pratiwi, S.Pd",perempuan,"Jawa Timur, 07-03-1994",29,"Jalan Merdeka No. 93
Kota Administrasi Jakarta Pusat, JK 03992",3992,16,3,Cerai hidup,Pegawai Negeri,UD Utama Novitasari (Persero) Tbk,+62-01-998-0713,5,S1,7,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,25500000,10500000,580000000.0,No,140000000,8,60,2838695.2,lainnya,18.92,Sangat Baik,Menengah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
6422896694374116,Galih Anggriawan,laki-laki,"Kalimantan Utara, 27-08-1992",31,"Gg. Setiabudhi No. 0
Balikpapan, BT 13021",13021,8,11,Cerai mati,Pengusaha,PT Puspasari Novitasari,+62 (0816) 390 2854,4,SMA,11,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,14000000,4200000,80000000.0,No,77800000,11,6,13385843.8,kredit Modal,136.59,Sangat Beresiko,Menengah,750,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan, Opsi pembayaran pokok saja"
7695057074143630,drg. Sidiq Lestari,perempuan,"Sumatera Barat, 27-02-1960",63,"Jalan Gedebage Selatan No. 347
Padang, JA 26156",26156,16,4,Menikah,Pegawai Negeri,UD Susanti Megantara Tbk,+62 (06) 816-9261,1,SMA,1,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Sedang,5000000,2700000,80000000.0,Yes,26800000,9,60,556323.92,pernikahan,24.19,Baik,Sangat Rendah,100,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
2592968654337222,Wisnu Purwanti,perempuan,"DI Yogyakarta, 05-06-1971",52,"Jalan Suniaraja No. 49
Batam, BE 21333",21333,14,14,Belum menikah,Buruh,CV Pradipta Wahyudin,+62 (60) 633-4992,3,SMA,16,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,12500000,5100000,80000000.0,Yes,68400000,9,36,2175101.71,kredit Modal,29.39,Netral,Menengah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
2020487106714843,Martaka Halim,perempuan,"Sumatera Utara, 13-11-1981",42,"Jl. Sadang Serang No. 9
Cilegon, Maluku 15195",15195,7,2,Belum menikah,Profesional,CV Pradipta Sihombing Tbk,+62-87-979-4811,2,SMA,18,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4000000,1200000,240000000.0,No,38800000,8,48,947221.39,pernikahan,33.83,Sangat Baik,Rendah,75,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5506992096588625,Karimah Pradipta,laki-laki,"Kepulauan Bangka Belitung, 04-01-1979",44,"Jl. Cikutra Barat No. 16
Kediri, SR 82652",82652,9,18,Menikah,Pegawai Swasta,UD Mahendra Mustofa Tbk,+62 (408) 173 4464,4,D4,8,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,24500000,9700000,190000000.0,No,135300000,7,54,2928105.08,kredit pribadi,19.78,Sangat Baik,Tinggi,50,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
8341186280230143,"R. Nova Hasanah, S.Ked",laki-laki,"Jawa Tengah, 16-08-1973",50,"Jl. Abdul Muis No. 83
Dumai, Bengkulu 93489",93489,1,5,Menikah,Buruh,CV Pratiwi Farida Tbk,+62-0978-371-1351,0,SMA,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,15000000,5800000,210000000.0,No,84200000,12,48,2217308.94,pernikahan,24.1,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
3524696913123563,"Siska Hartati, M.Pd",perempuan,"Sulawesi Selatan, 16-03-1971",52,"Gang Kutisari Selatan No. 9
Batu, Jambi 93031",93031,15,20,Cerai hidup,Pegawai Swasta,Perum Lestari Pertiwi Tbk,+62 (0725) 495 4532,0,D4,10,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,22000000,9900000,210000000.0,No,122100000,6,54,2585694.68,kredit Modal,21.37,Netral,Tinggi,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
4664404153701947,"Dr. Iriana Najmudin, M.M.",laki-laki,"Maluku, 12-12-1978",45,"Gang Otto Iskandardinata No. 18
Bontang, Sulawesi Tenggara 11340",11340,13,6,Cerai hidup,Profesional,Perum Setiawan,+62 (34) 607 1695,0,D4,15,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,35500000,10400000,140000000.0,Yes,202600000,8,54,4479976.65,lainnya,17.85,Sangat Baik,Tinggi,100,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
1601344537095929,Yuliana Nurdiyanti,laki-laki,"Maluku Utara, 31-05-1963",60,"Gg. Tebet Barat Dalam No. 17
Ternate, SS 18948",18948,12,1,Cerai mati,Pegawai Swasta,PT Uyainah Laksita Tbk,+62 (694) 321 9306,0,S3,10,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,56000000,11300000,840000000.0,No,324700000,7,6,55226903.85,kredit Modal,123.55,Sangat Beresiko,Tinggi,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
5795016597523148,H. Kairav Budiyanto,perempuan,"Jawa Tengah, 18-03-1971",52,"Gg. HOS. Cokroaminoto No. 505
Cimahi, Bengkulu 82013",82013,5,3,Belum menikah,Profesional,PT Puspita Hakim,+62 (010) 189 1645,2,S2,6,Zona 1: zona PDK (CBD),Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tidak ada,89500000,31600000,480000000.0,No,504400000,9,36,16039785.15,lainnya,27.7,Netral,Sangat Tinggi,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
7665145805248058,Ir. Fathonah Sihombing,laki-laki,"Jawa Barat, 26-01-1982",41,"Jalan Cempaka No. 217
Sabang, ST 20345",20345,2,5,Menikah,Pengusaha,UD Hariyah Purwanti,+62 (0034) 459 2219,4,S1,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8500000,2900000,210000000.0,Yes,46100000,9,60,956960.18,kredit Modal,17.09,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
7433439139231982,Hj. Syahrini Haryanto,laki-laki,"Bali, 05-02-1997",26,"Gg. Sadang Serang No. 4
Banda Aceh, KI 00608",608,6,16,Cerai hidup,Profesional,PT Wacana,+62-029-715-1837,3,SMA,7,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Sedang,14500000,5000000,170000000.0,Yes,80500000,11,42,2317905.85,kredit pribadi,24.4,Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
4007359538400705,Bancar Tarihoran,laki-laki,"Kepulauan Riau, 01-11-1970",53,"Jl. Waringin No. 88
Depok, Sulawesi Barat 52197",52197,2,20,Cerai mati,Buruh,Perum Budiman Wastuti Tbk,+62-59-220-5563,4,SMA,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8000000,1800000,190000000.0,No,44200000,8,24,1999046.28,Kebutuhan darurat,32.24,Baik,Menengah,275,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
1285256785415812,Irma Mansur,laki-laki,"Banten, 24-09-1972",51,"Jl. Monginsidi No. 81
Yogyakarta, SB 21295",21295,8,18,Belum menikah,Buruh,UD Maryadi Wacana (Persero) Tbk,+62 (037) 257 7294,4,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Tinggi,Rendah,4000000,900000,170000000.0,No,21100000,6,12,1816001.67,Kebutuhan darurat,58.58,Baik,Rendah,450,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
3710208742845941,R. Purwanto Aryani,perempuan,"Kepulauan Bangka Belitung, 13-03-1979",44,"Gg. Sukabumi No. 0
Semarang, SU 62420",62420,18,19,Belum menikah,Profesional,CV Oktaviani,+62-50-375-6464,0,S2,12,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,65500000,14700000,160000000.0,No,378300000,7,12,32733068.05,kredit pribadi,64.44,Sangat Beresiko,Sangat Tinggi,650,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
5643570547435454,Mitra Puspasari,laki-laki,"Maluku, 07-06-1989",34,"Gang KH Amin Jasuta No. 0
Bau-Bau, BE 79357",79357,9,11,Cerai mati,Pegawai Negeri,UD Salahudin Tbk,+62 (87) 215 8613,5,SMA,15,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,19500000,4800000,220000000.0,No,109700000,12,6,18928555.83,kredit Modal,128.77,Sangat Beresiko,Tinggi,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
5698666951627782,"Darsirah Sihombing, S.I.Kom",laki-laki,"Jawa Timur, 15-01-1997",26,"Jalan Tubagus Ismail No. 19
Surakarta, Jambi 71119",71119,6,15,Belum menikah,Buruh,Perum Haryanto Hasanah (Persero) Tbk,+62 (080) 088 9054,1,S2,14,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,52500000,20300000,940000000.0,Yes,294200000,6,60,5687710.21,lainnya,17.66,Sangat Baik,Tinggi,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
6885003614945072,Cemani Uwais,laki-laki,"Kepulauan Bangka Belitung, 11-03-1984",39,"Gg. Bangka Raya No. 901
Tangerang, Maluku 77812",77812,9,11,Cerai hidup,Buruh,CV Halim Tbk,+62 (264) 906-6536,4,S1,3,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,17500000,5200000,570000000.0,Yes,97800000,6,12,8417296.83,kredit Modal,68.43,Beresiko,Menengah,400,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
3222835616540009,Restu Narpati,laki-laki,"Nusa Tenggara Timur, 31-12-1985",38,"Gang Ahmad Dahlan No. 546
Kota Administrasi Jakarta Pusat, SU 02624",2624,15,6,Cerai mati,Buruh,PD Namaga Zulaika,+62 (298) 991-6721,0,SD,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,4500000,1200000,160000000.0,Yes,25800000,10,12,2268229.89,pernikahan,68.73,Beresiko,Tidak Diketahui,500,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
