collector_ID,collector_gender,collector_age,collector_age_class,collector_location,collector_province,collector_island,collector_monthly_income,collector_occupation,collector_marital_status,collector_ses,collector_education_level,collector_vehicle,collector_style,collector_workplace,negotiation_skills,proficient_technology_use,flexible_work,communication_channel,responsive_rate,collector_personality,communication_time,working_time,working_time_range,debtor_feedback,year_experience,experience_level,success_rate,handled_case_category,handled_case_count,negotiation_result,debtor_behavior,demography_class
G9998,Perempuan,36,Muda,"Gang Kapten Muslihat, RT 6/RW 12, DI Yogyakarta, Kode Pos: 27567",DI Yogyakarta,Jawa,4689642,Buruh,Cerai Hidup,D,SMA,Motor,Kasar,Meja,Buruk,Buruk,Tidak Fleksibel,Email,41.11361423108483,Kasar,2023-07-20 21:40:40,Pagi-Sore,08:00-16:00,Buruk,28,Sangat Berpengalaman,76,Pinjaman Bisnis,561,Keringanan utang,Kabur,Perumahan
p2607,Perempuan,60,Muda,"Jalan Erlangga, RT 10/RW 15, Maluku, Kode Pos: 96637",Maluku,Papua,10909265,Professional,Menikah,A,S2,Mobil,Bijaksana,Meja,Cukup Baik,a,Kurang Fleksibel,Telepon,70.39980656484208,Bijaksana,2023-10-10 21:32:09,Pagi-Sore,08:00-16:00,Baik,13,Sangat Berpengalaman,46,Kredit Kendaraan,260,Keringanan utang,Kabur,Pemukiman Padat Penduduk
q1577,Laki-laki,40,Dewasa,"Gang Kendalsari, RT 7/RW 14, Sumatera Selatan, Kode Pos: 43444",Sumatera Selatan,Sumatera,5672144,Professional,Belum Menikah,D,S1,Motor,Bijaksana,Lapangan,Baik,i,Kurang Fleksibel,Email,70.97400938090526,Bijaksana,2023-01-19 22:40:59,Siang-Malam,12:00-20:00,Buruk,-9,Pemula,2,Kredit Kendaraan,0,Rencana pembayaran alternatif,Disiplin,Pemukiman Padat Penduduk
z2207,Laki-laki,65,Muda,"Gang Kutai, RT 24/RW 15, Kalimantan Timur, Kode Pos: 52650",Kalimantan Timur,Kalimantan,9181861,Professional,Menikah,B,S1,Motor,Bijaksana,Lapangan,Baik,a,Tidak Fleksibel,SMS,40.48422652842272,Bijaksana,2023-02-05 13:43:21,Pagi-Sore,08:00-16:00,Cukup,35,Sangat Berpengalaman,80,Pinjaman Pribadi,698,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
B3916,Perempuan,44,Dewasa,"Jalan Medokan Ayu, RT 20/RW 10, Jawa Barat, Kode Pos: 74724",Jawa Barat,Jawa,8267798,Pegawai Swasta,Cerai Hidup,B,D3,Motor,Tegas,Meja,Baik,Cukup Baik,Kurang Fleksibel,Email,75.94848901279948,Tegas,2023-05-08 18:07:16,Siang-Malam,12:00-20:00,Cukup,12,Cukup Berpengalaman,44,Kredit Kendaraan,238,Rencana pembayaran alternatif,Gagal Bayar,Pemukiman Padat Penduduk
A6447,Perempuan,38,Dewasa,"Gg. Kiaracondong, RT 25/RW 15, Papua, Kode Pos: 55111",Papua,Papua,4551642,Pegawai Swasta,Menikah,D,SMA,Motor,Tegas,Meja,Baik,Cukup Baik,Fleksibel,Telepon,92.03948599079752,Tegas,2023-11-01 01:56:44,Siang-Malam,12:00-20:00,Baik,15,Cukup Berpengalaman,30,Pinjaman Pribadi,299,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
P6439,Laki-laki,41,Muda,"Gang Joyoboyo, RT 3/RW 19, Kepulauan Bangka Belitung, Kode Pos: 87782",Bangka Belitung,Sumatera,8957954,Professional,Belum Menikah,B,S1,Motor,Bijaksana,Lapangan,Buruk,i,Kurang Fleksibel,Email,69.97309292333487,Bijaksana,2023-07-27 08:29:04,Pagi-Sore,08:00-16:00,Buruk,15,Sangat Berpengalaman,40,Pinjaman Pribadi,299,Pembebasan jaminan atau denda,Gagal Bayar,Perumahan
n7144,Laki-laki,62,Dewasa,"Gang Raya Setiabudhi, RT 14/RW 16, Kalimantan Selatan, Kode Pos: 29984",Kalimantan Selatan,Kalimantan,6012828,Pegawai Negeri,Belum Menikah,C,D3,Motor,Tegas,Meja,Cukup Baik,Baik,Kurang Fleksibel,Telepon,68.37538993180301,Tegas,2023-09-06 05:32:17,Pagi-Sore,08:00-16:00,Buruk,2,Pemula,14,Pinjaman Bisnis,42,Pembebasan jaminan atau denda,Disiplin,Pemukiman Padat Penduduk
b0421,Laki-laki,54,Muda,"Jl. Sentot Alibasa, RT 10/RW 20, Jambi, Kode Pos: 50400",Jambi,Sumatera,14650021,Professional,Menikah,A,S2,Mobil,Bijaksana,Lapangan,Buruk,a,Fleksibel,Telepon,98.74389857138755,Bijaksana,2023-04-06 16:15:49,Pagi-Sore,08:00-16:00,Baik,45,Sangat Berpengalaman,100,Pinjaman Bisnis,896,Pembebasan jaminan atau denda,Kabur,Rusun
s4426,Perempuan,58,Muda,"Jalan Ronggowarsito, RT 13/RW 3, DKI Jakarta, Kode Pos: 93824",DKI Jakarta,Jawa,5303466,Pegawai Swasta,Belum Menikah,D,SMA,Motor,Ramah,Meja,Buruk,Cukup Baik,Tidak Fleksibel,Chat WA,45.44456618268306,Ramah,2023-05-01 20:15:35,Siang-Malam,12:00-20:00,Cukup,44,Sangat Berpengalaman,100,Pinjaman Bisnis,874,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
I3936,Laki-laki,40,Muda,"Jl. Sukajadi, RT 19/RW 20, Papua, Kode Pos: 47045",Papua,Papua,7735259,Pengusaha,Menikah,C,S1,Motor,Tegas,Lapangan,Cukup Baik,a,Kurang Fleksibel,Telepon,79.40449955927144,Tegas,2023-11-10 07:55:23,Siang-Malam,12:00-20:00,Baik,26,Sangat Berpengalaman,72,Kredit Kendaraan,521,Keringanan utang,Kabur,Perumahan
w9958,Perempuan,42,Muda,"Gg. Rungkut Industri, RT 14/RW 2, Sumatera Utara, Kode Pos: 52510",Sumatera Utara,Sumatera,6262639,Buruh,Menikah,C,SMA,Motor,Kasar,Meja,Baik,Buruk,Tidak Fleksibel,Email,52.988674453295005,Kasar,2023-04-08 20:50:42,Siang-Malam,12:00-20:00,Buruk,36,Sangat Berpengalaman,82,Kredit Kendaraan,718,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
D0649,Laki-laki,46,Muda,"Jalan Astana Anyar, RT 17/RW 1, Kalimantan Utara, Kode Pos: 01627",Kalimantan Utara,Kalimantan,11585784,Professional,Cerai Mati,A,S2,Mobil,Bijaksana,Lapangan,Baik,k,Fleksibel,Telepon,87.87114567269958,Bijaksana,2023-03-24 23:14:23,Malam-Pagi,20:00-08:00,Baik,34,Sangat Berpengalaman,78,Pinjaman Bisnis,678,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
Z4594,Perempuan,50,Muda,"Gg. Sentot Alibasa, RT 25/RW 13, Papua Barat, Kode Pos: 17626",Papua Barat,Papua,11875112,Pengusaha,Cerai Hidup,A,S2,Mobil,Tegas,Meja,Buruk,k,Kurang Fleksibel,Telepon,62.72756169847049,Tegas,2023-07-24 08:57:39,Malam-Pagi,20:00-08:00,Buruk,22,Sangat Berpengalaman,64,Kredit Kendaraan,442,Keringanan utang,Kabur,Rusun
K3110,Perempuan,55,Tua,"Gang Tubagus Ismail, RT 22/RW 7, DI Yogyakarta, Kode Pos: 62969",DI Yogyakarta,Jawa,11626447,Professional,Belum Menikah,A,S2,Mobil,Bijaksana,Meja,Baik,k,Kurang Fleksibel,SMS,75.58944208433861,Bijaksana,2023-07-28 19:50:43,Siang-Malam,12:00-20:00,Cukup,11,Cukup Berpengalaman,22,Pinjaman Bisnis,221,Pembayaran sejumlah besar sekaligus,Gagal Bayar,Pemukiman Padat Penduduk
E6728,Perempuan,39,Dewasa,"Gang Bangka Raya, RT 4/RW 14, Sulawesi Barat, Kode Pos: 19884",Sulawesi Barat,Sulawesi,6393323,Buruh,Cerai Hidup,C,SMA,Motor,Kasar,Meja,Buruk,Cukup Baik,Fleksibel,SMS,98.95769360704168,Kasar,2023-10-23 10:06:10,Malam-Pagi,20:00-08:00,Buruk,-10,Cukup Berpengalaman,-10,Pinjaman Pribadi,0,Perpanjangan waktu pembayaran,Disiplin,Perumahan
v5206,Perempuan,31,Muda,"Gang H.J Maemunah, RT 8/RW 8, Papua, Kode Pos: 14958",Papua,Papua,8678253,Pengusaha,Cerai Hidup,B,S1,Motor,Tegas,Meja,Baik,a,Tidak Fleksibel,SMS,40.4864660051939,Tegas,2023-10-21 11:07:40,Pagi-Sore,08:00-16:00,Cukup,13,Sangat Berpengalaman,36,Pinjaman Pribadi,258,Perpanjangan waktu pembayaran,Gagal Bayar,Pemukiman Padat Penduduk
Z0684,Perempuan,57,Muda,"Gang Ciwastra, RT 14/RW 14, Bali, Kode Pos: 26989",Bali,Bali,10226085,Pengusaha,Menikah,A,S2,Mobil,Tegas,Meja,Buruk,a,Fleksibel,SMS,92.3265060419299,Tegas,2023-05-25 19:33:26,Pagi-Sore,08:00-16:00,Baik,36,Sangat Berpengalaman,92,Pinjaman Bisnis,716,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
W8863,Perempuan,52,Muda,"Jl. Tebet Barat Dalam, RT 1/RW 16, Maluku, Kode Pos: 22269",Maluku,Papua,4497293,Buruh,Cerai Hidup,D,SMA,Motor,Kasar,Meja,Baik,Cukup Baik,Kurang Fleksibel,Telepon,79.4592413973987,Kasar,2023-08-28 17:19:15,Malam-Pagi,20:00-08:00,Buruk,37,Sangat Berpengalaman,84,Pinjaman Pribadi,742,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
n6270,Perempuan,55,Muda,"Jalan Antapani Lama, RT 7/RW 4, Lampung, Kode Pos: 03665",Lampung,Sumatera,7635346,Pegawai Swasta,Menikah,C,D3,Motor,Tegas,Meja,Baik,Cukup Baik,Kurang Fleksibel,Telepon,60.395589791832016,Tegas,2023-03-28 21:10:49,Siang-Malam,12:00-20:00,Cukup,40,Sangat Berpengalaman,100,Kredit Kendaraan,801,Keringanan utang,Kabur,Pemukiman Padat Penduduk
j6336,Laki-laki,53,Muda,"Gang Pacuan Kuda, RT 7/RW 15, Kalimantan Selatan, Kode Pos: 60781",Kalimantan Selatan,Kalimantan,3131571,Pegawai Swasta,Cerai Hidup,E,SMA,Motor,Kasar,Lapangan,Buruk,Buruk,Tidak Fleksibel,SMS,45.51558387706819,Kasar,2023-05-09 17:23:53,Siang-Malam,12:00-20:00,Cukup,31,Sangat Berpengalaman,62,Kredit Kendaraan,622,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
V4929,Laki-laki,45,Muda,"Jl. Surapati, RT 15/RW 8, Sulawesi Barat, Kode Pos: 74914",Sulawesi Barat,Sulawesi,6703409,Professional,Menikah,C,S1,Motor,Bijaksana,Lapangan,Baik,i,Fleksibel,Telepon,90.72918910350138,Bijaksana,2023-06-10 13:12:17,Siang-Malam,12:00-20:00,Cukup,26,Sangat Berpengalaman,72,Pinjaman Bisnis,517,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
K1949,Laki-laki,61,Tua,"Gg. Setiabudhi, RT 5/RW 11, Jambi, Kode Pos: 62749",Jambi,Sumatera,7342727,Professional,Menikah,C,S2,Motor,Bijaksana,Lapangan,Baik,B,Fleksibel,SMS,87.35104402400164,Bijaksana,2023-11-26 12:00:40,Siang-Malam,12:00-20:00,Cukup,17,Cukup Berpengalaman,44,Pinjaman Pribadi,338,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
S7278,Laki-laki,37,Muda,"Jalan Dr. Djunjunan, RT 16/RW 6, Sulawesi Tengah, Kode Pos: 96607",Sulawesi Tengah,Sulawesi,8230469,Pegawai Negeri,Menikah,B,D3,Motor,Ramah,Meja,Buruk,Baik,Kurang Fleksibel,Chat WA,75.19675623757739,Ramah,2023-07-06 14:27:29,Siang-Malam,12:00-20:00,Buruk,46,Sangat Berpengalaman,92,Pinjaman Pribadi,917,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
o0653,Perempuan,54,Tua,"Gang Sukabumi, RT 17/RW 3, Kepulauan Bangka Belitung, Kode Pos: 51275",Bangka Belitung,Sumatera,4304773,Pegawai Swasta,Menikah,D,D3,Motor,Kasar,Meja,Cukup Baik,Baik,Kurang Fleksibel,SMS,78.54247752137094,Kasar,2023-05-07 14:14:13,Pagi-Sore,08:00-16:00,Baik,16,Cukup Berpengalaman,52,Kredit Kendaraan,320,Keringanan utang,Kabur,Rusun
O0249,Perempuan,50,Muda,"Gg. Sentot Alibasa, RT 12/RW 14, Nusa Tenggara Timur, Kode Pos: 50087",Nusa Tenggara Timur,Bali,6959194,Pegawai Swasta,Menikah,C,SMA,Motor,Kasar,Meja,Cukup Baik,Buruk,Tidak Fleksibel,SMS,46.19992181475725,Kasar,2023-07-03 21:27:42,Siang-Malam,12:00-20:00,Cukup,24,Sangat Berpengalaman,58,Pinjaman Pribadi,481,Pembebasan jaminan atau denda,Kabur,Rusun
A2638,Laki-laki,53,Dewasa,"Gang Dr. Djunjunan, RT 1/RW 18, Lampung, Kode Pos: 92714",Lampung,Sumatera,8969196,Pengusaha,Cerai Hidup,B,S2,Motor,Tegas,Lapangan,Buruk,B,Kurang Fleksibel,Telepon,65.3632772184256,Tegas,2023-01-16 14:49:50,Siang-Malam,12:00-20:00,Buruk,17,Cukup Berpengalaman,34,Pinjaman Bisnis,340,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
a4498,Laki-laki,45,Muda,"Gg. Pelajar Pejuang, RT 15/RW 15, DI Yogyakarta, Kode Pos: 32268",DI Yogyakarta,Jawa,11935248,Pengusaha,Menikah,A,S1,Mobil,Ramah,Lapangan,Buruk,a,Tidak Fleksibel,Email,55.94546433404651,Ramah,2023-07-16 05:24:14,Siang-Malam,12:00-20:00,Buruk,12,Sangat Berpengalaman,34,Pinjaman Bisnis,238,Perpanjangan waktu pembayaran,Gagal Bayar,Perumahan
W7399,Laki-laki,42,Dewasa,"Gang R.E Martadinata, RT 1/RW 18, Nusa Tenggara Timur, Kode Pos: 86372",Nusa Tenggara Timur,Bali,11050064,Professional,Menikah,A,S2,Mobil,Ramah,Lapangan,Baik,a,Kurang Fleksibel,Chat WA,66.38382072642591,Ramah,2023-02-14 02:11:41,Siang-Malam,12:00-20:00,Cukup,2,Pemula,24,Kredit Kendaraan,43,Rencana pembayaran alternatif,Disiplin,Pemukiman Padat Penduduk
c7731,Perempuan,51,Muda,"Jalan Kebonjati, RT 19/RW 7, Papua Barat, Kode Pos: 26976",Papua Barat,Papua,15510578,Pengusaha,Menikah,A,S2,Mobil,Tegas,Meja,Buruk,k,Fleksibel,Telepon,85.17233277860032,Tegas,2023-12-06 02:37:37,Siang-Malam,12:00-20:00,Cukup,33,Sangat Berpengalaman,66,Pinjaman Bisnis,659,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
v4268,Laki-laki,53,Tua,"Gg. Merdeka, RT 4/RW 19, Banten, Kode Pos: 42111",Banten,Jawa,14166587,Professional,Menikah,A,S1,Mobil,Bijaksana,Lapangan,Buruk,i,Kurang Fleksibel,SMS,70.16170827676736,Bijaksana,2023-03-17 13:23:57,Siang-Malam,12:00-20:00,Cukup,19,Cukup Berpengalaman,58,Pinjaman Pribadi,379,Rencana pembayaran alternatif,Kabur,Rusun
E0526,Laki-laki,62,Dewasa,"Jl. Sukajadi, RT 12/RW 7, Jambi, Kode Pos: 59686",Jambi,Sumatera,3810259,Pegawai Negeri,Menikah,E,D3,Motor,Tegas,Meja,Cukup Baik,Baik,Kurang Fleksibel,Telepon,72.87446610556346,Tegas,2023-07-27 04:17:24,Malam-Pagi,20:00-08:00,Cukup,10,Cukup Berpengalaman,40,Pinjaman Pribadi,196,Rencana pembayaran alternatif,Disiplin,Pemukiman Padat Penduduk
l7198,Laki-laki,44,Muda,"Jalan R.E Martadinata, RT 25/RW 20, DI Yogyakarta, Kode Pos: 99662",DI Yogyakarta,Jawa,14617359,Professional,Menikah,A,S1,Mobil,Bijaksana,Lapangan,Buruk,k,Tidak Fleksibel,SMS,53.012324948515996,Bijaksana,2023-07-02 23:04:04,Siang-Malam,12:00-20:00,Buruk,20,Sangat Berpengalaman,50,Pinjaman Pribadi,402,Perpanjangan waktu pembayaran,Kabur,Perumahan
p4672,Laki-laki,30,Muda,"Gg. Peta, RT 18/RW 5, Kalimantan Barat, Kode Pos: 82877",Kalimantan Barat,Kalimantan,3902287,Pegawai Negeri,Menikah,E,D3,Motor,Tegas,Meja,Buruk,Baik,Fleksibel,Email,85.62526017395604,Tegas,2023-09-01 22:26:35,Pagi-Sore,08:00-16:00,Baik,13,Sangat Berpengalaman,46,Pinjaman Pribadi,260,Keringanan utang,Kabur,Rusun
I0120,Perempuan,40,Muda,"Gg. Cikapayang, RT 10/RW 17, Aceh, Kode Pos: 44605",Aceh,Sumatera,1737976,Pegawai Negeri,Menikah,E,D3,Tidak Ada Kendaraan,Ramah,Meja,Cukup Baik,Cukup Baik,Kurang Fleksibel,Chat WA,69.24814891360987,Ramah,2023-05-25 15:28:18,Pagi-Sore,08:00-16:00,Buruk,30,Sangat Berpengalaman,70,Pinjaman Bisnis,598,Perpanjangan waktu pembayaran,Kabur,Rusun
h2541,Perempuan,47,Muda,"Jl. Soekarno Hatta, RT 8/RW 15, Kalimantan Tengah, Kode Pos: 39431",Kalimantan Tengah,Kalimantan,4627688,Pegawai Swasta,Menikah,D,SMA,Motor,Ramah,Meja,Baik,Buruk,Kurang Fleksibel,Chat WA,64.56102311704144,Ramah,2023-04-18 16:13:21,Siang-Malam,12:00-20:00,Baik,55,Sangat Berpengalaman,100,Pinjaman Pribadi,1100,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
J6600,Laki-laki,27,Muda,"Gg. Tebet Barat Dalam, RT 24/RW 20, DKI Jakarta, Kode Pos: 83678",DKI Jakarta,Jawa,7478070,Pegawai Negeri,Menikah,C,D3,Motor,Tegas,Meja,Buruk,Baik,Kurang Fleksibel,Email,73.74339397667208,Tegas,2023-07-17 17:12:59,Pagi-Sore,08:00-16:00,Buruk,25,Sangat Berpengalaman,70,Kredit Kendaraan,497,Rencana pembayaran alternatif,Kabur,Rusun
U2692,Perempuan,45,Dewasa,"Gg. Tubagus Ismail, RT 2/RW 12, Kalimantan Selatan, Kode Pos: 43131",Kalimantan Selatan,Kalimantan,5814416,Pegawai Negeri,Belum Menikah,D,D3,Motor,Kasar,Meja,Buruk,Baik,Kurang Fleksibel,SMS,78.92483414643318,Kasar,2023-01-12 09:24:15,Siang-Malam,12:00-20:00,Buruk,-22,Pemula,-24,Kredit Kendaraan,0,Keringanan utang,Disiplin,Rusun
H5078,Perempuan,49,Muda,"Gg. Cikutra Barat, RT 5/RW 9, Jambi, Kode Pos: 31905",Jambi,Sumatera,1874187,Buruh,Menikah,E,SMA,Tidak Ada Kendaraan,Kasar,Meja,Buruk,Cukup Baik,Fleksibel,SMS,94.94204815689436,Kasar,2023-05-12 15:10:31,Siang-Malam,12:00-20:00,Baik,43,Sangat Berpengalaman,86,Pinjaman Pribadi,861,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
T4856,Laki-laki,53,Dewasa,"Gang Dipatiukur, RT 6/RW 19, Kalimantan Tengah, Kode Pos: 19687",Kalimantan Tengah,Kalimantan,6239896,Pengusaha,Menikah,C,S2,Motor,Tegas,Lapangan,Baik,B,Tidak Fleksibel,Telepon,43.142797175707585,Tegas,2023-08-15 07:26:54,Malam-Pagi,20:00-08:00,Baik,-6,Cukup Berpengalaman,-2,Kredit Kendaraan,0,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
n9681,Laki-laki,53,Muda,"Gg. Jend. Sudirman, RT 19/RW 14, Papua Barat, Kode Pos: 94411",Papua Barat,Papua,9012929,Pengusaha,Cerai Mati,B,S2,Motor,Tegas,Lapangan,Cukup Baik,i,Fleksibel,Telepon,80.05698433718659,Tegas,2023-01-08 19:00:12,Siang-Malam,12:00-20:00,Cukup,27,Sangat Berpengalaman,64,Pinjaman Bisnis,539,Pembebasan jaminan atau denda,Kabur,Rusun
A6767,Perempuan,65,Muda,"Gang Dipatiukur, RT 8/RW 17, DI Yogyakarta, Kode Pos: 78056",DI Yogyakarta,Jawa,11459391,Pengusaha,Cerai Mati,A,S2,Mobil,Tegas,Meja,Buruk,a,Fleksibel,SMS,98.84568627204342,Tegas,2023-10-03 07:53:53,Malam-Pagi,20:00-08:00,Cukup,13,Sangat Berpengalaman,46,Pinjaman Pribadi,259,Rencana pembayaran alternatif,Gagal Bayar,Pemukiman Padat Penduduk
F8047,Laki-laki,37,Dewasa,"Gang Pacuan Kuda, RT 22/RW 9, Sulawesi Tenggara, Kode Pos: 21197",Sulawesi Tenggara,Sulawesi,1891737,Pegawai Swasta,Menikah,E,SMA,Tidak Ada Kendaraan,Tegas,Lapangan,Baik,Buruk,Tidak Fleksibel,Telepon,40.34687117480904,Tegas,2023-11-13 20:17:29,Malam-Pagi,20:00-08:00,Buruk,-14,Pemula,-28,Pinjaman Bisnis,0,Pembayaran sejumlah besar sekaligus,Disiplin,Pemukiman Padat Penduduk
B5532,Perempuan,41,Dewasa,"Gang Moch. Toha, RT 8/RW 13, Kalimantan Timur, Kode Pos: 82490",Kalimantan Timur,Kalimantan,7520002,Pegawai Swasta,Cerai Hidup,C,SMA,Motor,Ramah,Meja,Buruk,Cukup Baik,Fleksibel,Chat WA,83.84774699007473,Ramah,2023-01-05 13:22:36,Pagi-Sore,08:00-16:00,Buruk,-15,Cukup Berpengalaman,-30,Pinjaman Pribadi,0,Pembayaran sejumlah besar sekaligus,Disiplin,Perumahan
A8798,Laki-laki,55,Dewasa,"Gg. Tubagus Ismail, RT 9/RW 10, Sulawesi Tenggara, Kode Pos: 94305",Sulawesi Tenggara,Sulawesi,10848378,Pengusaha,Belum Menikah,A,S2,Mobil,Tegas,Lapangan,Cukup Baik,B,Fleksibel,Telepon,82.70978334610406,Tegas,2023-05-13 18:46:27,Siang-Malam,12:00-20:00,Baik,3,Pemula,6,Pinjaman Pribadi,59,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
K0848,Laki-laki,34,Dewasa,"Jalan Veteran, RT 5/RW 6, Kalimantan Utara, Kode Pos: 94551",Kalimantan Utara,Kalimantan,8921848,Professional,Menikah,B,S1,Motor,Bijaksana,Lapangan,Baik,B,Kurang Fleksibel,SMS,66.39584718291869,Bijaksana,2023-05-05 08:21:59,Pagi-Sore,08:00-16:00,Buruk,19,Cukup Berpengalaman,58,Pinjaman Pribadi,380,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
h7750,Perempuan,53,Tua,"Gang Dipenogoro, RT 11/RW 15, Sulawesi Selatan, Kode Pos: 33028",Sulawesi Selatan,Sulawesi,17100741,Professional,Cerai Mati,A,S2,Mobil,Bijaksana,Meja,Baik,B,Fleksibel,Telepon,87.62689982851657,Bijaksana,2023-08-01 08:56:12,Malam-Pagi,20:00-08:00,Cukup,6,Pemula,12,Pinjaman Bisnis,117,Pembayaran sejumlah besar sekaligus,Disiplin,Pemukiman Padat Penduduk
x8771,Perempuan,37,Muda,"Jalan Astana Anyar, RT 1/RW 12, Papua, Kode Pos: 28339",Papua,Papua,6347777,Professional,Menikah,C,S1,Motor,Bijaksana,Meja,Baik,k,Fleksibel,Telepon,81.29029120148083,Bijaksana,2023-07-27 22:01:32,Malam-Pagi,20:00-08:00,Baik,32,Sangat Berpengalaman,64,Kredit Kendaraan,639,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
H9545,Perempuan,47,Muda,"Jl. Surapati, RT 9/RW 19, Sumatera Utara, Kode Pos: 87910",Sumatera Utara,Sumatera,13829248,Pengusaha,Menikah,A,S2,Mobil,Tegas,Meja,Buruk,i,Tidak Fleksibel,SMS,41.5575902375825,Tegas,2023-05-04 10:02:32,Siang-Malam,12:00-20:00,Cukup,28,Sangat Berpengalaman,66,Pinjaman Bisnis,557,Perpanjangan waktu pembayaran,Kabur,Rusun
G7155,Perempuan,55,Dewasa,"Jalan Cikapayang, RT 24/RW 17, DKI Jakarta, Kode Pos: 73518",DKI Jakarta,Jawa,1563049,Pegawai Negeri,Cerai Mati,E,D3,Tidak Ada Kendaraan,Tegas,Meja,Buruk,Cukup Baik,Fleksibel,Telepon,98.69075503283443,Tegas,2023-09-01 00:58:46,Siang-Malam,12:00-20:00,Buruk,8,Pemula,26,Kredit Kendaraan,162,Perpanjangan waktu pembayaran,Disiplin,Pemukiman Padat Penduduk
C3333,Laki-laki,56,Muda,"Gang Dipenogoro, RT 12/RW 1, Aceh, Kode Pos: 01619",Aceh,Sumatera,9270666,Pengusaha,Menikah,B,S2,Motor,Tegas,Lapangan,Buruk,k,Kurang Fleksibel,Telepon,77.96881591380628,Tegas,2023-02-28 13:23:44,Malam-Pagi,20:00-08:00,Buruk,24,Sangat Berpengalaman,58,Pinjaman Bisnis,479,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
e8363,Perempuan,37,Dewasa,"Gang Ahmad Yani, RT 3/RW 7, Kalimantan Timur, Kode Pos: 26418",Kalimantan Timur,Kalimantan,9400190,Pegawai Swasta,Cerai Mati,B,D3,Motor,Kasar,Meja,Buruk,Cukup Baik,Fleksibel,SMS,99.20833858444402,Kasar,2023-12-31 11:37:44,Pagi-Sore,08:00-16:00,Cukup,-8,Pemula,4,Pinjaman Pribadi,0,Keringanan utang,Disiplin,Perumahan
v5286,Laki-laki,52,Dewasa,"Jl. Raya Ujungberung, RT 16/RW 17, Papua, Kode Pos: 53489",Papua,Papua,1754435,Pegawai Swasta,Cerai Mati,E,D3,Tidak Ada Kendaraan,Tegas,Meja,Cukup Baik,Baik,Tidak Fleksibel,Email,44.35326706377191,Tegas,2023-06-03 07:46:39,Malam-Pagi,20:00-08:00,Buruk,17,Cukup Berpengalaman,54,Pinjaman Pribadi,337,Keringanan utang,Kabur,Rusun
o0252,Laki-laki,40,Muda,"Gang R.E Martadinata, RT 20/RW 4, Bali, Kode Pos: 79465",Bali,Bali,5149233,Pengusaha,Cerai Hidup,D,S2,Motor,Tegas,Lapangan,Cukup Baik,i,Kurang Fleksibel,Chat WA,69.92747791827941,Tegas,2023-05-20 23:25:15,Pagi-Sore,08:00-16:00,Baik,34,Sangat Berpengalaman,78,Kredit Kendaraan,680,Perpanjangan waktu pembayaran,Kabur,Perumahan
k3594,Laki-laki,37,Muda,"Jalan Wonoayu, RT 10/RW 5, Sulawesi Utara, Kode Pos: 60567",Sulawesi Utara,Sulawesi,9143029,Professional,Menikah,B,S2,Motor,Ramah,Lapangan,Baik,i,Tidak Fleksibel,Chat WA,52.941867935136926,Ramah,2023-08-11 22:37:24,Malam-Pagi,20:00-08:00,Cukup,23,Sangat Berpengalaman,56,Kredit Kendaraan,464,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
z3010,Perempuan,43,Muda,"Gg. Cikutra Barat, RT 1/RW 18, Sulawesi Tenggara, Kode Pos: 85063",Sulawesi Tenggara,Sulawesi,6087623,Professional,Menikah,C,S1,Motor,Bijaksana,Meja,Baik,i,Fleksibel,Telepon,81.49759415371219,Bijaksana,2023-06-27 04:28:35,Pagi-Sore,08:00-16:00,Baik,10,Sangat Berpengalaman,40,Kredit Kendaraan,201,Keringanan utang,Kabur,Pemukiman Padat Penduduk
