debtor_age,debtor_age_class,debtor_gender,debtor_nik,debtor_address,debtor_province,debtor_island,debtor_marital_status,debtor_number_of_dependents,debtor_education_level,debtor_occupation,debtor_monthly_income,debtor_monthly_expense,debtor_asset_ownership,ses_class,demography_class,debtor_communication_channel,billing_datetime,risk_credit,payment_pattern,payment_method,tenor,interest_rate,monthly_payment,loan_amount,behavior_class,loan_type,working_time,range_working_time,debtor_personality,history_jan,history_feb,history_mar,history_apr,history_may,history_jun,history_jul,history_aug,history_sep,history_oct,history_nov,history_dec,debtor_aging,transaction,remaining_loan,billing_type,field_class
29,Muda,Perempuan,8287192703164480,"Gg. Jend. Sudirman, RT 17/RW 4, Gorontalo, Kode Pos: 46180",Gorontalo,Sulawesi,Menikah,1,S1,Pegawai Negeri,11891885,3924322,Ya,A,Perumahan,Email,2023-10-08 02:53:25.068836,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,36,0.2,584431.2817443268,20974791,Disiplin,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Bijaksana,0,1,0,0,0,0,1,0,1,2,3,2,DPK,34,1104127.4206928872,Telepon,Melalui Meja
40,Dewasa,Laki-laki,6747922103897189,"Jalan Medokan Ayu, RT 6/RW 4, DI Yogyakarta, Kode Pos: 10521",DI Yogyakarta,Jawa,Menikah,4,SD,Buruh,3484854,460001,Tidak,C,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:25.069384,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,60,0.4,838942.7177313176,49828315,Disiplin,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Ramah,0,1,2,1,0,0,0,0,1,0,0,1,DPK,59,330694.6538522616,Surat,Melalui Meja
20,Muda,Laki-laki,5102810603343931,"Jl. PHH. Mustofa, RT 7/RW 13, Sumatera Selatan, Kode Pos: 63519",Sumatera Selatan,Sumatera,Belum Menikah,0,D3,Pegawai Negeri,7034990,4643093,Ya,B,Rusun,Telepon,2023-10-08 02:53:25.069907,Buruk,Pembayaran Terlambat,e-Money,60,0.4,544069.4839396927,32314561,Gagal Bayar,Kredit Kendaraan,Siang-Malam,12:00-20:00,Bijaksana,0,0,1,0,0,1,2,1,2,1,2,3,Kurang Lancar,57,1302600.4154375158,Wakil,Turun Langsung ke Lapangan
55,Tua,Perempuan,2924770411170602,"Jl. Yos Sudarso, RT 8/RW 7, Sumatera Selatan, Kode Pos: 62997",Sumatera Selatan,Sumatera,Menikah,3,D3,Pegawai Negeri,4161444,686638,Tidak,C,Rusun,SMS,2023-10-08 02:53:25.070500,Baik,Pembayaran Sebelum Jatuh Tempo,Langsung,48,0.3,1049726.809476028,50079549,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,1,0,1,0,1,2,1,0,1,0,0,0,Lancar,48,0.0,Telepon,Melalui Meja
40,Dewasa,Perempuan,5272650909825577,"Jl. K.H. Wahid Hasyim, RT 10/RW 11, Maluku, Kode Pos: 33437",Maluku,Papua,Belum Menikah,0,SMP,Buruh,3753157,2477084,Ya,C,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.071029,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,12,0.1,2951908.4120996394,35403721,Kabur,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Ramah,0,1,0,0,0,0,1,2,1,0,1,0,Lancar,12,0.0,Telepon,Melalui Meja
51,Tua,Laki-laki,2305371304950035,"Jl. Gardujati, RT 3/RW 6, Jawa Tengah, Kode Pos: 23312",Jawa Tengah,Jawa,Menikah,4,SMP,Buruh,3773839,498147,Tidak,C,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.071578,Buruk,Pembayaran Terlambat,Langsung,12,0.1,2846330.4962948924,34137472,Kabur,Kredit Kendaraan,Siang-Malam,12:00-20:00,Ramah,0,0,1,2,1,0,0,1,2,1,0,1,DPK,11,2827836.5407561846,Surat,Melalui Meja
61,Tua,Laki-laki,1964352506326954,"Jl. Cihampelas, RT 19/RW 15, Banten, Kode Pos: 34138",Banten,Jawa,Menikah,1,D3,Pegawai Swasta,5724952,1889234,Tidak,B,Rusun,SMS,2023-10-08 02:53:25.072136,Cukup Baik,Pembayaran Tepat Waktu,Langsung,12,0.1,1775344.8546043513,21292603,Gagal Bayar,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Tegas,1,0,1,2,1,0,1,2,3,4,3,4,Kurang Lancar,8,7089844.163165189,Wakil,Turun Langsung ke Lapangan
31,Dewasa,Perempuan,6692842712325114,"Jalan Cempaka, RT 20/RW 13, Lampung, Kode Pos: 29259",Lampung,Sumatera,Menikah,1,D3,Pegawai Negeri,8251790,2723091,Ya,E,Perumahan,Chat WA,2023-10-08 02:53:25.072720,Baik,Pembayaran Tepat Waktu,ATM,12,0.1,1763624.1750377691,21152031,Disiplin,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Ramah,1,0,1,2,3,2,1,0,0,0,1,2,DPK,10,3515789.2496223077,Telepon,Melalui Meja
41,Dewasa,Laki-laki,5522011403516724,"Gang Suniaraja, RT 14/RW 6, DKI Jakarta, Kode Pos: 18758",DKI Jakarta,Jawa,Menikah,3,S1,Pegawai Swasta,12448551,2054011,Ya,A,Apartemen,Telepon,2023-10-08 02:53:25.073256,Buruk,Pembayaran Terlambat,ATM,48,0.3,404515.24010045716,19298298,Kabur,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Bijaksana,0,1,0,0,1,0,1,0,0,0,0,1,DPK,47,286081.71527851373,Surat,Melalui Meja
36,Dewasa,Perempuan,5160032008672138,"Gg. Monginsidi, RT 7/RW 12, Jawa Barat, Kode Pos: 65924",Jawa Barat,Jawa,Menikah,0,S1,Pegawai Negeri,13079058,8632178,Ya,A,Apartemen,SMS,2023-10-08 02:53:25.073830,Cukup Baik,Pembayaran Tepat Waktu,ATM,48,0.3,1061881.4893455217,50659415,Disiplin,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Bijaksana,1,0,0,0,0,0,1,2,1,2,1,0,Lancar,48,0.0,Telepon,Melalui Meja
45,Dewasa,Laki-laki,7438331409615971,"Jl. Rawamangun, RT 10/RW 20, Jawa Barat, Kode Pos: 34973",Jawa Barat,Jawa,Menikah,3,SMA,Buruh,2925242,482665,Tidak,D,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.074387,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,36,0.2,1333795.0891520444,47868884,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,0,0,1,0,0,1,0,1,2,3,4,5,Diragukan,31,6521236.236286625,Hukum,Turun Langsung ke Lapangan
42,Dewasa,Laki-laki,4001310806864185,"Gg. HOS. Cokroaminoto, RT 22/RW 14, Bali, Kode Pos: 51271",Bali,Bali,Menikah,1,S1,Pegawai Swasta,9041067,2983552,Ya,E,Perumahan,SMS,2023-10-08 02:53:25.075321,Baik,Pembayaran Tepat Waktu,M-Banking,36,0.2,1030406.6687069144,36980506,Disiplin,Kredit Kendaraan,Siang-Malam,12:00-20:00,Bijaksana,1,2,1,0,1,2,1,2,1,2,3,2,DPK,34,1946679.2639649063,Surat,Melalui Meja
43,Dewasa,Perempuan,5987051403966815,"Jalan Pacuan Kuda, RT 6/RW 11, Kalimantan Tengah, Kode Pos: 13438",Kalimantan Tengah,Kalimantan,Menikah,2,S1,Pegawai Swasta,8382726,1844200,Tidak,E,Perumahan,Telepon,2023-10-08 02:53:25.075935,Buruk,Pembayaran Terlambat,ATM,48,0.3,460240.87111391063,21956813,Gagal Bayar,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Bijaksana,0,0,0,1,0,1,0,0,0,1,2,3,Kurang Lancar,45,1245973.7998740226,Wakil,Turun Langsung ke Lapangan
64,Tua,Perempuan,6637321002963964,"Gang Ciumbuleuit, RT 5/RW 3, Gorontalo, Kode Pos: 81590",Gorontalo,Sulawesi,Menikah,0,SMP,Buruh,4004458,2642942,Ya,C,Rusun,SMS,2023-10-08 02:53:25.076550,Buruk,Pembayaran Terlambat,ATM,12,0.1,1659648.6268447128,19905000,Kabur,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Kasar,0,0,0,1,0,1,0,0,1,2,3,2,DPK,10,3308513.731552873,Surat,Melalui Meja
22,Muda,Perempuan,7317031804538171,"Gang Sukajadi, RT 5/RW 13, Sumatera Barat, Kode Pos: 20964",Sumatera Barat,Sumatera,Belum Menikah,0,SMP,Buruh,1146681,756809,Tidak,D,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:25.077071,Buruk,Pembayaran Terlambat,e-Money,36,0.2,542036.8410607881,19453287,Gagal Bayar,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Ramah,1,2,3,4,3,2,3,2,3,4,5,6,Diragukan,30,3192181.7681763563,Hukum,Turun Langsung ke Lapangan
48,Dewasa,Perempuan,7771972609847855,"Jl. Erlangga, RT 23/RW 16, DI Yogyakarta, Kode Pos: 41290",DI Yogyakarta,Jawa,Menikah,3,S2,Pengusaha,15373002,2536545,Ya,A,Apartemen,Chat WA,2023-10-08 02:53:25.077697,Baik,Pembayaran Sebelum Jatuh Tempo,ATM,48,0.3,946317.1183289664,45146160,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,0,0,1,0,1,0,0,0,0,1,2,3,Kurang Lancar,45,2561889.6751965135,Wakil,Turun Langsung ke Lapangan
32,Dewasa,Perempuan,690487170275773,"Gg. Rungkut Industri, RT 13/RW 7, Kalimantan Tengah, Kode Pos: 92420",Kalimantan Tengah,Kalimantan,Menikah,2,SMP,Buruh,2719946,598388,Tidak,D,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.078230,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,48,0.3,362053.53403038305,17272568,Disiplin,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Ramah,0,1,2,3,2,1,0,0,1,2,3,2,DPK,46,618105.4346023798,Surat,Melalui Meja
41,Dewasa,Perempuan,4993640408886316,"Jl. Moch. Ramdan, RT 13/RW 8, Bengkulu, Kode Pos: 99174",Bengkulu,Sumatera,Cerai Mati,3,SMA,Buruh,2885028,476030,Tidak,D,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:25.078817,Buruk,Pembayaran Terlambat,ATM,60,0.4,367474.8587578167,21825868,Gagal Bayar,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Tegas,1,0,0,0,0,0,1,2,3,2,3,4,Kurang Lancar,56,1247275.9095622636,Wakil,Turun Langsung ke Lapangan
63,Tua,Perempuan,9509502210161388,"Gang Otto Iskandardinata, RT 21/RW 14, Kepulauan Bangka Belitung, Kode Pos: 03602",Bangka Belitung,Sumatera,Cerai Mati,1,D3,Pegawai Swasta,9454309,3119922,Ya,E,Perumahan,SMS,2023-10-08 02:53:25.079418,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,Langsung,24,0.15,760937.8033584099,18234003,Kabur,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Tegas,1,0,1,0,1,2,3,2,3,2,1,2,DPK,22,1493371.3261149824,Surat,Melalui Meja
32,Dewasa,Laki-laki,8305211505783657,"Gang M.T Haryono, RT 9/RW 16, Kalimantan Utara, Kode Pos: 60564",Kalimantan Utara,Kalimantan,Cerai Mati,4,S2,Pengusaha,16266906,2147232,Ya,A,Apartemen,Chat WA,2023-10-08 02:53:25.079964,Buruk,Pembayaran Terlambat,ATM,24,0.15,773876.2477953027,18544041,Gagal Bayar,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Tegas,0,0,1,2,1,0,1,2,3,4,5,4,Kurang Lancar,20,3066516.044093948,Wakil,Turun Langsung ke Lapangan
25,Muda,Laki-laki,7071991707749699,"Gang Bangka Raya, RT 17/RW 12, Nusa Tenggara Barat, Kode Pos: 42718",Nusa Tenggara Barat,Bali,Belum Menikah,0,SMP,Buruh,3304808,2181173,Ya,C,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:25.080484,Buruk,Pembayaran Terlambat,e-Money,12,0.1,3044308.2759013,36511919,Gagal Bayar,Kredit Kendaraan,Siang-Malam,12:00-20:00,Ramah,1,0,1,2,3,4,3,4,5,6,7,6,Diragukan,6,18246069.3445922,Hukum,Turun Langsung ke Lapangan
35,Dewasa,Laki-laki,5602071705689241,"Gang Raya Setiabudhi, RT 22/RW 10, Banten, Kode Pos: 03300",Banten,Jawa,Menikah,4,SMP,Buruh,2713053,358123,Tidak,D,Pemukiman Padat Penduduk,SMS,2023-10-08 02:53:25.081026,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,24,0.15,719400.9723103334,17238675,Kabur,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Kasar,0,0,1,2,3,2,1,2,1,0,1,0,Lancar,24,0.0,Telepon,Melalui Meja
47,Dewasa,Laki-laki,7169882007370138,"Jalan M.T Haryono, RT 4/RW 4, Bali, Kode Pos: 29622",Bali,Bali,Cerai Hidup,3,SMA,Buruh,2287768,377482,Tidak,D,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:25.081619,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,48,0.3,407293.3101059817,19430832,Kabur,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Tegas,1,2,1,0,1,2,3,4,5,4,3,2,DPK,46,695339.7351248413,Telepon,Melalui Meja
56,Tua,Perempuan,1336721909952123,"Jalan Cikutra Barat, RT 23/RW 20, Aceh, Kode Pos: 16523",Aceh,Sumatera,Cerai Hidup,1,S1,Pegawai Negeri,6596672,2176902,Ya,B,Rusun,Telepon,2023-10-08 02:53:25.082167,Baik,Pembayaran Sebelum Jatuh Tempo,Langsung,24,0.15,1515677.84987056,36319492,Kabur,Kredit Kendaraan,Siang-Malam,12:00-20:00,Bijaksana,0,1,2,3,2,3,4,3,4,5,6,7,Macet,17,10552968.552200481,Paksa,Turun Langsung ke Lapangan
33,Dewasa,Perempuan,125489250430055,"Jalan KH Amin Jasuta, RT 9/RW 18, DKI Jakarta, Kode Pos: 10913",DKI Jakarta,Jawa,Menikah,3,SMA,Pegawai Swasta,2531216,417651,Tidak,D,Pemukiman Padat Penduduk,SMS,2023-10-08 02:53:25.082761,Baik,Pembayaran Tepat Waktu,ATM,12,0.1,1818397.9993247874,21808961,Gagal Bayar,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Tegas,1,2,1,2,3,4,5,6,5,4,5,4,Kurang Lancar,8,7261777.005401701,Wakil,Turun Langsung ke Lapangan
65,Tua,Perempuan,624119080826426,"Gang Jayawijaya, RT 20/RW 17, Kalimantan Timur, Kode Pos: 97682",Kalimantan Timur,Kalimantan,Cerai Mati,4,SMA,Pegawai Swasta,3381509,446359,Tidak,C,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.083282,Buruk,Pembayaran Terlambat,ATM,60,0.4,808145.9798663089,47999168,Gagal Bayar,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Bijaksana,1,2,1,0,0,0,0,0,1,2,3,4,Kurang Lancar,56,2742993.127486706,Wakil,Turun Langsung ke Lapangan
36,Dewasa,Perempuan,2180310708164181,"Gg. Rungkut Industri, RT 5/RW 16, Maluku Utara, Kode Pos: 02347",Maluku Utara,Papua,Menikah,2,D3,Pegawai Negeri,6600672,1452148,Tidak,B,Rusun,Email,2023-10-08 02:53:25.083819,Buruk,Pembayaran Terlambat,ATM,24,0.15,1875801.8929504012,44948979,Kabur,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Bijaksana,1,2,3,2,3,4,5,6,5,6,7,8,Macet,16,14936148.712793581,Paksa,Turun Langsung ke Lapangan
22,Muda,Laki-laki,7332040809874240,"Gang Kendalsari, RT 25/RW 6, Jawa Barat, Kode Pos: 81358",Jawa Barat,Jawa,Cerai Mati,5,S1,Pegawai Negeri,366133,40275,Tidak,E,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.084374,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,60,0.4,352733.599660533,20950323,Kabur,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Bijaksana,1,0,0,1,0,0,0,0,1,2,3,2,DPK,58,491774.2196890861,Surat,Melalui Meja
38,Dewasa,Laki-laki,2528470611761639,"Gg. Moch. Toha, RT 11/RW 1, Maluku Utara, Kode Pos: 76738",Maluku Utara,Papua,Cerai Mati,5,SD,Buruh,1684495,185294,Tidak,D,Pemukiman Padat Penduduk,SMS,2023-10-08 02:53:25.084957,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,36,0.2,1358159.8053547933,48743315,Disiplin,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Kasar,0,0,0,1,2,1,2,3,2,1,0,0,Lancar,36,0.0,Telepon,Melalui Meja
22,Muda,Laki-laki,8634190608593583,"Jalan Sukajadi, RT 16/RW 15, Riau, Kode Pos: 25934",Riau,Sumatera,Menikah,2,SD,Buruh,3492505,768351,Tidak,C,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:25.085520,Cukup Baik,Pembayaran Tepat Waktu,e-Money,36,0.2,614720.810950279,22061859,Gagal Bayar,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Ramah,0,0,1,0,0,0,0,0,0,1,2,3,Kurang Lancar,33,1776072.2386407927,Wakil,Turun Langsung ke Lapangan
28,Muda,Perempuan,5060980405564658,"Gg. Pelajar Pejuang, RT 7/RW 4, Kepulauan Riau, Kode Pos: 22617",Kepulauan Riau,Sumatera,Belum Menikah,0,D3,Pegawai Negeri,7322842,4833076,Ya,B,Rusun,SMS,2023-10-08 02:53:25.086060,Cukup Baik,Pembayaran Tepat Waktu,e-Money,36,0.2,1448050.5788447163,51969426,Gagal Bayar,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Tegas,0,0,1,2,1,2,3,4,3,4,5,6,Diragukan,30,8527908.634658508,Hukum,Turun Langsung ke Lapangan
22,Muda,Laki-laki,4275782510784964,"Gg. Medokan Ayu, RT 9/RW 5, Sulawesi Tengah, Kode Pos: 44476",Sulawesi Tengah,Sulawesi,Menikah,0,S1,Pegawai Negeri,10289365,6790981,Ya,A,Perumahan,Email,2023-10-08 02:53:25.086689,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,12,0.1,1396426.020029726,16748039,Disiplin,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Bijaksana,0,0,0,1,0,1,0,1,0,0,0,0,Lancar,12,0.0,Telepon,Melalui Meja
45,Dewasa,Laki-laki,4999031911934942,"Jalan Rungkut Industri, RT 23/RW 2, Sumatera Barat, Kode Pos: 51847",Sumatera Barat,Sumatera,Belum Menikah,0,S3,Professional,22062691,14561376,Ya,A,Apartemen,Email,2023-10-08 02:53:25.087228,Cukup Baik,Pembayaran Tepat Waktu,ATM,24,0.15,1466911.4431711028,35150925,Gagal Bayar,Kredit Kendaraan,Siang-Malam,12:00-20:00,Bijaksana,1,2,3,4,5,4,3,4,3,4,5,4,Kurang Lancar,20,5812696.136577945,Wakil,Turun Langsung ke Lapangan
63,Tua,Perempuan,5949531809524845,"Jl. Tubagus Ismail, RT 6/RW 14, Bali, Kode Pos: 95406",Bali,Bali,Menikah,0,SD,Buruh,3000822,1980543,Tidak,C,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.087810,Cukup Baik,Pembayaran Tepat Waktu,ATM,24,0.15,1435026.0929050525,34386871,Disiplin,Kredit Kendaraan,Siang-Malam,12:00-20:00,Ramah,1,0,1,2,1,0,1,2,3,4,3,2,DPK,22,2816296.9560888447,Telepon,Melalui Meja
28,Muda,Laki-laki,7312900601582755,"Gang W.R. Supratman, RT 7/RW 5, Kalimantan Barat, Kode Pos: 11605",Kalimantan Barat,Kalimantan,Cerai Hidup,4,D3,Pegawai Negeri,4462191,589009,Tidak,C,Rusun,SMS,2023-10-08 02:53:25.088379,Baik,Pembayaran Tepat Waktu,M-Banking,12,0.1,4239211.513527957,50842994,Disiplin,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,1,2,1,0,0,1,2,3,2,1,0,0,Lancar,12,0.0,Telepon,Melalui Meja
31,Dewasa,Perempuan,2660301406588485,"Gang Suniaraja, RT 22/RW 14, Riau, Kode Pos: 05076",Riau,Sumatera,Menikah,0,S2,Pengusaha,14993721,9895856,Ya,A,Apartemen,Chat WA,2023-10-08 02:53:25.088919,Buruk,Pembayaran Terlambat,ATM,60,0.4,826503.1487897796,49089477,Kabur,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Tegas,0,0,1,2,3,4,3,2,1,0,1,0,Lancar,60,0.0,Telepon,Melalui Meja
27,Muda,Laki-laki,5556232110793269,"Jl. Waringin, RT 10/RW 6, Kalimantan Barat, Kode Pos: 22643",Kalimantan Barat,Kalimantan,Menikah,1,SMP,Buruh,2717976,896932,Tidak,D,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:25.089436,Buruk,Pembayaran Terlambat,e-Money,60,0.4,599328.9720906408,35596653,Kabur,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Ramah,1,0,0,0,1,2,3,2,1,0,1,2,DPK,58,835572.618742831,Surat,Melalui Meja
49,Dewasa,Perempuan,6665511512700084,"Gang Gardujati, RT 23/RW 5, Kalimantan Barat, Kode Pos: 54322",Kalimantan Barat,Kalimantan,Belum Menikah,0,D3,Pegawai Swasta,4812111,3175993,Ya,C,Rusun,Telepon,2023-10-08 02:53:25.089988,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,36,0.2,1375068.5529974417,49350157,Gagal Bayar,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Bijaksana,0,1,2,3,4,3,2,1,2,3,4,5,Diragukan,31,6723031.857079305,Hukum,Turun Langsung ke Lapangan
31,Dewasa,Laki-laki,887781090217066,"Gg. Peta, RT 19/RW 10, Nusa Tenggara Barat, Kode Pos: 30748",Nusa Tenggara Barat,Bali,Menikah,3,S2,Pengusaha,29261723,4828184,Ya,A,Apartemen,Email,2023-10-08 02:53:25.090556,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,24,0.15,1987011.7202184855,47613849,Gagal Bayar,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Ramah,0,0,1,2,1,2,1,2,3,4,3,4,Kurang Lancar,20,7873614.595630288,Wakil,Turun Langsung ke Lapangan
31,Dewasa,Laki-laki,1659452104342385,"Jl. Pasirkoja, RT 6/RW 11, Maluku Utara, Kode Pos: 75109",Maluku Utara,Papua,Cerai Hidup,4,SMP,Buruh,3554081,469139,Tidak,C,Pemukiman Padat Penduduk,SMS,2023-10-08 02:53:25.091091,Cukup Baik,Pembayaran Tepat Waktu,ATM,36,0.2,998137.0470840281,35822374,Disiplin,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Kasar,1,0,1,0,1,0,0,0,1,2,1,0,Lancar,36,0.0,Telepon,Melalui Meja
39,Dewasa,Perempuan,1771041505804859,"Gg. Lembong, RT 1/RW 17, Jawa Tengah, Kode Pos: 69842",Jawa Tengah,Jawa,Menikah,1,S1,Pegawai Swasta,6696391,2209809,Ya,B,Rusun,Telepon,2023-10-08 02:53:25.091691,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,12,0.1,2730824.454846122,32752150,Kabur,Kredit Kendaraan,Siang-Malam,12:00-20:00,Bijaksana,1,0,0,0,1,0,1,0,1,2,1,2,DPK,10,5443905.451538783,Surat,Melalui Meja
64,Tua,Laki-laki,8424391906634632,"Gg. Jayawijaya, RT 12/RW 20, Sumatera Barat, Kode Pos: 22925",Sumatera Barat,Sumatera,Belum Menikah,0,SD,Buruh,2038817,1345619,Tidak,D,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.092245,Cukup Baik,Pembayaran Tepat Waktu,ATM,60,0.4,372234.68537364644,22108574,Disiplin,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Ramah,0,0,1,0,1,2,1,2,1,2,3,2,DPK,58,518962.24832850695,Surat,Melalui Meja
46,Dewasa,Perempuan,9586590111741486,"Gang Pacuan Kuda, RT 22/RW 13, Sulawesi Utara, Kode Pos: 45198",Sulawesi Utara,Sulawesi,Cerai Mati,5,S2,Professional,6323371,695571,Tidak,B,Rusun,Telepon,2023-10-08 02:53:25.092823,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,36,0.2,459104.25453932286,16476900,Kabur,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Bijaksana,1,2,3,2,1,2,1,2,1,2,1,2,DPK,34,867355.3456630222,Surat,Melalui Meja
37,Dewasa,Laki-laki,3547062409538644,"Gg. Siliwangi, RT 8/RW 13, Sulawesi Utara, Kode Pos: 40979",Sulawesi Utara,Sulawesi,Menikah,1,SMP,Buruh,4072989,1344086,Tidak,C,Rusun,SMS,2023-10-08 02:53:25.093367,Cukup Baik,Pembayaran Tepat Waktu,ATM,36,0.2,566255.1902497727,20322465,Disiplin,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Kasar,0,0,1,2,1,2,3,2,1,2,3,2,DPK,34,1069788.5315077268,Surat,Melalui Meja
54,Tua,Laki-laki,4111271004156222,"Jalan Medokan Ayu, RT 2/RW 8, Sumatera Barat, Kode Pos: 23733",Sumatera Barat,Sumatera,Menikah,2,S1,Pegawai Swasta,9496415,2089211,Ya,E,Perumahan,SMS,2023-10-08 02:53:25.093940,Baik,Pembayaran Tepat Waktu,ATM,36,0.2,613278.0663080348,22010080,Disiplin,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Bijaksana,1,0,0,1,2,3,2,3,4,3,2,1,DPK,35,545347.6792187802,Surat,Melalui Meja
50,Tua,Perempuan,5074481907179964,"Gang M.H Thamrin, RT 24/RW 4, Kepulauan Riau, Kode Pos: 60623",Kepulauan Riau,Sumatera,Belum Menikah,0,S1,Pegawai Swasta,6813273,4496760,Ya,B,Rusun,Telepon,2023-10-08 02:53:25.094582,Baik,Pembayaran Sebelum Jatuh Tempo,Langsung,12,0.1,4066331.1564069553,48769553,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Bijaksana,0,0,1,2,1,2,3,4,3,2,1,2,DPK,10,8106241.435930446,Surat,Melalui Meja
29,Muda,Perempuan,1601510910410214,"Gg. Bangka Raya, RT 1/RW 9, Sulawesi Tengah, Kode Pos: 50187",Sulawesi Tengah,Sulawesi,Belum Menikah,0,S3,Professional,16601860,10957228,Ya,A,Apartemen,Telepon,2023-10-08 02:53:25.095130,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,e-Money,36,0.2,1367195.7463398888,49067608,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Bijaksana,1,2,1,0,0,0,0,0,0,1,2,3,Kurang Lancar,33,3950148.3707836717,Wakil,Turun Langsung ke Lapangan
56,Tua,Perempuan,2181281305565765,"Jalan Jend. Sudirman, RT 10/RW 8, Nusa Tenggara Barat, Kode Pos: 24789",Nusa Tenggara Barat,Bali,Cerai Hidup,2,SD,Buruh,2471669,543767,Tidak,D,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:25.095648,Buruk,Pembayaran Terlambat,Langsung,36,0.2,866913.8505632663,31112874,Kabur,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Ramah,0,1,0,0,1,0,0,1,0,1,0,1,DPK,35,770889.2302856781,Surat,Melalui Meja
