debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_education_level,debtor_address,debtor_latitude,debtor_longitude,debtor_zip,debtor_rt,debtor_rw,employment_status,debtor_working_day,debtor_working_time,tenor,best_time_to_bill
1.07406E+15,Kiandra Suryatmi,laki-laki,"Maluku Utara, 17-10-1999",24,S1,"Klagen, Suwiti, Magelang, Jawa Tengah, Jawa, 56193, Indonesia",-7.435008126,110.2868129,79476,2,18,Full-time,Senin-Minggu,Siang-Sore,312,Pagi
6.78231E+15,R. Fitria Samosir,perempuan,"Maluku, 19-09-1992",31,D3,"Pandesari, Kabupaten Malang, Jawa Timur, 65912, Indonesia",-7.864110358,112.4849888,86557,17,9,Employed,Senin-Minggu,Pagi-Siang,358,Sore
8.27638E+15,Luthfi Tarihoran,laki-laki,"DI Yogyakarta, 05-01-1987",36,SMA,"Oro-oro Ombo, Nganjuk, Jawa Timur, Jawa, 64473, Indonesia",-7.696295262,111.8724477,66613,2,7,Employed,Senin-Jumat,Pagi-Sore,22,Malam
6.55245E+15,Ganep Megantara,perempuan,"Kalimantan Timur, 10-09-1971",52,SMA,"Jawa Timur, Jawa, Indonesia",-6.553939704,112.4696813,76252,15,14,Self-Employed,Senin-Jumat,Pagi-Malam,353,Siang
1.69958E+15,Salimah Gunarto,laki-laki,"Kepulauan Bangka Belitung, 26-04-1991",32,SMA,Address not found,-7.973122448,107.4028805,37853,4,2,Part-time,Senin-Jumat,Malam-Pagi,86,Siang
3.78408E+15,"Kartika Novitasari, S.Psi",perempuan,"Maluku Utara, 19-06-1960",63,S3,"Rembang, Jawa Tengah, Jawa, 59211, Indonesia",-6.643425445,111.3344124,64040,3,11,Full-time,Senin-Jumat,Siang-Sore,69,Malam
5.37219E+15,"drg. Paiman Rajata, S.Kom",laki-laki,"Kalimantan Timur, 09-09-1977",46,SMA,"Hutan, Sumedang, Jawa Barat, Indonesia",-6.819631406,107.7802722,35721,16,16,Employed,Senin-Minggu,Pagi-Siang,44,Sore
2.15608E+15,Lulut Nababan,laki-laki,"Jambi, 08-02-1997",26,SMP,"Jawa Barat, Jawa, Indonesia",-7.570674655,107.04604,36356,7,5,Part-time,Senin-Jumat,Malam-Pagi,49,Sore
4.04998E+15,dr. Aslijan Suryono,perempuan,"Maluku, 11-03-1962",61,S3,"Citamiang, Sukabumi, Jawa Barat, Indonesia",-7.047842766,106.9000305,97470,20,3,Employed,Senin-Minggu,Siang-Malam,186,Pagi
2.8391E+15,Galiono Sudiati,laki-laki,"Jawa Tengah, 13-07-1977",46,S1,"Jawa Barat, Jawa, Indonesia",-7.66673676,107.5677396,73722,17,12,Employed,Senin-Minggu,Pagi-Sore,122,Malam
5.09713E+15,Puput Tarihoran,laki-laki,"Kalimantan Utara, 09-12-1980",43,D4,"Tambakromo, Ponjong, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta, Indonesia",-7.955836733,110.7637308,651,18,4,Full-time,Senin-Minggu,Siang-Malam,43,Pagi
3.09852E+15,Qori Damanik,laki-laki,"Sumatera Barat, 02-11-1968",55,SMA,"Jawa Tengah, Jawa, Indonesia",-6.339651604,109.8557194,46890,11,12,Employed,Senin-Minggu,Siang-Sore,239,Malam
4.96229E+15,Halima Pradipta,perempuan,"Papua, 28-06-1983",40,S1,"Banten, Jawa, Indonesia",-7.151324394,106.0148876,6212,13,17,Employed,Senin-Jumat,Pagi-Sore,46,Malam
5.47392E+15,Hilda Haryanto,perempuan,"Jambi, 09-06-1986",37,SMA,"Cijambe, Sukabumi, Jawa Barat, Indonesia",-6.962280964,106.6363601,35532,16,19,Full-time,Senin-Minggu,Malam-Pagi,131,Sore
2.68985E+15,Ghani Kusmawati,perempuan,"Nusa Tenggara Barat, 20-08-1990",33,SMA,"Sumberagung, Grobogan, Jawa Tengah, Jawa, Indonesia",-6.993712481,111.1866355,44220,3,18,Self-Employed,Senin-Jumat,Malam-Pagi,358,Pagi
6.89188E+15,"Mala Agustina, S.H.",perempuan,"Riau, 20-11-1975",48,SMA,"Jawa Tengah, Jawa, Indonesia",-6.666570211,110.462512,97998,6,7,Part-time,Senin-Minggu,Pagi-Siang,95,Sore
8.1152E+15,Cinta Halim,laki-laki,"Banten, 26-10-2000",23,SMA,"Maribaya, Tegal, Jawa Tengah, Jawa, Indonesia",-6.851446798,109.2491473,16498,8,8,Retired,,,85,Siang
7.696E+15,Iriana Nasyiah,laki-laki,"Kepulauan Bangka Belitung, 16-03-1985",38,SMA,"Jalan Raya Nglondan, Mengger, Jawa Timur, 63256, Indonesia",-7.359465706,111.2333695,65161,14,14,Self-Employed,Senin-Jumat,Pagi-Sore,351,Malam
2.72475E+15,Shania Januar,laki-laki,"Bengkulu, 26-11-1978",45,S2,"Tanjungmeru, Kebumen, Jawa Tengah, Jawa, Indonesia",-7.716700069,109.7190594,76344,17,7,Full-time,Senin-Jumat,Siang-Sore,234,Malam
3.90152E+15,Paramita Purnawati,perempuan,"Gorontalo, 19-09-1964",59,S1,"Jawa Tengah, Jawa, Indonesia",-6.755228876,110.0213386,6501,3,4,Full-time,Senin-Jumat,Pagi-Malam,39,Sore
7.65415E+15,Dr. Among Jailani,perempuan,"Aceh, 08-07-1981",42,S2,"Caracas, Jawa Barat, Indonesia",-6.489221153,107.656666,35598,9,10,Employed,Senin-Jumat,Siang-Malam,278,Pagi
1.14921E+15,Parman Rahimah,perempuan,"Sumatera Barat, 21-12-1966",57,SD,"Jawa Barat, Jawa, Indonesia",-7.373482347,106.2178057,1630,19,13,Self-Employed,Senin-Jumat,Pagi-Siang,274,Malam
7.60329E+15,R. Icha Siregar,perempuan,"DI Yogyakarta, 14-01-2000",23,D3,"Sokanegara, Purbalingga, Jawa Tengah, Jawa, 53392, Indonesia",-7.408968197,109.4511025,6402,15,19,Self-Employed,Senin-Minggu,Sore-Malam,30,Pagi
1.52436E+15,Cahyo Gunawan,laki-laki,"Sulawesi Utara, 22-11-1966",57,S2,"Jawa Timur, Jawa, Indonesia",-6.576014629,112.2809435,46814,2,20,Full-time,Senin-Jumat,Malam-Pagi,339,Siang
5.299E+15,Pranawa Rahmawati,perempuan,"Gorontalo, 04-10-1989",34,S2,Address not found,-7.459458538,105.956065,45784,12,6,Employed,Senin-Jumat,Malam-Pagi,176,Siang
9.78611E+15,Hairyanto Pudjiastuti,laki-laki,"Jawa Timur, 08-08-1962",61,SMP,"Gunung Lawu Track via Cemoro Kandang, Gondosuli, Karanganyar, Jawa Tengah, Jawa, Indonesia",-7.649289642,111.1875358,69154,19,17,Self-Employed,Senin-Minggu,Malam-Pagi,299,Pagi
8.13411E+15,Ana Hardiansyah,laki-laki,"Sulawesi Utara, 14-06-1966",57,SMA,"Sukabumi, Jawa Barat, 43178, Indonesia",-7.242508692,106.5926879,13923,1,10,Self-Employed,Senin-Minggu,Pagi-Sore,295,Malam
4.34267E+15,drg. Mila Hakim,laki-laki,"Banten, 03-09-1995",28,D4,"Jawa Barat, Jawa, Indonesia",-7.89535129,108.5409368,14355,10,17,Part-time,Senin-Jumat,Siang-Sore,32,Pagi
2.53074E+15,Kasiyah Sihombing,laki-laki,"Riau, 13-02-1989",34,S1,"Tondomulo, Bojonegoro, Jawa Timur, Indonesia",-7.369396549,112.0696848,72632,1,11,Employed,Senin-Jumat,Pagi-Siang,38,Malam
5.79844E+15,Drs. Melinda Uyainah,laki-laki,"Sulawesi Barat, 14-03-1974",49,S1,"Jalan Raya Ngampelrejo, Bancar, Tuban, Jawa Timur, Jawa, 62354, Indonesia",-6.796983818,111.7858413,15577,12,15,Self-Employed,Senin-Jumat,Pagi-Malam,155,Siang
5.01517E+15,Nilam Nugroho,laki-laki,"Bali, 04-11-1995",28,D3,"Jagabaya, Bogor, Jawa Barat, Jawa, Indonesia",-6.406786276,106.5405158,68739,11,11,Part-time,Senin-Jumat,Malam-Pagi,345,Sore
4.88537E+15,Nyoman Nasyidah,laki-laki,"Sulawesi Tenggara, 11-03-2000",23,SMA,"Jawa Barat, Jawa, Indonesia",-7.83873758,108.7755127,53222,6,9,Part-time,Senin-Jumat,Sore-Malam,247,Siang
6.17101E+15,"Tgk. Maria Siregar, S.E.I",laki-laki,"Kepulauan Riau, 24-09-1976",47,SMA,Address not found,-7.724299024,105.8887547,51525,11,20,Full-time,Senin-Jumat,Pagi-Sore,338,Malam
5.1181E+15,"Dt. Hari Rajasa, S.IP",perempuan,"Jawa Barat, 18-06-1984",39,S1,"Wonocolo, Kedewan, Bojonegoro, Jawa Timur, Indonesia",-7.0890992,111.6735069,74861,12,11,Full-time,Senin-Jumat,Pagi-Siang,135,Sore
9.76145E+15,"Erik Uyainah, S.Sos",laki-laki,"Papua, 05-04-1974",49,S3,"Pencar, Ngasinan, Purworejo, Jawa Tengah, 54183, Indonesia",-7.564835021,110.0548106,54228,7,18,Employed,Senin-Minggu,Siang-Sore,143,Malam
4.31956E+15,Sakti Laksita,laki-laki,"Sulawesi Utara, 23-11-1963",60,S2,"Pelem, Purwosari, Bojonegoro, Jawa Timur, Jawa, Indonesia",-7.212315238,111.7001196,98310,15,1,Full-time,Senin-Jumat,Siang-Malam,52,Pagi
3.5485E+15,"dr. Saadat Saefullah, M.Pd",perempuan,"Jambi, 25-07-1994",29,D4,"Jawa Tengah, Jawa, Indonesia",-6.539067389,111.5635641,21054,2,18,Self-Employed,Senin-Minggu,Sore-Malam,272,Pagi
3.01576E+15,Mala Simanjuntak,perempuan,"Jawa Barat, 14-02-1991",32,SMP,"Jawa Tengah, Jawa, Indonesia",-6.328522395,109.6316528,3823,7,5,Full-time,Senin-Minggu,Malam-Pagi,227,Pagi
6.68552E+15,Ivan Utami,perempuan,"Sumatera Barat, 02-12-1961",62,D4,"Jawa Barat, Jawa, Indonesia",-7.435218007,106.3297305,93070,3,15,Full-time,Senin-Jumat,Pagi-Sore,74,Malam
1.26004E+15,Reza Haryanti,perempuan,"Kepulauan Riau, 14-06-1975",48,SMP,"Wanasari, Brebes, Jawa Tengah, Jawa, 52122, Indonesia",-6.790907032,108.9745563,10743,18,5,Full-time,Senin-Jumat,Sore-Malam,187,Siang
6.91919E+15,Shania Saputra,laki-laki,"Jawa Barat, 13-07-1984",39,D3,"Jawa Tengah, Jawa, Indonesia",-7.757841145,109.3548516,11789,12,9,Employed,Senin-Jumat,Pagi-Malam,250,Sore
1.60403E+15,"Dr. Citra Maheswara, M.Pd",perempuan,"Sumatera Utara, 14-01-1971",52,S1,"Kumejing, Wonosobo, Jawa Tengah, Jawa, Indonesia",-7.561685994,109.7580655,95590,4,3,Retired,,,16,Pagi
5.81478E+15,"Titin Permadi, S.Kom",perempuan,"Sumatera Barat, 21-09-2000",23,S2,"Garut, Jawa Barat, Indonesia",-7.609010016,107.6778424,13360,10,13,Employed,Senin-Jumat,Pagi-Sore,102,Malam
8.99006E+15,drg. Parman Wahyuni,perempuan,"Gorontalo, 19-06-1969",54,SMP,Address not found,-7.822774093,106.1641598,50151,9,10,Employed,Senin-Jumat,Pagi-Siang,151,Sore
1.61446E+15,Drs. Kamila Utami,laki-laki,"Kalimantan Tengah, 20-11-1987",36,SMA,"Jalan Ciujung, East Jakarta Industrial Park, Ciantra, Kabupaten Bekasi, Jawa Barat, Jawa, 17550, Indonesia",-6.338130459,107.1175685,15166,20,6,Full-time,Senin-Jumat,Siang-Malam,86,Pagi
5.01181E+15,Tasnim Rahimah,laki-laki,"Kepulauan Bangka Belitung, 13-09-1995",28,S1,"Gunungjaya, Brebes, Jawa Tengah, Jawa, Indonesia",-7.18938134,108.7298924,10246,7,10,Employed,Senin-Minggu,Sore-Malam,130,Siang
5.92059E+15,Slamet Prastuti,laki-laki,"Kepulauan Bangka Belitung, 29-12-1995",28,SMA,"Pekuwon, Kebumen, Jawa Tengah, Jawa, 54363, Indonesia",-7.639457381,109.5574182,86718,7,8,Self-Employed,Senin-Minggu,Pagi-Sore,347,Malam
9.36529E+15,Cakrabirawa Mardhiyah,perempuan,"DKI Jakarta, 12-03-1966",57,S1,"Sindanglaya, Lebak, Banten, Indonesia",-6.637567028,106.3271195,19171,8,3,Full-time,Senin-Minggu,Sore-Malam,311,Siang
1.97476E+15,Devi Wastuti,laki-laki,"Banten, 07-02-1971",52,SMP,"Pasawahan, Jawa Barat, 45652, Indonesia",-6.832450948,108.4232116,69699,20,14,Full-time,Senin-Jumat,Pagi-Siang,179,Sore
5.99602E+15,"KH. Cakrawangsa Agustina, S.I.Kom",perempuan,"Gorontalo, 30-08-1978",45,D3,"Ngluwak, Sidomulyo, Batang, Jawa Tengah, Jawa, Indonesia",-7.154339524,109.9060576,73449,7,18,Employed,Senin-Jumat,Pagi-Siang,258,Malam
2.55203E+15,"R.M. Daliono Sitorus, M.TI.",laki-laki,"Kalimantan Selatan, 08-10-1981",42,S1,"Watugajah, Ngobo, Semarang, Jawa Tengah, Jawa, 50553, Indonesia",-7.167902391,110.4585602,81789,1,18,Employed,Senin-Jumat,Pagi-Malam,317,Siang
3.62618E+15,Maryadi Prastuti,perempuan,"Nusa Tenggara Timur, 24-10-1982",41,SMA,"Jawa Barat, Jawa, Indonesia",-7.690834726,107.495935,2172,1,8,Part-time,Senin-Jumat,Pagi-Siang,335,Sore
5.77974E+15,"Putri Thamrin, S.Sos",laki-laki,"Kepulauan Bangka Belitung, 15-09-1988",35,D3,"Garut, Jawa Barat, Indonesia",-7.396973338,107.6817724,82969,16,19,Full-time,Senin-Minggu,Siang-Sore,7,Malam
8.345E+15,dr. Natalia Agustina,laki-laki,"Jambi, 17-10-1965",58,SMA,"Ngraket, Ponorogo, Jawa Timur, Indonesia",-7.965529865,111.4053781,86865,4,9,Self-Employed,Senin-Jumat,Pagi-Sore,196,Malam
1.05827E+15,Mala Siregar,perempuan,"Lampung, 18-07-1977",46,D4,"Pelem, Geneng, Sragen, Jawa Tengah, Jawa, 57274, Indonesia",-7.388973891,110.7778298,61835,17,15,Employed,Senin-Jumat,Siang-Malam,100,Pagi
8.06579E+15,"Puti Yunita Palastri, M.M.",laki-laki,"Nusa Tenggara Timur, 16-07-1980",43,S2,"Nogosari, Boyolali, Jawa Tengah, Jawa, Indonesia",-7.460436325,110.7613594,69413,10,11,Full-time,Senin-Jumat,Pagi-Sore,11,Malam
3.41397E+15,dr. Shakila Sihombing,laki-laki,"Maluku, 14-07-1996",27,D4,"Jalan Letnan Jenderal Haji Mashudi, Sukanagara, Tasikmalaya, Jawa Barat, Jawa, 46115, Indonesia",-7.345367201,108.2436103,35399,16,18,Full-time,Senin-Jumat,Pagi-Sore,159,Malam
3.73605E+15,"Dr. Nilam Habibi, S.H.",laki-laki,"Jambi, 03-05-1981",42,S2,"Sindangkerta, Tasikmalaya, Jawa Barat, Indonesia",-7.755037931,108.0545632,25330,8,15,Full-time,Senin-Jumat,Pagi-Siang,16,Malam
7.22347E+15,Titi Hartati,laki-laki,"Bali, 03-03-1983",40,S2,"Jayapura, Tasikmalaya, Jawa Barat, Jawa, 46471, Indonesia",-7.317400958,108.0062412,18014,17,5,Full-time,Senin-Jumat,Siang-Sore,95,Pagi
4.46959E+15,Indah Mulyani,laki-laki,"Kepulauan Riau, 17-02-1994",29,SMA,"Padangsari, Cilacap, Jawa Tengah, Jawa, 53257, Indonesia",-7.345043174,108.7610408,53968,3,5,Self-Employed,Senin-Jumat,Pagi-Sore,344,Malam
2.41499E+15,Lalita Nainggolan,laki-laki,"Nusa Tenggara Barat, 25-11-1969",54,S1,"Kedungwungu, Blora, Jawa Tengah, Jawa, Indonesia",-6.966050083,111.2157987,71600,16,3,Full-time,Senin-Jumat,Siang-Sore,12,Pagi
4.94241E+15,"drg. Pia Yuniar, S.IP",laki-laki,"Nusa Tenggara Barat, 18-11-1987",36,S1,"Jawa Barat, Jawa, Indonesia",-6.528153776,108.5815281,5189,6,11,Self-Employed,Senin-Jumat,Pagi-Sore,39,Malam
8.79092E+15,Irma Kuswoyo,laki-laki,"Kalimantan Timur, 08-03-1968",55,SD,"Jawa Tengah, Jawa, Indonesia",-6.575726823,109.951152,24086,17,17,Self-Employed,Senin-Minggu,Pagi-Sore,261,Malam
3.46605E+15,"Michelle Mardhiyah, S.H.",perempuan,"Gorontalo, 19-01-1979",44,S1,"Jatisari, Tuban, Jawa Timur, 62354, Indonesia",-6.840683556,111.7165674,84772,6,20,Full-time,Senin-Jumat,Sore-Malam,261,Pagi
8.63938E+15,"R. Zelaya Riyanti, M.Ak",perempuan,"Aceh, 07-12-1960",63,SMA,"Cikaduwetan, Jawa Barat, Indonesia",-7.015620235,108.6587159,83830,7,12,Self-Employed,Senin-Jumat,Pagi-Sore,223,Malam
3.63146E+15,Hasta Samosir,perempuan,"Sulawesi Selatan, 04-03-1986",37,D4,"Banten, Jawa, Indonesia",-7.203467693,105.9284844,21429,8,15,Employed,Senin-Jumat,Malam-Pagi,268,Sore
6.16423E+15,drg. Dian Saputra,perempuan,"Sulawesi Selatan, 02-05-1960",63,SMA,"Mekarbuana, Jawa Barat, Indonesia",-6.566007346,107.2106916,27346,20,4,Self-Employed,Senin-Jumat,Pagi-Sore,199,Malam
2.31981E+15,Respati Safitri,laki-laki,"Banten, 30-08-1976",47,SMA,"Tawang Laut, Kendal, Jawa Tengah, Jawa, 53154, Indonesia",-6.906426517,110.0290304,2884,11,18,Employed,Senin-Jumat,Siang-Sore,338,Pagi
8.82779E+15,"Sutan Aslijan Halim, S.Kom",laki-laki,"DKI Jakarta, 14-01-1960",63,S1,"Jombang, Jawa Timur, Jawa, Indonesia",-7.767270525,112.4501386,69510,12,7,Self-Employed,Senin-Jumat,Siang-Malam,200,Pagi
8.98959E+15,"Dr. Fitria Wacana, M.Kom.",laki-laki,"DKI Jakarta, 18-03-1964",59,SMA,"Ngembelkidul, Tanggungharjo, Grobogan, Jawa Tengah, Jawa, 58167, Indonesia",-7.096216142,110.6052323,77563,19,20,Self-Employed,Senin-Jumat,Pagi-Sore,178,Malam
1.52942E+15,Kayla Nugroho,perempuan,"Kalimantan Barat, 20-04-1983",40,S2,"Kendal, Jawa Tengah, Jawa, 51313, Indonesia",-6.763074198,110.2196185,10555,13,2,Full-time,Senin-Minggu,Siang-Sore,180,Pagi
9.35787E+15,Tgk. Mala Purwanti,perempuan,"Bali, 26-01-1966",57,S1,"Serang, Cilacap, Jawa Tengah, Jawa, 53261, Indonesia",-7.446170982,108.7587585,64462,3,2,Self-Employed,Senin-Jumat,Pagi-Malam,236,Sore
5.35512E+15,Banara Habibi,laki-laki,"Jawa Barat, 13-06-1990",33,S2,"Jawa Timur, Jawa, Indonesia",-6.411568959,111.7523053,70119,2,15,Employed,Senin-Jumat,Pagi-Sore,230,Malam
9.38348E+15,Kayla Simbolon,laki-laki,"Aceh, 22-01-1981",42,SMA,"Jawa Barat, Jawa, Indonesia",-7.459193581,106.6273711,50530,8,2,Self-Employed,Senin-Jumat,Pagi-Sore,71,Malam
7.69259E+15,Belinda Saragih,perempuan,"Bali, 16-03-1978",45,S2,"Donokerto, Turi, Sleman, Daerah Istimewa Yogyakarta, 55582, Indonesia",-7.649511262,110.3830401,93905,15,16,Full-time,Senin-Minggu,Pagi-Sore,49,Malam
8.59399E+15,"Cemeti Gunarto, S.Gz",laki-laki,"Jawa Barat, 12-02-1966",57,S1,"Sukamaju, Bandung, Jawa Barat, 40374, Indonesia",-7.108818556,107.528731,53325,18,14,Employed,Senin-Jumat,Malam-Pagi,267,Pagi
1.78108E+15,Carla Megantara,laki-laki,"Sulawesi Selatan, 20-02-1996",27,S3,"Sadon, Berahan Kulon, Demak, Jawa Tengah, Jawa, Indonesia",-6.77499368,110.6042154,49724,20,11,Employed,Senin-Jumat,Pagi-Sore,119,Malam
1.63826E+15,Vanya Maheswara,perempuan,"DI Yogyakarta, 17-09-1992",31,SMA,"Buara, Brebes, Jawa Tengah, Jawa, Indonesia",-7.012700912,108.9044765,23098,8,10,Full-time,Senin-Jumat,Siang-Sore,115,Pagi
3.45877E+15,Cinta Prastuti,laki-laki,"Sulawesi Tenggara, 13-02-1969",54,S1,"Lodan Wetan, Rembang, Jawa Tengah, Jawa, Indonesia",-6.790112138,111.6103613,3726,19,9,Part-time,Senin-Jumat,Pagi-Siang,256,Malam
3.54286E+15,"Anastasia Permata, M.Farm",perempuan,"Sumatera Utara, 07-05-1961",62,S2,"Kuwangunan, Kebumen, Jawa Tengah, Jawa, Indonesia",-7.732800293,109.5781381,81220,6,14,Full-time,Senin-Minggu,Pagi-Siang,310,Malam
9.58726E+15,Sari Riyanti,laki-laki,"Lampung, 05-06-1987",36,S1,"Jawa Timur, Jawa, Indonesia",-6.331205768,112.0867045,64744,3,8,Full-time,Senin-Minggu,Pagi-Sore,270,Malam
2.03562E+15,"R. Jinawi Sitorus, M.Ak",perempuan,"Sulawesi Tengah, 01-06-1988",35,SMA,"Mekarwangi, Cariu, Bogor, Jawa Barat, 16840, Indonesia",-6.561361892,107.0815096,7863,11,10,Self-Employed,Senin-Jumat,Siang-Malam,87,Pagi
1.44247E+15,Ir. Salwa Tarihoran,laki-laki,"Sumatera Barat, 23-12-1989",34,SD,"Jawa Tengah, Jawa, Indonesia",-6.337047924,111.5539619,57934,19,3,Self-Employed,Senin-Jumat,Pagi-Sore,78,Malam
5.86112E+15,Balijan Wacana,perempuan,"Papua Barat, 10-06-1991",32,S1,"Jalan Samirejo, Paweden, Pekalongan, Jawa Tengah, Jawa, 51139, Indonesia",-6.923414251,109.6435679,50499,19,9,Full-time,Senin-Jumat,Siang-Malam,311,Pagi
7.33463E+15,Daruna Tamba,perempuan,"Maluku, 09-01-1984",39,SD,"Agungboyo, Karangsari, Demak, Jawa Tengah, Jawa, Indonesia",-6.932979093,110.5998425,68961,10,6,Full-time,Senin-Jumat,Malam-Pagi,324,Siang
2.41012E+15,Gawati Laksita,perempuan,"Maluku Utara, 01-06-1971",52,S1,"Picisan, Tulungagung, Jawa Timur, 66254, Indonesia",-7.938431316,111.8649119,68544,9,19,Self-Employed,Senin-Jumat,Malam-Pagi,44,Pagi
1.59276E+15,Diana Budiyanto,perempuan,"Kepulauan Bangka Belitung, 07-07-1978",45,S1,"Gandusari, Magelang, Jawa Tengah, Jawa, 56151, Indonesia",-7.45718767,110.182701,14117,4,10,Full-time,Senin-Jumat,Pagi-Sore,58,Malam
3.45053E+15,"Usyi Setiawan, M.Pd",perempuan,"Sulawesi Tenggara, 21-08-1994",29,D4,"Tambak Boyo, Jawa Timur, Jawa, 57254, Indonesia",-7.440441392,111.1515553,49982,14,13,Employed,Senin-Jumat,Pagi-Sore,159,Malam
5.89728E+15,Icha Hastuti,perempuan,"Riau, 04-11-1970",53,D4,"Jawa Tengah, Jawa, Indonesia",-6.687611512,109.1657986,81647,20,16,Full-time,Senin-Jumat,Pagi-Sore,261,Malam
8.29897E+15,Cager Prasetya,perempuan,"Nusa Tenggara Timur, 23-02-1984",39,S2,"Jawa Timur, Jawa, Indonesia",-6.691866075,111.9544573,26001,7,6,Self-Employed,Senin-Jumat,Sore-Malam,246,Pagi
3.22974E+15,Ina Rahayu,laki-laki,"Nusa Tenggara Timur, 04-03-2000",23,SMA,"Hargantoro, Wonogiri, Jawa Tengah, Jawa, Indonesia",-7.931519183,111.0556873,14016,7,12,Full-time,Senin-Minggu,Pagi-Malam,260,Siang
5.39038E+15,Heryanto Nasyiah,laki-laki,"Kepulauan Riau, 06-04-1961",62,SMA,"Cendono, Jawa Timur, Jawa, Indonesia",-7.930658246,112.0069023,48665,6,16,Self-Employed,Senin-Jumat,Pagi-Sore,217,Malam
6.68409E+15,Eka Wijaya,perempuan,"DKI Jakarta, 11-03-1967",56,SMA,"Jawa Barat, Jawa, Indonesia",-7.846784226,107.5280388,32470,3,8,Full-time,Senin-Jumat,Malam-Pagi,208,Pagi
2.46676E+15,Adikara Mangunsong,laki-laki,"Papua Barat, 21-11-1996",27,S1,"Kedungpring, Banyumas, Jawa Tengah, Jawa, Indonesia",-7.595977901,109.3345114,90710,10,15,Full-time,Senin-Minggu,Siang-Sore,357,Pagi
4.40927E+15,Agnes Nugroho,laki-laki,"Papua Barat, 02-10-1967",56,SMA,"Cilampuyang, Garut, Jawa Barat, Indonesia",-7.002717319,108.0727709,98673,19,1,Employed,Senin-Jumat,Pagi-Sore,69,Malam
8.70549E+15,"Nadia Saragih, M.Ak",laki-laki,"Sulawesi Barat, 24-08-1965",58,D3,"Peundeuy, Garut, Jawa Barat, Indonesia",-7.538104864,107.9086587,43162,20,7,Full-time,Senin-Minggu,Pagi-Malam,188,Siang
3.24993E+15,"Cut Yance Maryati, S.H.",laki-laki,"Sulawesi Tenggara, 27-11-1960",63,S1,"Pringkasap, Jawa Barat, Indonesia",-6.448769893,107.6385034,57519,16,9,Employed,Senin-Jumat,Pagi-Sore,268,Malam
2.34609E+15,Julia Marbun,laki-laki,"DI Yogyakarta, 25-01-1971",52,SMA,"Jawa Timur, Jawa, Indonesia",-6.648640499,111.8817607,28278,16,20,Employed,Senin-Jumat,Siang-Sore,308,Pagi
8.33759E+15,Okto Rahimah,perempuan,"Nusa Tenggara Barat, 20-10-1978",45,SMA,"Kincang, Banjarnegara, Jawa Tengah, Jawa, Indonesia",-7.44100898,109.5172639,44866,1,13,Full-time,Senin-Jumat,Pagi-Sore,132,Malam
1.503E+15,drg. Mahdi Gunarto,perempuan,"Sumatera Barat, 05-06-1992",31,SMP,"Gadu, Blora, Jawa Tengah, 58312, Indonesia",-7.12055437,111.5668824,68484,20,11,Self-Employed,Senin-Jumat,Malam-Pagi,292,Pagi
5.22146E+15,Kamal Sirait,perempuan,"Maluku, 26-09-1980",43,SMA,"Indralayang, Garut, Jawa Barat, Indonesia",-7.480677284,107.5013006,4660,10,11,Self-Employed,Senin-Jumat,Pagi-Siang,265,Sore
6.77294E+15,Tania Anggraini,perempuan,"Nusa Tenggara Timur, 20-05-1964",59,S1,"Pondoh, Kabupaten Indramayu, Jawa Barat, Indonesia",-6.427962982,108.3965485,14127,7,20,Employed,Senin-Minggu,Pagi-Sore,47,Malam
9.32199E+15,Bajragin Saptono,perempuan,"Sulawesi Barat, 14-04-1985",38,SMA,"Jawa Tengah, Jawa, Indonesia",-6.489994094,109.6486307,90200,17,11,Part-time,Senin-Jumat,Pagi-Siang,4,Malam
8.74682E+15,"KH. Asmuni Megantara, S.I.Kom",laki-laki,"Kepulauan Bangka Belitung, 28-08-1974",49,S1,"Kertasari, Brebes, Jawa Tengah, Jawa, Indonesia",-7.063685117,108.8455116,13828,19,11,Retired,,,31,Pagi
5.20159E+15,KH. Kasim Nababan,laki-laki,"Bali, 27-08-1965",58,S1,"Budugsidorejo, Jombang, Jawa Timur, Jawa, 61362, Indonesia",-7.504268225,112.3714643,20645,13,9,Self-Employed,Senin-Jumat,Siang-Sore,340,Pagi
6.70345E+15,Halima Yuniar,laki-laki,"Sulawesi Utara, 14-01-1984",39,D4,"Ampelsari, Banjarnegara, Jawa Tengah, Jawa, 53412, Indonesia",-7.409575419,109.7133584,32102,14,20,Full-time,Senin-Jumat,Pagi-Sore,104,Malam
4.11919E+15,Elma Marpaung,laki-laki,"Papua, 13-04-1989",34,S1,"Bajang, Nganjuk, Jawa Timur, Indonesia",-7.447859015,112.0374442,85843,1,1,Self-Employed,Senin-Minggu,Siang-Sore,124,Pagi
2.47943E+15,Uli Puspita,laki-laki,"Riau, 19-04-1964",59,S1,"Jawa Tengah, Jawa, Indonesia",-7.80724504,108.8581779,71047,14,16,Full-time,Senin-Jumat,Pagi-Sore,281,Malam
6.02321E+15,"Maimunah Widiastuti, M.Ak",laki-laki,"Kalimantan Tengah, 15-04-1989",34,S1,"Plosorejo, Wonogiri, Jawa Tengah, Jawa, Indonesia",-7.922987275,111.202401,48278,10,12,Full-time,Senin-Minggu,Siang-Malam,296,Pagi
