debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation_group,debtor_company,debtor_number,debtor_occupation,collection_day_type,best_collection_time,loan_amount,debtor_education_level,credit_score,tenure,payment_history_12,payment_history_11,payment_history_10,payment_history_9,payment_history_8,payment_history_7,payment_history_6,payment_history_5,payment_history_4,payment_history_3,payment_history_2,payment_history_1,aging,previous_payment_status,previous_collection_method,best_collection_method,debtor_latitude,debtor_longitude
8843074111356913,"Darsirah Wulandari, S.Pt",perempuan,"Maluku Utara, 24-12-1994",29,"Jalan Surapati No. 98
Medan, Nusa Tenggara Barat 51437",51437,13,17,Cerai mati,Buruh,CV Marpaung,+62 (694) 073 9695,TUKANG BATU,Hari kerja,malam,70445723,SD,410,11,0,1,2,3,0,1,0,1,2,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.281036,112.43776
6154229340771813,Endah Waskita,laki-laki,"Jawa Timur, 09-04-1964",59,"Jalan Joyoboyo No. 851
Payakumbuh, Jawa Tengah 57702",57702,14,17,Cerai hidup,Pegawai Negeri,Perum Nababan Hidayanto (Persero) Tbk,+62 (032) 989 6563,TENTARA NASIONAL INDONESIA,Hari kerja,malam,182770558,S-2,842,42,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.066891,106.956234
3962748579366031,Dr. Ina Wulandari,laki-laki,"Kalimantan Timur, 29-04-1995",28,"Jl. Yos Sudarso No. 0
Magelang, YO 37406",37406,12,7,Menikah,Buruh,PT Susanti Nainggolan (Persero) Tbk,+62 (026) 197 6120,PEMBANTU RUMAH TANGGA,Hari kerja,malam,8594784,SMA,342,3,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.294808,111.046777
6103873258026489,Lutfan Budiyanto,perempuan,"Sumatera Barat, 17-07-1970",53,"Gg. Dipenogoro No. 2
Pekalongan, Jawa Timur 94510",94510,18,4,Cerai mati,Pengusaha,CV Hardiansyah Nainggolan,+62 (47) 927 7980,INDUSTRI,Akhir pekan,"pagi, sore, malam",52582868,D-4,617,7,1,2,0,1,0,1,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.962396,107.811342
2818778105046878,drg. Kasiyah Mahendra,laki-laki,"Sumatera Utara, 26-12-1992",31,"Jalan R.E Martadinata No. 6
Kendari, Nusa Tenggara Barat 09711",9711,1,20,Menikah,Pegawai Swasta,PT Mangunsong,+62 (0880) 056 6966,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",60187427,D-3,633,9,0,1,0,1,2,3,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.600823,110.24925
7905283725782814,drg. Paris Prasetya,laki-laki,"Kepulauan Bangka Belitung, 24-02-1991",32,"Gang Medokan Ayu No. 36
Bukittinggi, DI Yogyakarta 30185",30185,13,15,Cerai mati,Profesional,UD Irawan (Persero) Tbk,+62-707-217-6030,PELAUT,Akhir pekan,"pagi, sore, malam",50648253,Tidak sekolah,406,16,0,1,2,3,4,0,1,0,0,0,1,2,Kurang Lancar,Bermasalah,Field,Field,-6.292418,110.242767
7567489232960224,Patricia Nashiruddin,perempuan,"Sumatera Barat, 03-07-1973",50,"Jalan Indragiri No. 1
Bandar Lampung, Sulawesi Tengah 53528",53528,7,4,Cerai hidup,Profesional,CV Wijaya Tbk,+62 (643) 932-0338,KONSULTAN,Akhir pekan,"pagi, sore, malam",36883234,S-3,767,6,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.533039,112.531358
7053522780449195,Sabri Natsir,perempuan,"Papua, 14-08-1996",27,"Jl. R.E Martadinata No. 59
Sibolga, JI 18105",18105,12,7,Cerai mati,Profesional,Perum Hutagalung,+62 (0149) 626 5338,PENYIAR RADIO,Hari kerja,malam,91623060,D-3,634,19,1,0,0,0,1,0,0,0,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.338719,112.858083
9776011924546828,"Citra Budiman, M.Kom.",perempuan,"Sulawesi Tenggara, 30-08-1963",60,"Jalan Pasteur No. 408
Salatiga, Jawa Timur 46732",46732,3,9,Belum menikah,Pegawai Swasta,Perum Habibi (Persero) Tbk,+62-0374-161-5335,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",100194292,D-4,701,30,0,0,0,0,0,1,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.64202,109.339804
8420543062065406,KH. Dartono Winarsih,perempuan,"Papua Barat, 07-12-1960",63,"Jl. Kiaracondong No. 585
Meulaboh, SG 66592",66592,7,3,Menikah,Profesional,PD Rahimah Hariyah Tbk,+62 (54) 610 9527,PILOT,Hari libur nasional/cuti bersama,"pagi, sore, malam",138024414,D-1,608,35,0,1,0,1,2,3,0,0,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-8.235283,108.644523
6232795536846830,Among Napitupulu,laki-laki,"Kalimantan Tengah, 22-10-1989",34,"Jl. Dr. Djunjunan No. 1
Pekalongan, PB 59041",59041,10,17,Cerai mati,Pengusaha,PT Safitri Yolanda,+62 (100) 543-7462,BIARAWATI,Hari kerja,"pagi, malam",100546496,S-3,754,27,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.164801,109.599208
4954035493810804,Kania Setiawan,laki-laki,"Lampung, 26-05-1984",39,"Gg. Rajawali Timur No. 5
Kendari, Kalimantan Barat 38785",38785,12,9,Belum menikah,Profesional,CV Habibi,+62 (228) 717 9828,PETERNAK,Hari kerja,malam,76857602,S-3,679,24,0,0,1,0,0,0,0,0,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.917917,106.938306
1840968787042919,"Salimah Purwanti, M.Farm",laki-laki,"Sulawesi Utara, 15-01-1987",36,"Jl. Rajiman No. 080
Pagaralam, Sumatera Barat 29398",29398,20,18,Cerai hidup,Pengusaha,PT Maulana,+62 (769) 643-8390,INDUSTRI,Hari kerja,"pagi, malam",130821973,SD,583,27,1,0,1,2,3,0,1,0,1,2,3,4,Kurang Lancar,Bermasalah,Field,Field,-7.279959,111.081442
5976662354421307,"Salwa Setiawan, M.Pd",laki-laki,"Sumatera Selatan, 13-05-1996",27,"Gg. Cikapayang No. 7
Surabaya, Aceh 75289",75289,4,13,Cerai hidup,Profesional,Perum Widiastuti Siregar,+62 (0692) 973 0672,GURU,Hari kerja,malam,159727953,SD,564,38,1,0,1,0,0,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.875345,108.598787
5366901202474400,Hairyanto Yuliarti,perempuan,"Kepulauan Bangka Belitung, 09-09-1987",36,"Gg. Rawamangun No. 2
Subulussalam, Kepulauan Bangka Belitung 28606",28606,17,17,Cerai mati,Buruh,Perum Nugroho,+62 (065) 165-1565,BURUH PETERNAKAN,Akhir pekan,"pagi, malam",28119851,S-1,590,3,1,0,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.783094,106.000399
6403358618042677,Ayu Gunarto,perempuan,"Sumatera Barat, 15-11-2000",23,"Gang Jamika No. 584
Sungai Penuh, Lampung 21057",21057,9,14,Cerai mati,Pegawai Negeri,PT Utami Adriansyah Tbk,+62 (896) 559 2188,KEPALA DESA,Hari kerja,malam,63587140,S-2,782,13,1,0,0,0,1,0,0,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.60122,108.57251
9501466077112822,Caraka Saragih,laki-laki,"Nusa Tenggara Timur, 24-09-1966",57,"Jalan Abdul Muis No. 75
Meulaboh, KR 39950",39950,15,14,Belum menikah,Pegawai Negeri,PT Sitorus,+62 (916) 709 7536,KARYAWAN BUMD,Hari kerja,malam,40608354,SMP,444,5,1,2,3,4,0,0,0,0,0,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-8.068074,112.808947
1903458498232906,R.M. Paiman Riyanti,laki-laki,"Sulawesi Tenggara, 03-05-1977",46,"Gg. Cihampelas No. 51
Solok, SR 39337",39337,12,18,Cerai hidup,Pegawai Swasta,CV Halim Situmorang Tbk,+62 (077) 383 6270,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",94652090,Tidak sekolah,560,17,1,2,0,1,0,1,0,1,2,3,4,5,Diragukan,Bermasalah,Field,Field,-6.118588,105.986041
6087183660266641,Citra Yulianti,perempuan,"Maluku Utara, 19-10-1973",50,"Gg. BKR No. 69
Pariaman, Sulawesi Utara 36507",36507,7,5,Cerai mati,Pegawai Negeri,Perum Haryanto Marbun (Persero) Tbk,+62-21-776-1196,KARYAWAN BUMD,Akhir pekan,"pagi, sore, malam",112290964,S-1,570,33,0,1,2,3,4,5,0,1,0,0,1,2,Diragukan,Bermasalah,Field,Field,-8.097522,113.327236
1975103725257404,"Hilda Wahyudin, M.M.",laki-laki,"Kalimantan Selatan, 27-12-1963",60,"Jalan S. Parman No. 0
Gorontalo, Kalimantan Barat 33817",33817,19,15,Cerai mati,Buruh,CV Marpaung Hartati,+62-32-939-5010,TUKANG BATU,Hari kerja,malam,126850496,S-1,481,28,0,0,1,2,0,1,2,0,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-8.05278,110.753348
9463332021326219,Raina Santoso,laki-laki,"Aceh, 23-12-1965",58,"Jalan Jayawijaya No. 9
Tebingtinggi, JA 03975",3975,8,9,Belum menikah,Pegawai Negeri,Perum Saputra Dongoran (Persero) Tbk,+62 (99) 841-9898,ANGGOTA DPRD PROVINSI,Hari kerja,malam,137394010,D-1,749,36,0,0,1,0,0,0,1,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.280427,109.81261
3915560715184470,Balidin Suwarno,laki-laki,"Papua, 25-07-1984",39,"Gang Ronggowarsito No. 47
Depok, Kalimantan Utara 44400",44400,18,15,Menikah,Pegawai Negeri,CV Padmasari Yuniar,+62 (0343) 870 9029,TENTARA NASIONAL INDONESIA,Hari kerja,malam,51381029,S-2,693,10,0,0,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.396085,108.659614
5760449583481715,Farah Pradipta,perempuan,"DKI Jakarta, 21-12-1991",32,"Gg. Moch. Ramdan No. 070
Bengkulu, JI 96750",96750,16,9,Cerai mati,Pegawai Swasta,CV Hidayat,+62-0049-433-8412,KARYAWAN SWASTA,Hari kerja,malam,1000000,Tidak sekolah,657,5,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.112482,110.600398
4850137063258052,"Hana Suryono, S.H.",laki-laki,"Bengkulu, 02-01-1979",44,"Jalan Ciumbuleuit No. 02
Denpasar, AC 71329",71329,6,11,Menikah,Pengusaha,PT Pratama,+62-054-440-2987,PROMOTOR ACARA,Hari kerja,"pagi, malam",54187003,Tidak sekolah,436,9,1,0,1,2,3,4,5,6,0,0,0,0,Diragukan,Lancar,Telepon,Telepon,-7.287642,112.529787
1395253630979996,Vanesa Wasita,perempuan,"Papua Barat, 01-10-1975",48,"Gang Surapati No. 788
Tomohon, Bali 90524",90524,14,11,Cerai mati,Pengusaha,PT Sihotang Andriani Tbk,+62-061-946-7487,SENIMAN,Hari kerja,"pagi, malam",105353618,D-1,796,27,0,0,1,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.726915,111.574143
6419279521729765,"Vero Waluyo, S.Gz",perempuan,"Banten, 18-09-1998",25,"Jalan Pacuan Kuda No. 1
Tarakan, Sulawesi Tengah 95305",95305,8,11,Belum menikah,Buruh,PD Hasanah Maheswara Tbk,+62 (07) 802 8721,TUKANG JAHIT,Hari kerja,malam,35400433,D-3,476,8,1,0,1,2,3,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.103226,112.948597
3473229427318187,Hj. Gilda Kuswandari,laki-laki,"Jambi, 07-09-1974",49,"Gg. Kebonjati No. 33
Tarakan, Jawa Tengah 48222",48222,13,17,Cerai mati,Profesional,CV Astuti Winarno,+62 (065) 353 2524,PENGACARA,Hari kerja,malam,133890937,Tidak sekolah,552,29,0,1,2,0,1,0,1,2,3,4,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-6.91624,106.199279
8512661439906486,Hardana Prayoga,laki-laki,"Sulawesi Tenggara, 26-04-1984",39,"Jl. Veteran No. 6
Medan, RI 12018",12018,2,16,Cerai mati,Pengusaha,PD Wastuti Fujiati,+62 (39) 371-0929,PEDAGANG,Hari libur nasional/cuti bersama,"pagi, sore, malam",76810705,S-1,586,14,1,0,0,0,1,2,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.981354,113.261583
8414436286951491,Sutan Chandra Setiawan,perempuan,"Aceh, 03-02-1990",33,"Jl. Rawamangun No. 726
Bekasi, Kalimantan Selatan 83622",83622,16,10,Cerai hidup,Pengusaha,PT Rahayu Wahyudin (Persero) Tbk,+62 (367) 448 0847,WIRASWASTA,Hari kerja,"pagi, malam",101153469,SMP,580,21,1,2,3,4,0,0,0,1,0,1,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-6.809006,111.518997
7687777081775740,Zalindra Wahyuni,laki-laki,"Sumatera Utara, 23-06-1999",24,"Jl. Cikutra Timur No. 73
Lhokseumawe, SS 95252",95252,20,4,Menikah,Profesional,PT Prasetya Sirait (Persero) Tbk,+62 (14) 007 5364,APOTEKER,Hari kerja,malam,74469694,SMA,490,24,0,0,1,2,0,1,2,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.121704,113.516522
1194420622140217,Iriana Tamba,laki-laki,"DI Yogyakarta, 27-01-1977",46,"Gang Asia Afrika No. 5
Pangkalpinang, Kalimantan Barat 94939",94939,14,6,Cerai hidup,Pegawai Negeri,UD Saragih Adriansyah,+62-980-340-6660,PERANGKAT DESA,Akhir pekan,"pagi, sore, malam",123685055,SMP,610,26,1,0,1,0,0,0,1,2,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.256765,113.949144
6906500815255203,Harja Lestari,laki-laki,"Sulawesi Utara, 10-06-1996",27,"Jalan Tubagus Ismail No. 6
Banjarbaru, Sulawesi Selatan 50590",50590,14,8,Belum menikah,Profesional,Perum Natsir (Persero) Tbk,+62 (700) 423-2232,PELAUT,Hari kerja,malam,55019969,D-2,513,9,0,1,2,0,1,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.261996,107.651908
2064414909620765,Prabowo Mayasari,laki-laki,"Jawa Timur, 26-10-1965",58,"Jl. Antapani Lama No. 851
Palangkaraya, BT 62836",62836,12,19,Belum menikah,Profesional,CV Sihombing (Persero) Tbk,+62-0759-727-8308,DOKTER,Hari kerja,malam,54684580,D-4,549,13,1,2,3,0,0,1,2,3,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.145538,109.124376
1842877192606926,"Tgk. Violet Tampubolon, S.Ked",laki-laki,"Maluku Utara, 26-08-1996",27,"Gang Rungkut Industri No. 07
Banjarmasin, SB 49297",49297,4,16,Cerai hidup,Pegawai Swasta,CV Uwais Hutagalung Tbk,+62 (0730) 418-4396,KARYAWAN SWASTA,Hari kerja,malam,40032132,SMP,499,5,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.409901,106.692684
6461334653942342,Puti Laila Sihombing,perempuan,"Jawa Timur, 14-01-1992",31,"Gg. Rajiman No. 893
Bukittinggi, SN 13326",13326,6,14,Belum menikah,Pegawai Negeri,Perum Pradipta Astuti (Persero) Tbk,+62 (089) 712 7048,KEPALA DESA,Akhir pekan,"pagi, sore, malam",113063433,D-4,679,31,0,0,0,1,2,0,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.611869,111.92782
3860438865670592,"Puti Laras Prastuti, M.Farm",perempuan,"Sulawesi Barat, 04-04-1985",38,"Jl. Ahmad Yani No. 686
Samarinda, GO 46339",46339,4,9,Menikah,Pegawai Swasta,PT Handayani Handayani Tbk,+62-074-438-2282,KARYAWAN SWASTA,Hari kerja,malam,61683149,Tidak sekolah,399,13,1,0,0,0,0,1,0,1,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-8.067901,107.161729
3901797690366503,R. Jaswadi Uyainah,perempuan,"Maluku Utara, 13-09-1986",37,"Jalan Raya Setiabudhi No. 703
Ternate, NB 35676",35676,18,16,Menikah,Pegawai Negeri,UD Hardiansyah Tampubolon,+62-0341-585-4039,KARYAWAN BUMD,Akhir pekan,"pagi, sore, malam",67532380,S-1,532,16,0,1,2,3,4,5,6,7,0,0,1,0,Macet,Lancar,Field,Field,-6.15872,108.898154
1952668362695291,"KH. Satya Hastuti, M.Pd",perempuan,"Maluku, 03-08-1963",60,"Jalan Indragiri No. 69
Pematangsiantar, Gorontalo 76135",76135,15,18,Cerai hidup,Pegawai Swasta,UD Sihotang Samosir,+62 (321) 019 8847,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",92733969,SMA,527,20,0,0,1,2,3,4,5,0,0,1,0,1,Diragukan,Bermasalah,Telepon,Field,-7.481922,110.587342
5563919714849191,"R. Caket Marbun, S.Kom",laki-laki,"Jambi, 07-11-1978",45,"Gang Rumah Sakit No. 638
Banjarbaru, DKI Jakarta 79664",79664,8,6,Cerai hidup,Pegawai Swasta,PD Mardhiyah Tbk,+62 (89) 324 7989,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",118758978,SD,604,33,0,1,2,3,0,0,1,2,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-8.090619,108.491559
5221742073689368,dr. Gandi Wibisono,laki-laki,"Sulawesi Tenggara, 16-03-1995",28,"Gang Antapani Lama No. 657
Malang, Bali 35618",35618,10,7,Menikah,Buruh,PD Haryanto (Persero) Tbk,+62 (61) 731 0053,BURUH NELAYAN/PERIKANAN,Hari kerja,malam,24151194,S-2,625,3,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.305333,106.744252
7638832301019347,Gina Aryani,laki-laki,"Kalimantan Timur, 04-12-1984",39,"Jalan Erlangga No. 1
Gorontalo, Sumatera Barat 23949",23949,1,19,Cerai mati,Pengusaha,CV Latupono Mangunsong Tbk,+62 (92) 087 1579,PERDAGANGAN,Akhir pekan,"pagi, sore, malam",32660565,D-4,875,8,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.495524,108.351159
4937170436978213,Jasmin Prasetya,perempuan,"Papua Barat, 22-10-1977",46,"Jl. Bangka Raya No. 418
Binjai, Jawa Tengah 98889",98889,6,15,Menikah,Buruh,Perum Sihombing Sudiati,+62 (91) 019 8105,BURUH PETERNAKAN,Akhir pekan,"pagi, malam",82595678,S-1,730,20,0,0,0,1,2,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.154952,112.186093
1657997848952412,Queen Najmudin,perempuan,"Kepulauan Riau, 02-05-1999",24,"Gg. BKR No. 6
Palopo, AC 63012",63012,13,18,Cerai mati,Buruh,UD Manullang Sihotang (Persero) Tbk,+62 (087) 239 6046,TUKANG SOL SEPATU,Hari kerja,malam,70735859,D-4,651,14,0,0,1,0,0,0,0,0,0,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-7.095844,112.212524
5226076965123529,Lala Andriani,perempuan,"Lampung, 08-01-1982",41,"Jl. Ciwastra No. 6
Kotamobagu, SN 04763",4763,5,15,Menikah,Pengusaha,Perum Riyanti Tbk,+62-92-629-9469,KONSTRUKSI,Hari kerja,"pagi, malam",22800570,SMP,742,9,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.773069,110.758212
7946580977397806,Puspa Manullang,perempuan,"Maluku Utara, 29-06-1961",62,"Gang M.H Thamrin No. 63
Kota Administrasi Jakarta Selatan, BA 43455",43455,15,2,Cerai mati,Profesional,UD Nashiruddin (Persero) Tbk,+62 (099) 790 3668,WARTAWAN,Akhir pekan,"pagi, sore, malam",134318395,SMA,653,28,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.133153,111.577725
5136584283463286,Hj. Aurora Kurniawan,laki-laki,"Sulawesi Barat, 28-03-1998",25,"Gg. Rungkut Industri No. 43
Pematangsiantar, Riau 03964",3964,4,8,Cerai mati,Buruh,UD Nuraini Budiman,+62 (514) 652-4462,TUKANG CUKUR,Hari kerja,malam,62398956,SMA,849,15,0,0,0,0,0,0,1,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.286603,112.205797
4704498388254045,H. Nasab Prasasta,perempuan,"Jambi, 28-09-1975",48,"Jalan Sentot Alibasa No. 54
Sungai Penuh, Sulawesi Tengah 78078",78078,4,16,Menikah,Pegawai Swasta,UD Susanti,+62 (81) 953-1500,KARYAWAN HONORER,Hari kerja,malam,88895227,D-4,603,24,1,2,3,4,0,0,1,0,0,1,2,3,Kurang Lancar,Bermasalah,Field,Field,-6.400413,112.979918
2324346796254293,Calista Halimah,perempuan,"Bengkulu, 15-03-1967",56,"Jalan Bangka Raya No. 20
Jayapura, MA 00230",230,20,10,Menikah,Buruh,PT Nuraini (Persero) Tbk,+62 (36) 562-2623,BURUH PETERNAKAN,Akhir pekan,"pagi, malam",119929581,D-3,797,23,0,0,0,1,2,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.08736,107.977819
1206379700666959,drg. Cakrawala Hidayat,laki-laki,"Kalimantan Selatan, 08-09-1989",34,"Jalan Tebet Barat Dalam No. 60
Blitar, AC 35782",35782,11,3,Cerai mati,Profesional,Perum Narpati Latupono Tbk,+62 (0096) 592 5212,DOSEN,Hari kerja,malam,34519798,SD,440,7,0,0,1,2,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.005041,113.392866
6546782878750130,"KH. Jayadi Saputra, S.H.",perempuan,"Kepulauan Riau, 27-05-2000",23,"Jl. HOS. Cokroaminoto No. 87
Tomohon, SG 22155",22155,4,9,Belum menikah,Pegawai Negeri,PT Pratiwi Wulandari (Persero) Tbk,+62 (578) 922 1815,KARYAWAN BUMD,Hari kerja,malam,40743466,D-4,751,13,0,1,0,0,0,0,0,0,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-8.07578,110.878707
5347574961756490,"Ir. Salwa Laksmiwati, M.Kom.",perempuan,"Maluku Utara, 02-02-1969",54,"Jalan Ciumbuleuit No. 9
Prabumulih, DI Yogyakarta 33377",33377,7,5,Cerai mati,Pegawai Negeri,CV Halim,+62 (443) 404 5069,PEGAWAI NEGERI SIPIL,Hari kerja,malam,68585610,D-2,721,11,0,0,0,0,0,0,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-8.235394,112.014179
6419406908164141,Puti Azalea Novitasari,perempuan,"Bengkulu, 27-10-1996",27,"Jalan Rajawali Timur No. 5
Jayapura, Kalimantan Barat 84378",84378,2,12,Menikah,Pegawai Negeri,CV Maheswara Mayasari,+62-060-533-5340,ANGGOTA DPRD PROVINSI,Akhir pekan,"pagi, sore, malam",90297979,SMP,692,28,0,0,0,0,1,0,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.446138,113.107245
5467113227918259,Lamar Maryati,perempuan,"Bengkulu, 10-05-1962",61,"Jl. Rajiman No. 5
Surabaya, Sulawesi Barat 94340",94340,10,13,Menikah,Pegawai Negeri,PD Sirait Hardiansyah (Persero) Tbk,+62 (003) 121 8316,KEPALA DESA,Akhir pekan,"pagi, sore, malam",60547528,D-1,691,17,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-8.059359,106.029155
7241547870485228,Soleh Prakasa,laki-laki,"Jawa Timur, 21-06-1971",52,"Gang H.J Maemunah No. 60
Bengkulu, Kalimantan Utara 32106",32106,1,9,Belum menikah,Pengusaha,CV Situmorang Tbk,+62 (33) 074-0563,PASTOR,Hari kerja,"pagi, malam",132724001,SD,641,33,0,1,0,1,2,3,0,1,2,3,0,1,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.476442,108.580177
3455014559242944,Jane Kusumo,laki-laki,"Aceh, 03-12-1996",27,"Gang H.J Maemunah No. 403
Tidore Kepulauan, BA 60880",60880,14,9,Belum menikah,Profesional,PT Yuniar Lailasari Tbk,+62 (0812) 040-1667,PARANORMAL,Hari kerja,malam,129390997,D-3,643,35,0,1,0,1,0,0,1,2,3,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-8.144977,108.239619
8224184680546841,Hasna Yuliarti,laki-laki,"Banten, 15-08-1993",30,"Gang Kapten Muslihat No. 2
Banjarbaru, MA 21178",21178,5,5,Cerai mati,Profesional,CV Nasyiah Marbun,+62-495-839-1779,KONSULTAN,Akhir pekan,"pagi, sore, malam",79939756,D-4,659,22,1,0,0,0,1,0,0,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.707988,109.259832
6573419183979797,Calista Maryadi,laki-laki,"Kepulauan Riau, 14-10-1975",48,"Jl. Raya Ujungberung No. 14
Bengkulu, Kepulauan Bangka Belitung 35869",35869,11,2,Belum menikah,Pegawai Swasta,UD Sihotang Tbk,+62-0520-817-2929,KARYAWAN SWASTA,Hari kerja,malam,1000000,SD,525,3,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.79428,110.135835
7257171491213354,Rika Permadi,perempuan,"Sumatera Barat, 20-08-1965",58,"Gang Jamika No. 07
Magelang, BE 09999",9999,12,6,Cerai hidup,Pegawai Swasta,PT Winarno Hastuti,+62 (0052) 259-5753,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",124048176,Tidak sekolah,485,36,1,0,0,0,1,2,3,4,0,1,2,3,Kurang Lancar,Bermasalah,Field,Field,-6.299573,113.269536
5725284850266373,Drs. Ajeng Hutapea,laki-laki,"Nusa Tenggara Barat, 24-09-1984",39,"Jl. Pasir Koja No. 656
Surabaya, KU 60539",60539,10,8,Cerai mati,Buruh,Perum Suryono Mustofa,+62 (699) 609-2253,TUKANG JAHIT,Hari kerja,malam,91061834,SMP,474,23,1,0,0,0,0,1,0,1,2,3,4,0,Kurang Lancar,Lancar,Field,Field,-6.129739,106.756676
7701399296326449,Cornelia Puspita,perempuan,"Lampung, 18-03-1977",46,"Gang Peta No. 90
Tasikmalaya, KR 94509",94509,20,9,Menikah,Profesional,UD Marpaung Prasasta,+62 (014) 319-7631,PSIKIATER/PSIKOLOG,Akhir pekan,"pagi, sore, malam",52488208,D-3,581,19,0,0,0,0,0,1,2,3,4,0,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-6.239942,110.133188
