debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_zip,debtor_rt,debtor_rw,debtor_address,debtor_number,bulan_1,bulan_2,bulan_3,bulan_4,bulan_5,bulan_6,bulan_7,bulan_8,bulan_9,bulan_10,bulan_11,bulan_12,loan_amount,tenor,billing_frequency,transaction_frequency,interest_rate,other_credit,monthly_income,home_ownership,employment_status,employment_status_duration,public_records,contact_frequency,dti,revolving_credit_balance,occupation,financial_situation,delay_history,amount_of_late_days,number_of_dependents,number_of_vehicles,number_of_complaints,external_factors,communication_channel,working_time,payment_patterns,payment_method,aging,collection_difficulty_score,collection_difficulty_category
4.71298E+15,Gangsa Yolanda,laki-laki,"Sulawesi Selatan, 24-07-1982",41,46961,3,9,"Jalan Kutai No. 6
Padang, KR 46961",+62 (0419) 496 3441,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,16,11,0.35,5,74525821.76,FALSE,Full-time,75,0,10,0.19,0,Professional,E,0,1829,2,2,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,462,sulit
5.58071E+15,Aris Najmudin,laki-laki,"Gorontalo, 25-03-1992",31,41393,15,11,"Gg. Rajiman No. 01
Salatiga, Sumatera Utara 41393",+62 (326) 312 8876,0,0,0,0,0,0,0,0,0,0,0,0,24417600,36,9,3,0.1825,0,61044000,FALSE,Full-time,11,0,16,0.23,188427567,Police Officer/Correction Officer,E,0,1925,4,2,0,0,Email,Pagi - Sore,Awal Bulan,ATM,0,343,sedang
1.34206E+15,Ika Mandasari,perempuan,"Papua Barat, 15-02-1975",48,98028,4,15,"Gang HOS. Cokroaminoto No. 03
Kediri, Maluku Utara 98028",+62 (0569) 673 9349,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,37,9,0.24,14,96551260.01,FALSE,Full-time,43,0,16,0.1,56984574,Engineer - Electrical,E,0,1180,5,1,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,398,sulit
4.79912E+15,"Balidin Uwais, S.Farm",perempuan,"Sumatera Utara, 29-03-1970",53,80282,14,8,"Jl. Moch. Toha No. 2
Sibolga, BE 80282",+62 (751) 845-7103,0,0,0,0,0,0,0,0,0,0,0,0,181987425,36,8,35,0.2099,0,89022499.99,TRUE,Employed,209,0,9,0.4,114289629,Police Officer/Correction Officer,C,0,190,2,0,0,0,WA,Pagi - Sore,Akhir Bulan,ATM,0,294,sedang
7.59794E+15,drg. Lintang Purnawati,perempuan,"Riau, 17-08-1982",41,73622,18,2,"Gg. Kendalsari No. 82
Tanjungpinang, SS 73622",+62-005-713-2159,0,0,0,0,0,0,0,0,0,0,0,0,22891500,36,9,9,0.24,5,67784275.01,FALSE,Full-time,27,1,8,0.34,101699304,Other,E,0,2036,0,5,1,0,Email,Pagi - Sore,Akhir Bulan,ATM,0,390,sulit
5.40971E+15,"R. Eka Widodo, M.Ak",laki-laki,"Sulawesi Barat, 12-11-1996",27,91188,1,15,"Jl. Wonoayu No. 059
Palangkaraya, SB 91188",+62 (93) 341 8785,0,0,0,0,0,0,0,0,0,0,0,0,129718500,36,14,9,0.2389,3,50869999.99,TRUE,Employed,66,0,10,0.28,35771784,Other,D,0,284,2,2,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,308,sedang
9.93409E+15,Raditya Lestari,laki-laki,"Riau, 23-04-1960",63,96610,9,13,"Gang Cempaka No. 10
Batu, Jambi 96610",+62-0713-755-9936,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,31,5,0.2845,0,34337250,FALSE,Full-time,0,0,8,0.34,13277070,Administrative Assistant,E,0,367,0,4,0,0,Secara Langsung,Siang - Malam,Akhir Bulan,ATM,0,362,sedang
5.489E+15,Ulya Nugroho,perempuan,"Riau, 16-11-1968",55,49321,2,12,"Jalan PHH. Mustofa No. 77
Surakarta, KB 49321",+62 (690) 431-7759,0,0,0,0,0,0,0,0,0,0,0,0,93855150,36,10,12,0.17,0,50869999.99,TRUE,Full-time,237,0,8,0.74,0,Principal,E,0,2051,1,2,0,0,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,309,sedang
3.56053E+15,Teddy Purwanti,laki-laki,"Gorontalo, 28-09-1963",60,41581,14,12,"Gang Tubagus Ismail No. 816
Sibolga, KB 41581",+62 (0467) 211-1140,0,0,0,0,0,0,0,0,0,0,0,0,45783000,60,8,34,0.1219,0,89022499.99,TRUE,Employed,158,0,4,0.17,287990331,Other,A,0,176,0,1,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,230,mudah
7.40024E+15,Cut Nadine Hidayanto,perempuan,"Jawa Barat, 31-03-1982",41,39066,20,14,"Gang Joyoboyo No. 5
Binjai, SN 39066",+62 (067) 287 0782,0,0,0,0,0,0,0,0,0,0,0,0,198393000,60,7,46,0.261,0,61044000,TRUE,Employed,71,0,11,0.4,134327322,Retail Management,D,0,513,3,4,1,1,WA,Pagi - Sore,Awal Bulan,ATM,0,478,sulit
4.42662E+15,Vega Firgantoro,laki-laki,"Kepulauan Bangka Belitung, 22-11-1975",48,33744,12,18,"Gg. Cempaka No. 9
Probolinggo, SU 33744",+62-591-052-7469,0,0,0,0,0,0,0,0,0,0,0,0,19076250,36,22,9,0.2999,1,96444433.01,TRUE,Full-time,81,0,8,0.15,36809532,Other,HR,0,121,2,2,0,0,Email,Pagi - Sore,Awal Bulan,M-Banking,0,279,mudah
7.50766E+15,Karsana Andriani,perempuan,"Papua, 14-09-1981",42,97190,6,20,"Gang Setiabudhi No. 42
Padang, BT 97190",+62 (224) 296-4096,0,0,0,0,0,0,0,0,0,0,0,0,152610000,60,5,2,0.3185,1,158968750,TRUE,Employed,249,0,9,0.17,510236274,Sales - Commission,E,0,532,2,0,1,1,Secara Langsung,Pagi - Sore,Awal Bulan,M-Banking,0,420,sulit
1.44376E+15,Gatra Aryani,perempuan,"Gorontalo, 04-10-1999",24,62070,7,6,"Gang Jamika No. 7
Palembang, Sumatera Barat 62070",+62 (96) 451 3122,0,0,0,0,0,0,0,0,0,0,0,0,30522000,60,12,2,0.2489,0,71538481.01,TRUE,Employed,71,0,9,0.2,265068309,Clerical,D,0,161,3,2,0,0,WA,Pagi - Sore,Akhir Bulan,e-Money,0,322,sedang
8.60913E+15,"Widya Firmansyah, M.Kom.",laki-laki,"Jawa Tengah, 02-03-1962",61,66237,8,5,"Gg. Pasir Koja No. 9
Palopo, ST 66237",+62 (514) 058-7340,0,0,0,0,0,0,0,0,0,0,0,0,36626400,36,13,9,0.35,5,63587500.01,TRUE,Full-time,172,0,10,0.21,11247357,Sales - Commission,E,0,1964,2,2,0,0,WA,Siang - Malam,Awal Bulan,M-Banking,0,403,sulit
1.767E+15,Kariman Situmorang,perempuan,"Sulawesi Tengah, 11-11-1976",47,20710,10,15,"Jl. Sentot Alibasa No. 400
Pontianak, Riau 20710",+62 (0919) 457 1291,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,7,21,0.2916,0,77576749.99,TRUE,Employed,94,0,11,0.34,284754999,Other,E,0,279,2,2,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,368,sedang
4.42797E+15,Faizah Puspasari,perempuan,"Papua Barat, 27-04-1967",56,2960,14,13,"Gang M.T Haryono No. 340
Tual, Jambi 02960",+62 (064) 286-3226,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,18,13,0.2166,0,95381250,FALSE,Full-time,156,0,16,0.11,147726480,Other,E,0,1635,1,3,0,0,Telepon,Siang - Malam,Akhir Bulan,ATM,0,343,sedang
6.35096E+15,"Cemeti Permata, M.Pd",laki-laki,"Aceh, 22-10-1970",53,45521,1,17,"Gg. Pasirkoja No. 877
Palembang, GO 45521",+62-26-793-3147,0,0,0,0,0,0,0,0,0,0,0,0,68674500,36,14,9,0.1734,0,45783000,TRUE,Full-time,95,0,6,0.29,9736518,Other,C,0,195,5,1,0,1,Email,Malam - Pagi,Akhir Bulan,ATM,0,252,mudah
5.63744E+15,Luluh Nugroho,perempuan,"Riau, 27-04-1977",46,26208,8,17,"Gg. Ir. H. Djuanda No. 3
Surabaya, Gorontalo 26208",+62 (172) 688-5358,0,0,0,0,0,1,2,0,0,0,0,0,45783000,36,25,23,0.3125,3,69946249.99,TRUE,Full-time,74,0,10,0.1,17412801,Other,HR,2,121,1,2,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,1,346,sedang
2.15411E+15,Ella Wahyudin,perempuan,"Kepulauan Bangka Belitung, 01-11-1960",63,15668,16,16,"Jalan Rungkut Industri No. 908
Tanjungpinang, Jawa Barat 15668",+62 (0941) 180 8951,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,8,8,0.316,0,63587500.01,TRUE,Employed,85,0,6,0.55,432206781,Accountant/CPA,E,0,187,1,0,0,0,Email,Malam - Pagi,Awal Bulan,M-Banking,0,319,sedang
3.33E+15,Titi Natsir,laki-laki,"Jawa Barat, 25-04-1984",39,65732,18,16,"Gang W.R. Supratman No. 6
Banjarmasin, Kalimantan Timur 65732",+62 (064) 406 3542,0,0,0,0,0,0,0,0,0,0,0,0,68674500,36,23,57,0.3099,0,57228750,FALSE,Full-time,127,0,9,0.19,10301175,Clerical,E,0,337,1,2,0,0,Telepon,Malam - Pagi,Awal Bulan,ATM,0,397,sulit
9.02437E+15,"Hj. Amalia Farida, S.Ked",perempuan,"Sulawesi Tengah, 26-09-1983",40,22839,16,3,"Gang M.H Thamrin No. 65
Sorong, Sulawesi Tenggara 22839",+62 (069) 810 2787,0,0,0,0,0,0,0,0,0,0,0,0,228915000,36,16,9,0.1874,0,68674500,FALSE,Other,86,0,6,0.32,8088330,Other,C,0,340,2,3,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,395,sulit
7.50393E+15,"Dr. Imam Saefullah, S.Ked",perempuan,"Gorontalo, 14-09-1974",49,71024,20,18,"Jl. Ahmad Dahlan No. 82
Meulaboh, Sulawesi Selatan 71024",+62-0888-062-9584,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,7,13,0.3304,0,99196500,TRUE,Employed,46,0,10,0.38,398190012,Food Service Management,E,0,577,4,0,0,0,WA,Siang - Malam,Akhir Bulan,ATM,0,405,sulit
3.26476E+15,Estiawan Palastri,perempuan,"Sulawesi Tenggara, 01-11-1988",35,46788,17,6,"Gang Ciumbuleuit No. 514
Tanjungbalai, BB 46788",+62-0626-951-2339,0,0,0,0,0,0,0,0,0,0,0,0,61807050,36,7,40,0.35,0,21161920.01,TRUE,Employed,72,0,2,0.55,75053598,Other,HR,0,1153,2,1,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,387,sulit
2.86491E+15,Tina Permata,laki-laki,"Jawa Barat, 08-11-1981",42,57668,20,19,"Gang Pasirkoja No. 526
Bandung, PA 57668",+62 (24) 922-0855,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,9,9,0.2999,1,36880750.01,FALSE,Employed,13,0,3,0.46,11613621,Other,E,0,485,5,3,0,1,Secara Langsung,Pagi - Sore,Akhir Bulan,e-Money,0,396,sulit
9.71799E+15,"Ir. Uchita Andriani, M.Farm",perempuan,"Kalimantan Tengah, 18-11-1996",27,22704,19,8,"Jl. Tubagus Ismail No. 2
Payakumbuh, MU 22704",+62 (37) 155-6123,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,18,9,0.1469,3,59136375,FALSE,Employed,33,0,4,0.14,89749941,Professional,B,0,180,4,0,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,247,mudah
9.09374E+15,Chandra Mahendra,perempuan,"Bengkulu, 22-08-1980",43,73579,12,8,"Gg. Pacuan Kuda No. 687
Kota Administrasi Jakarta Timur, SU 73579",+62-472-493-7078,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,7,8,0.1045,0,70950932.51,FALSE,Full-time,71,0,4,0.35,111542649,Other,E,0,2088,4,5,0,0,WA,Pagi - Sore,Awal Bulan,Langsung,0,334,sedang
4.72183E+15,Balangga Anggraini,perempuan,"Jambi, 21-03-1997",26,23547,6,14,"Jalan Kutai No. 4
Sorong, BB 23547",+62 (0246) 212 1740,0,0,0,0,0,0,0,0,0,0,0,0,99196500,36,24,27,0.34,0,16170301.24,TRUE,Full-time,101,0,2,0.92,140813247,Other,HR,0,577,2,5,2,0,WA,Siang - Malam,Akhir Bulan,ATM,0,420,sulit
7.69399E+15,Ika Astuti,laki-laki,"Kepulauan Riau, 02-06-1996",27,97225,16,5,"Jl. Rajawali Timur No. 812
Bekasi, BE 97225",+62 (0727) 414-8987,0,0,0,0,0,0,0,0,0,0,0,0,144979500,36,21,24,0.2574,1,32994282,TRUE,Other,33,0,5,0.27,86957178,Other,D,0,347,3,4,0,0,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,380,sulit
4.69618E+15,Ir. Intan Pudjiastuti,laki-laki,"Sulawesi Utara, 05-04-1992",31,73883,1,11,"Jl. Jakarta No. 2
Magelang, Gorontalo 73883",+62-0899-298-0529,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,8,14,0.1999,0,31793749.99,FALSE,Full-time,132,0,7,0.36,112198872,Sales - Retail,E,0,1983,0,4,3,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,406,sulit
8.76474E+15,drg. Ophelia Permata,perempuan,"Jawa Tengah, 06-04-1974",49,6568,11,1,"Jalan Dr. Djunjunan No. 0
Langsa, Gorontalo 06568",+62 (0085) 616 7320,0,0,0,0,0,0,0,0,0,0,0,0,68674500,60,14,18,0.183,0,55957000.01,FALSE,Employed,70,0,2,0.04,0,Clerical,B,0,291,5,2,1,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,382,sulit
5.75037E+15,Bagas Maulana,laki-laki,"Kalimantan Utara, 23-05-1966",57,26763,17,9,"Jl. Jakarta No. 526
Kupang, Kalimantan Selatan 26763",+62 (0808) 021-3669,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,13,34,0.3099,3,19076250,TRUE,Employed,32,0,4,0.63,14879475,Food Service,E,0,774,2,3,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,354,sedang
2.99904E+15,Hana Simanjuntak,perempuan,"Gorontalo, 08-04-1975",48,86533,8,13,"Gg. Asia Afrika No. 223
Lhokseumawe, Jawa Timur 86533",+62 (060) 630-0959,0,0,0,0,0,0,0,0,0,0,0,0,46546050,36,13,6,0.3061,0,43239499.99,FALSE,Full-time,83,0,5,0.24,100356336,Other,E,0,1105,0,0,0,0,WA,Malam - Pagi,Akhir Bulan,ATM,0,371,sedang
9.886E+15,"Galak Wulandari, M.Ak",perempuan,"Nusa Tenggara Barat, 01-01-1995",28,60913,1,9,"Jalan Ahmad Dahlan No. 6
Pagaralam, Kepulauan Bangka Belitung 60913",+62 (193) 425-5567,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,17,22,0.13,0,63587500.01,TRUE,Full-time,22,0,18,0.21,114472761,Engineer - Electrical,E,0,1757,4,1,0,0,WA,Pagi - Sore,Akhir Bulan,ATM,0,285,sedang
3.43095E+15,Ivan Maryati,perempuan,"Kalimantan Timur, 13-08-1984",39,23338,20,6,"Gg. Rajawali Barat No. 9
Pontianak, Sulawesi Tenggara 23338",+62 (27) 470-5888,0,0,0,0,0,0,0,0,0,0,0,0,198393000,36,9,5,0.1874,0,139892500,TRUE,Employed,5,0,8,0.43,3321877131,Executive,C,0,564,3,3,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,332,sedang
6.4285E+15,Estiono Marbun,perempuan,"Sulawesi Utara, 27-03-1965",58,62924,3,4,"Gg. Rajawali Barat No. 20
Lubuklinggau, Kepulauan Bangka Belitung 62924",+62 (0651) 023-8567,0,0,0,0,0,0,0,0,0,0,0,0,198393000,36,17,32,0.1609,0,86479000.01,TRUE,Full-time,255,0,5,0.32,298795119,Teacher,B,0,314,2,2,2,0,Telepon,Malam - Pagi,Awal Bulan,M-Banking,0,306,sedang
4.19546E+15,Karsa Wasita,perempuan,"Kepulauan Bangka Belitung, 02-04-1962",61,6408,8,16,"Gang Ronggowarsito No. 404
Pekanbaru, GO 06408",+62-077-372-7350,0,0,0,0,0,0,0,0,0,0,0,0,129718500,36,13,14,0.1499,0,222556250,TRUE,Full-time,53,0,20,0.14,664937031,Executive,E,0,1057,2,2,0,0,WA,Siang - Malam,Awal Bulan,M-Banking,0,256,mudah
5.69615E+15,"Lasmono Astuti, M.Ak",laki-laki,"Aceh, 24-08-1999",24,4785,10,13,"Gang Rajiman No. 294
Bima, Maluku Utara 04785",+62-82-901-2679,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,12,10,0.314,0,85207249.99,TRUE,Full-time,22,0,8,0.48,923244717,Computer Programmer,E,0,218,3,3,0,0,WA,Pagi - Sore,Akhir Bulan,e-Money,0,334,sedang
8.6189E+15,Baktianto Najmudin,perempuan,"Sulawesi Tenggara, 17-11-1982",41,43344,3,1,"Jl. Dr. Djunjunan No. 95
Cirebon, Papua 43344",+62 (010) 611 4302,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,9,10,0.2694,1,190762500,TRUE,Full-time,163,0,45,0.37,694116063,Other,E,0,525,1,2,0,0,WA,Pagi - Sore,Awal Bulan,Langsung,0,298,sedang
4.69715E+15,"Tgk. Yoga Budiyanto, M.Pd",laki-laki,"Sulawesi Tenggara, 12-10-1983",40,12031,19,8,"Gang Jend. A. Yani No. 147
Bandung, LA 12031",+62 (666) 634-8208,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,18,6,0.29,1,91566000,TRUE,Full-time,38,0,23,0.15,320481,Professional,E,0,1674,2,2,0,0,Telepon,Pagi - Sore,Akhir Bulan,M-Banking,0,373,sulit
5.22343E+15,Puti Ifa Suwarno,laki-laki,"Lampung, 14-11-1981",42,87111,6,6,"Jl. Kutai No. 468
Kota Administrasi Jakarta Utara, NT 87111",+62-001-747-3006,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,15,31,0.3099,0,63587500.01,FALSE,Employed,23,0,1,0.33,0,Sales - Commission,E,0,571,0,1,1,0,Telepon,Malam - Pagi,Akhir Bulan,e-Money,0,401,sulit
4.20001E+15,"Tantri Waluyo, S.E.I",laki-laki,"Bengkulu, 02-10-1988",35,87753,9,17,"Gang S. Parman No. 873
Bitung, Kalimantan Tengah 87753",+62 (0280) 948 1772,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,1,7,0.155,0,129722315.3,TRUE,Full-time,95,0,21,0.31,324143640,Computer Programmer,E,0,1644,2,3,1,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,264,mudah
2.92503E+15,Ir. Saiful Puspita,laki-laki,"DI Yogyakarta, 30-10-1971",52,64017,3,7,"Gang Kiaracondong No. 901
Palangkaraya, Banten 64017",+62-504-286-1582,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,16,45,0.2699,0,99832375.01,TRUE,Employed,395,0,5,0.57,1668301998,Teacher,D,0,579,2,1,2,0,Secara Langsung,Pagi - Sore,Awal Bulan,e-Money,0,481,sulit
5.2426E+15,Kayla Wasita,laki-laki,"Aceh, 22-03-2000",23,51172,10,20,"Jl. Gedebage Selatan No. 449
Balikpapan, Bengkulu 51172",+62 (344) 583 6755,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,10,4,0.261,0,95381250,FALSE,Employed,26,0,16,0.27,181575378,Executive,D,0,475,0,2,0,0,SMS,Pagi - Sore,Awal Bulan,M-Banking,0,481,sulit
8.56754E+15,"Jane Wibowo, S.I.Kom",laki-laki,"Kalimantan Timur, 02-07-1993",30,12603,11,6,"Jalan Rajiman No. 381
Cimahi, Bali 12603",+62-0278-199-0338,0,0,0,0,0,0,0,0,0,0,0,0,244176000,36,7,13,0.2,0,42743517.49,FALSE,Full-time,13,0,13,0.5,25684263,Sales - Retail,E,0,2050,5,2,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,492,sulit
9.97095E+15,Cengkal Mardhiyah,perempuan,"Bali, 05-01-1969",54,97883,2,4,"Jl. Joyoboyo No. 3
Purwokerto, BB 97883",+62 (622) 616-5175,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,25,14,0.2399,0,47054749.99,FALSE,Full-time,333,0,1,0.31,105209334,Nurse (LPN),D,0,317,2,1,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,312,sedang
1.08347E+15,Bella Prasetya,laki-laki,"Gorontalo, 17-09-1973",50,80850,10,13,"Gg. Tubagus Ismail No. 869
Pagaralam, MA 80850",+62 (085) 597-6458,0,0,0,0,0,1,0,0,0,0,0,0,30522000,36,6,39,0.3125,6,38152500,TRUE,Full-time,48,0,10,0.27,31025613,Sales - Commission,HR,1,867,4,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,1,383,sulit
7.39835E+15,Banara Wasita,perempuan,"Kalimantan Utara, 15-03-1970",53,3300,8,5,"Gg. Yos Sudarso No. 757
Padangpanjang, DI Yogyakarta 03300",+62-0565-225-6979,0,0,0,0,0,0,0,0,0,0,0,0,45783000,60,10,6,0.261,2,44511250.01,TRUE,Employed,88,0,5,0.33,184246053,Sales - Commission,D,0,475,2,3,1,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,361,sedang
5.72042E+15,Wardaya Hardiansyah,laki-laki,"Sumatera Barat, 30-10-1984",39,31361,17,15,"Jl. Sukabumi No. 568
Sungai Penuh, Gorontalo 31361",+62-0496-304-2396,0,0,0,0,0,0,0,0,0,0,0,0,228915000,36,14,5,0.1644,0,59021917.5,TRUE,Full-time,79,0,6,0.38,270134961,Accountant/CPA,E,0,513,4,3,0,0,WA,Siang - Malam,Akhir Bulan,M-Banking,0,338,sedang
1.89497E+15,Kamaria Mandala,perempuan,"Sumatera Barat, 16-04-1988",35,25297,2,12,"Gang Gegerkalong Hilir No. 98
Palembang, Aceh 25297",+62-0206-221-0210,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,15,10,0.35,11,45783000,FALSE,Full-time,56,0,23,0.23,113251881,Civil Service,E,0,1792,1,0,1,0,Secara Langsung,Pagi - Sore,Awal Bulan,M-Banking,0,497,sulit
2.07512E+15,"Daru Wastuti, S.Kom",laki-laki,"Jawa Timur, 07-02-1980",43,15756,16,2,"Jl. Moch. Toha No. 1
Purwokerto, Jawa Tengah 15756",+62 (32) 415-9698,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,15,9,0.35,2,68674500,TRUE,Full-time,49,0,22,0.3,139073493,Administrative Assistant,E,0,281,4,2,0,0,SMS,Malam - Pagi,Awal Bulan,ATM,0,354,sedang
3.1742E+15,Farhunnisa Wastuti,laki-laki,"DKI Jakarta, 12-08-1986",37,28705,8,14,"Jl. Raya Ujungberung No. 593
Tarakan, KU 28705",+62 (900) 294 6790,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,14,20,0.2199,0,39424249.99,TRUE,Employed,218,0,9,0.4,100661556,Clerical,D,0,247,4,1,0,0,Secara Langsung,Siang - Malam,Akhir Bulan,ATM,0,272,mudah
1.10182E+15,"Puti Winda Rajasa, S.T.",laki-laki,"Kalimantan Selatan, 22-10-1972",51,66927,1,2,"Jl. Rajawali Barat No. 19
Palembang, PA 66927",+62 (565) 753 1127,0,0,0,0,0,0,0,0,0,0,0,0,256094841,60,23,35,0.1329,1,76305000,TRUE,Full-time,91,0,0,0.14,52162098,Sales - Commission,A,0,351,3,0,0,0,Telepon,Pagi - Sore,Akhir Bulan,ATM,0,401,sulit
9.45506E+15,Drs. Estiono Firgantoro,perempuan,"Kepulauan Bangka Belitung, 22-10-1986",37,73900,16,14,"Gang S. Parman No. 89
Sawahlunto, MU 73900",+62 (098) 829 6640,0,0,0,0,0,0,0,0,0,0,0,0,213654000,60,12,9,0.261,1,64859250,TRUE,Employed,98,0,8,0.29,8637726,Professional,D,0,436,0,2,1,0,SMS,Pagi - Sore,Awal Bulan,M-Banking,0,432,sulit
3.86609E+15,Latika Nugroho,perempuan,"Maluku, 11-02-1968",55,33237,7,13,"Gang Pacuan Kuda No. 721
Batu, SS 33237",+62 (552) 063 2507,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,22,63,0.183,0,108098750,TRUE,Full-time,87,0,9,0.33,158012394,Professional,B,0,136,2,2,0,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,419,sulit
7.23178E+15,Perkasa Nainggolan,perempuan,"Kalimantan Tengah, 29-01-1961",62,20044,16,20,"Jalan Cempaka No. 320
Langsa, AC 20044",+62-043-937-3648,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,13,9,0.3099,0,45783000,TRUE,Employed,63,0,9,0.38,111115341,Other,E,0,619,3,2,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,342,sedang
6.01993E+15,Hesti Halim,laki-laki,"Jawa Tengah, 08-06-1974",49,79258,12,14,"Gang Ir. H. Djuanda No. 8
Bukittinggi, LA 79258",+62 (024) 061-5461,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,1,20,0.2728,0,63587500.01,TRUE,Full-time,12,0,2,0.29,349629510,Other,E,0,1787,0,3,1,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,342,sedang
2.41883E+15,Daryani Waluyo,perempuan,"Papua Barat, 12-03-1962",61,80363,18,6,"Jl. Moch. Toha No. 9
Padangpanjang, MA 80363",+62 (0025) 051-8783,0,0,0,0,0,1,0,0,0,0,0,0,114457500,60,18,49,0.261,0,25129780.01,FALSE,Employed,80,0,4,0.27,57991800,Laborer,D,1,232,1,3,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,1,489,sulit
9.01161E+15,"Cut Endah Wijaya, S.Kom",laki-laki,"Sulawesi Barat, 10-07-1999",24,81831,2,14,"Jalan Cempaka No. 631
Pekanbaru, Kepulauan Riau 81831",+62-0381-800-6462,0,0,0,0,0,0,0,0,0,0,0,0,83935500,36,11,20,0.3123,0,71726700,TRUE,Employed,138,0,15,0.36,538850649,Analyst,E,0,612,3,3,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,351,sedang
3.29263E+15,"Mulyono Usada, S.H.",laki-laki,"Aceh, 01-03-1968",55,51583,3,3,"Gang Stasiun Wonokromo No. 42
Batam, MA 51583",+62 (0174) 311 9745,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,7,10,0.2999,0,111914000,TRUE,Employed,171,0,8,0.49,346821486,Computer Programmer,E,0,592,4,3,0,0,SMS,Pagi - Sore,Awal Bulan,M-Banking,0,309,sedang
2.89706E+15,Agnes Oktaviani,perempuan,"Sumatera Utara, 18-01-1961",62,60735,13,14,"Gg. Siliwangi No. 3
Kota Administrasi Jakarta Pusat, Jawa Timur 60735",+62-101-823-1388,0,0,0,0,0,0,0,0,0,0,0,0,99196500,36,17,31,0.33,0,40696000.01,TRUE,Full-time,66,0,6,0.19,2670675,Clerical,E,0,839,4,2,1,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,406,sulit
4.85169E+15,Candrakanta Kurniawan,perempuan,"Nusa Tenggara Timur, 14-05-1993",30,16442,10,20,"Jl. Pasir Koja No. 18
Pekanbaru, GO 16442",+62 (10) 720 6831,0,0,0,0,0,0,0,0,0,0,0,0,44256900,36,14,0,0.2625,1,95381250,TRUE,Full-time,59,0,6,0.22,202330338,Sales - Commission,D,0,1089,2,3,0,0,Telepon,Malam - Pagi,Awal Bulan,M-Banking,0,305,sedang
8.04835E+15,Cager Maheswara,perempuan,"Kalimantan Barat, 28-10-1964",59,7446,11,13,"Gang Rawamangun No. 9
Langsa, YO 07446",+62 (044) 944-4611,0,0,0,0,0,0,0,0,0,0,0,0,190762500,60,16,9,0.222,0,76305000,TRUE,Employed,240,0,4,0.27,92573226,Construction,C,0,290,4,1,0,0,Email,Pagi - Sore,Akhir Bulan,ATM,0,399,sulit
