debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_company,debtor_number,debtor_id,debtor_age,debtor_occupation,monthly_income,debt,dti,monthly_expenses,net_income,asset_value,previous_credit_monthly_income,financial_changes,business_conditions,credit_score,amount_of_late_days,credit_goals,collateral,interest_rate,number_of_dependents,old_tenor,old_collateral,fee_installments,ltv,remaining_loan,arrear_amount,monthly_income_family,monthly_expense_family,family_health,asset_value_family,old_monthly_payments,tenor,monthly_payments,loan_amount
3255886059481678,"Bakidin Hidayanto, M.Kom.",laki-laki,"Jawa Timur, 25-12-1966","Jl. Laswi No. 120
Manado, Sumatera Selatan 40467",40467,5,20,Cerai hidup,Perum Hakim Tbk,+62-0336-499-7456,4277548822236706236,34,Pengusaha,89900000,6958333.333333333,0.0774008157211716,54000000,35900000,51300000,87300000,2600000,-64,344,303,Lainnya,0,12.28813559322034,3,15,48500000,270000,0.9434707903780069,9600000,2,57500000,52700000,Sehat,46600000,3425411.958568738,160,321132.3711158192,45758333.33333333
6188275640665222,Ozy Hariyah,laki-laki,"Riau, 19-11-1967","Jalan R.E Martadinata No. 28
Tual, SU 81128",81128,12,7,Belum menikah,PT Pudjiastuti Tbk,+62 (00) 956-5002,213110819464538,21,Pegawai Negeri,9800000,2033333.3333333333,0.2074829931972789,7000000,2800000,93500000,50900000,-41100000,0,543,136,Properti pribadi,6700000,0.0,1,33,80800000,370000,0.8232380952380952,21000000,7,17300000,1200000,Sehat,48600000,2182828.2828282826,33,2182828.2828282826,72033333.33333333
9194536298172285,Uchita Gunawan,laki-laki,"Kalimantan Timur, 15-05-1997","Jl. Kendalsari No. 012
Banjar, MU 87064",87064,16,16,Cerai mati,Perum Mayasari Manullang,+62 (0802) 419 4092,3524787209301764,53,Pegawai Negeri,34100000,6091666.666666667,0.1786412512218964,8500000,25600000,5000000,74500000,-40400000,3,522,353,Bisnis,700000,0.0847457627118644,3,42,4200000,470000,2.0431972789115647,3000000,1,34300000,23200000,Sehat,84800000,238575.0269034168,43,233026.77046380244,10011666.666666668
3459471827871853,Malika Hakim,perempuan,"Maluku, 26-03-1967","Gg. Peta No. 1
Pontianak, BE 02044",2044,11,17,Belum menikah,CV Mardhiyah,+62-078-529-1930,581703006873,39,Pegawai Swasta,91600000,1600000.0,0.0174672489082969,59900000,31700000,91300000,27300000,64300000,22,797,41,Investasi,4900000,10.423728813559322,0,57,80700000,820000,0.8186915887850468,63900000,1,46100000,76300000,Sehat,89100000,1357630.6868867083,180,429916.3841807909,70080000.0
2902987071323857,"Cut Titi Mulyani, S.IP",perempuan,"Sulawesi Selatan, 13-03-1972","Jalan Kapten Muslihat No. 5
Tidore Kepulauan, Sulawesi Utara 48690",48690,20,5,Cerai hidup,CV Habibi,+62 (0140) 661-6687,4504835724427853,63,Professional,10000000,1808333.3333333333,0.1808333333333333,1000000,9000000,72100000,74300000,-64300000,-32,386,79,Lainnya,9100000,2.372881355932204,0,36,31500000,660000,0.8445402298850575,23000000,2,1600000,1800000,Sehat,68500000,975054.3000627748,64,548468.0437853108,34288333.333333336
6709812874985716,Ghaliyati Haryanto,perempuan,"Sulawesi Selatan, 23-09-1966","Jalan Sukajadi No. 664
Bau-Bau, Nusa Tenggara Barat 15523",15523,10,19,Cerai mati,UD Sirait Hakim,+62 (29) 585-3091,4595363839725590,36,Pengusaha,55500000,4058333.3333333335,0.0731231231231231,21000000,34500000,83500000,22400000,33100000,-20,752,113,Investasi,8000000,10.593220338983052,1,36,70800000,550000,0.8515016920473774,10100000,3,58000000,50700000,Tidak sehat,14100000,2061283.5451977402,161,460908.1219075693,67098333.333333336
8090397373372214,Drs. Lega Uwais,laki-laki,"Maluku, 09-11-1974","Gg. Ahmad Yani No. 39
Banjarbaru, Sulawesi Tengah 97402",97402,11,2,Cerai hidup,PT Uyainah Zulaika,+62 (183) 690-0444,4075473428843,49,Professional,6600000,1233333.3333333333,0.1868686868686868,1400000,5200000,77600000,93800000,-87200000,-82,462,344,Properti pribadi,39500000,0.0,5,30,26200000,930000,0.8187721968543886,35600000,4,9100000,2000000,Tidak sehat,97100000,1793111.1111111112,30,1793111.1111111112,53793333.333333336
9484769121737861,Drs. Malika Kusumo,perempuan,"Bengkulu, 23-11-1976","Gang Pasteur No. 9
Pematangsiantar, Jawa Tengah 69325",69325,17,7,Menikah,PD Andriani (Persero) Tbk,+62 (73) 461 8180,6559745767404876,39,Pengusaha,50700000,3466666.6666666665,0.0683760683760683,1800000,48900000,39600000,7400000,43300000,-50,577,91,Lainnya,100000,0.0,0,21,37000000,830000,0.8934411500449236,30500000,4,7900000,10800000,Tidak sehat,30800000,1578412.6984126985,21,1578412.6984126985,33146666.666666668
9386138804261053,Sutan Nalar Iswahyudi,perempuan,"Gorontalo, 02-09-1999","Jalan Abdul Muis No. 4
Serang, Kalimantan Selatan 36639",36639,14,7,Belum menikah,Perum Setiawan,+62 (715) 429-3081,4806515258446,27,Pegawai Negeri,34000000,6650000.0,0.1955882352941176,32200000,1800000,82300000,28600000,5400000,20,458,276,Investasi,400000,6.440677966101695,4,42,47700000,310000,0.9382536382536384,9700000,3,20700000,26300000,Sehat,80500000,1143730.4277643259,118,407090.49123814993,45130000.0
4245200875377519,Sutan Yusuf Utama,laki-laki,"Maluku, 28-06-1970","Jl. Jakarta No. 5
Kota Administrasi Jakarta Barat, KS 55960",55960,4,20,Cerai mati,PD Firmansyah Sitorus (Persero) Tbk,+62-036-958-5662,676282706305,37,Pegawai Negeri,40400000,7025000.0,0.1738861386138613,33100000,7300000,75800000,14100000,26300000,5,718,45,Properti pribadi,53000000,0.0,4,33,11800000,510000,0.9084104938271604,9600000,4,18400000,27600000,Sehat,41500000,1783787.878787879,33,1783787.878787879,58865000.0
2832879402738244,Bakijan Hidayanto,laki-laki,"Maluku, 26-11-1984","Gg. Moch. Ramdan No. 0
Kendari, Nusa Tenggara Barat 66851",66851,10,6,Menikah,CV Sinaga Budiman Tbk,+62 (0870) 495-8604,6587724052254599,25,Buruh,24800000,2333333.333333333,0.0940860215053763,21700000,3100000,31700000,3800000,21000000,63,609,292,Properti pribadi,3700000,5.593220338983051,3,9,17900000,870000,0.9080246913580248,19300000,1,29400000,13700000,Sehat,30800000,2301150.0313873193,75,276138.0037664783,19613333.33333333
3220519160934037,Paiman Sinaga,laki-laki,"Maluku Utara, 04-04-1988","Gg. Sentot Alibasa No. 381
Cilegon, MU 50538",50538,15,3,Cerai mati,Perum Zulaika (Persero) Tbk,+62-21-511-9088,348409158017776,61,Pegawai Swasta,13700000,3283333.333333333,0.2396593673965937,4300000,9400000,44100000,65500000,-51800000,58,661,199,Investasi,4000000,4.152542372881356,0,18,38200000,610000,0.8778041074249605,500000,1,78900000,10000000,Tidak sehat,30300000,2143420.747018205,67,575844.3797959356,37043333.333333336
4916200833656018,Cut Hani Andriani,laki-laki,"Kalimantan Utara, 25-03-1999","Jl. Dipatiukur No. 6
Bima, BE 98669",98669,15,16,Belum menikah,PT Suryono Nugroho Tbk,+62 (021) 876 9203,343569347377723,58,Buruh,8900000,2708333.333333333,0.3043071161048689,3400000,5500000,41100000,41000000,-32100000,-40,771,332,Bisnis,25900000,0.0,1,12,8500000,540000,0.8787306201550388,11200000,5,24800000,1900000,Sehat,92900000,2519027.7777777775,12,2519027.777777777,30228333.33333333
8779568835861528,Puti Nadia Nurdiyanti,laki-laki,"Kepulauan Riau, 21-09-1990","Gg. Erlangga No. 462
Kota Administrasi Jakarta Timur, JB 59725",59725,20,3,Menikah,Perum Permata,+62 (34) 091-1679,4332625685511334,32,Buruh,31900000,1591666.6666666667,0.0498955067920585,10600000,21300000,43100000,55500000,-23600000,-3,589,20,Lainnya,1900000,7.118644067796611,1,9,39700000,910000,0.8382612179487179,30700000,2,2700000,12000000,Sehat,53300000,4150450.721908349,93,401656.52147500153,34871666.666666664
7295263884709067,Danu Iswahyudi,perempuan,"Bali, 19-01-1962","Gang Suniaraja No. 961
Sorong, KU 21774",21774,7,17,Menikah,PD Maryati,+62 (284) 297 4602,180091458800936,63,Pengusaha,23000000,7475000.0,0.325,20500000,2500000,79900000,28100000,-5100000,-63,587,27,Lainnya,2200000,7.033898305084746,0,6,48600000,580000,0.9471456692913386,100000,2,51600000,9200000,Sehat,28200000,8583226.694915254,89,578644.4962864215,48115000.0
1888180210063738,Galak Sitorus,perempuan,"Nusa Tenggara Barat, 10-08-1977","Gang Raya Ujungberung No. 5
Cimahi, Sulawesi Tenggara 66622",66622,19,14,Cerai mati,UD Manullang Marpaung Tbk,+62 (0938) 229 7029,4324664634094,26,Pengusaha,43100000,2408333.333333333,0.0558778035576179,11600000,31500000,27200000,67500000,-24400000,69,614,122,Properti pribadi,20600000,0.0,3,51,2000000,250000,0.9065634218289084,7800000,4,45500000,17800000,Tidak sehat,64800000,401732.02614379075,51,401732.0261437908,20488333.33333333
6094700271298220,"Drs. Tari Saputra, S.Kom",laki-laki,"Nusa Tenggara Timur, 07-11-2000","Jalan Sadang Serang No. 348
Tomohon, Sulawesi Utara 55973",55973,2,14,Menikah,PD Maulana Riyanti Tbk,+62 (0162) 389-3781,4122274025409497,43,Buruh,9400000,291666.6666666667,0.0310283687943262,8800000,600000,5500000,93600000,-84200000,44,566,48,Properti pribadi,300000,0.1694915254237288,0,18,3800000,0,0.8711382113821138,1100000,2,21400000,7400000,Tidak sehat,33400000,198762.24105461393,20,178886.01694915252,3571666.6666666665
6330969033838246,"R.M. Bakda Firmansyah, S.H.",laki-laki,"Jawa Barat, 10-09-1997","Jalan Cikutra Timur No. 528
Bogor, MU 00897",897,20,17,Belum menikah,PT Gunarto Wibowo,+62-0222-709-8505,346322385172474,30,Pegawai Negeri,41800000,6033333.333333333,0.1443381180223285,19400000,22400000,28800000,49300000,-7500000,-11,826,269,Properti pribadi,16500000,0.0,4,51,11600000,190000,1.014709371293001,15500000,4,20300000,5300000,Sehat,25500000,559084.9673202613,51,559084.9673202614,28513333.33333333
7421320092706230,Bagiya Sihotang,laki-laki,"Jawa Timur, 04-07-1960","Jl. M.H Thamrin No. 63
Sungai Penuh, BT 31932",31932,11,20,Menikah,Perum Puspita Mangunsong,+62 (0956) 053 5929,3587126007352113,48,Pegawai Swasta,64400000,1483333.3333333333,0.0230331262939958,2900000,61500000,26100000,91000000,-26600000,-88,378,329,Lainnya,7700000,0.0,4,15,12200000,230000,0.874539363484087,5100000,4,20300000,28300000,Tidak sehat,10300000,1160222.2222222222,15,1160222.2222222222,17403333.333333332
3962936813073450,Hilda Yolanda,laki-laki,"Sulawesi Tengah, 22-10-1987","Gg. Sukabumi No. 401
Padangpanjang, RI 09390",9390,20,13,Cerai hidup,UD Puspita (Persero) Tbk,+62-49-407-9540,2250415329245123,63,Pegawai Swasta,44400000,7125000.0,0.1604729729729729,16000000,28400000,63100000,88800000,-44400000,16,800,296,Bisnis,8800000,0.0,4,54,53500000,820000,0.914365971107544,8800000,5,76400000,37400000,Sehat,29000000,1054907.4074074074,54,1054907.4074074074,56965000.0
5162864751802158,Elma Waskita,laki-laki,"Gorontalo, 06-04-1982","Gg. Siliwangi No. 83
Banjar, RI 95113",95113,12,19,Belum menikah,PD Prabowo Zulaika,+62 (0601) 682 2123,584081724976,56,Buruh,6300000,700000.0,0.1111111111111111,3600000,2700000,20000000,86200000,-79900000,78,621,32,Lainnya,600000,-1.864406779661017,5,54,18700000,430000,0.8362694300518134,15500000,2,6100000,3600000,Sehat,61300000,293316.384180791,32,494971.39830508473,16140000.0
2704219668072731,Ami Saragih,perempuan,"Sulawesi Barat, 17-05-1964","Jl. W.R. Supratman No. 0
Pariaman, YO 64345",64345,3,14,Cerai mati,UD Haryanto,+62 (31) 323 3582,4821280815051459664,34,Buruh,38800000,2491666.6666666665,0.0642182130584192,38600000,200000,27800000,90100000,-51300000,-69,423,299,Bisnis,12200000,5.254237288135593,2,15,9400000,630000,0.915354938271605,3900000,1,22300000,16300000,Tidak sehat,87500000,1387367.7966101696,77,270266.453885098,19771666.666666668
4752021170062275,Salman Sihombing,laki-laki,"Sulawesi Utara, 17-12-1997","Jalan Cihampelas No. 69
Kendari, Jawa Barat 79574",79574,7,16,Menikah,PT Prastuti Widodo,+62 (02) 934-7988,6562254244024709,30,Pegawai Negeri,27100000,3175000.0,0.1171586715867158,1600000,25500000,17300000,82800000,-55700000,-28,747,80,Properti pribadi,5300000,3.6440677966101696,2,21,5600000,30000,1.091284403669725,10600000,1,12800000,23500000,Tidak sehat,26500000,587069.612590799,64,192632.216631356,11895000.0
7102169851848792,Lega Prasasta,laki-laki,"Jawa Barat, 24-10-1980","Gang Cempaka No. 19
Magelang, Nusa Tenggara Barat 55881",55881,17,6,Belum menikah,UD Putra Wahyudin Tbk,+62 (10) 405 8234,2479314146224715,53,Pegawai Swasta,90000000,2983333.333333333,0.0331481481481481,57600000,32400000,55100000,95400000,-5400000,63,690,122,Properti pribadi,20200000,9.83050847457627,0,36,29400000,810000,0.8601478494623657,36900000,1,70200000,82500000,Sehat,88000000,1301593.220338983,152,308272.0785013381,42663333.333333336
7184096537449256,Betania Pradana,laki-laki,"Riau, 07-12-1978","Gg. Surapati No. 4
Palopo, Kalimantan Utara 69707",69707,10,9,Cerai hidup,Perum Waskita Rajata,+62-088-384-8248,3572009162672235,47,Buruh,10000000,1683333.3333333333,0.1683333333333333,8200000,1800000,35700000,33900000,-23900000,-32,650,27,Investasi,3800000,0.847457627118644,5,24,9600000,890000,0.9256218905472636,3400000,3,16900000,5100000,Tidak sehat,24900000,521185.263653484,34,367895.4802259887,12403333.333333334
6063986455690123,Cemani Sinaga,laki-laki,"Jawa Timur, 02-05-1960","Gang W.R. Supratman No. 396
Bau-Bau, Papua Barat 83047",83047,20,3,Cerai hidup,PD Ramadan Tbk,+62-0299-763-5079,4720320291836552,41,Pengusaha,76000000,2525000.0,0.0332236842105263,2100000,73900000,32400000,27000000,49000000,56,435,316,Properti pribadi,8000000,0.0,0,42,23300000,760000,0.8806709265175718,11000000,4,55500000,37900000,Tidak sehat,22400000,656309.5238095238,42,656309.5238095238,27565000.0
1430843525572538,Agus Wacana,perempuan,"Kalimantan Selatan, 20-01-1981","Gang Kapten Muslihat No. 115
Padang Sidempuan, SG 04749",4749,18,20,Menikah,PT Zulkarnain Wijayanti (Persero) Tbk,+62 (148) 249-7404,180088628634088,37,Pegawai Negeri,40200000,5516666.666666667,0.1372305140961857,25300000,14900000,96400000,8100000,32100000,8,632,41,Bisnis,36100000,0.0,2,33,56000000,200000,0.8598986608758596,43700000,4,41100000,36200000,Tidak sehat,46000000,2399898.98989899,33,2399898.98989899,79196666.66666667
6588923688989722,Budi Maryati,perempuan,"Kepulauan Bangka Belitung, 15-01-1970","Jalan Antapani Lama No. 3
Balikpapan, Nusa Tenggara Barat 10050",10050,19,16,Belum menikah,PT Yuniar Tbk,+62 (002) 276 7993,30111589872646,26,Pengusaha,33200000,4616666.666666667,0.1390562248995984,10900000,22300000,75000000,91500000,-58300000,34,533,116,Lainnya,34400000,0.0,0,6,2200000,50000,0.9261384335154826,15400000,4,86000000,8600000,Tidak sehat,49400000,5649444.444444444,6,5649444.444444444,33896666.666666664
2214400282397766,"R. Siti Nasyiah, M.TI.",perempuan,"Maluku, 27-12-2000","Gg. Cikutra Timur No. 853
Bitung, KR 69527",69527,17,1,Cerai hidup,UD Zulkarnain Gunawan,+62 (069) 031 3420,4341866021360433554,21,Buruh,3000000,775000.0,0.2583333333333333,2100000,900000,68500000,20100000,-17100000,-88,832,72,Properti pribadi,57200000,0.0,0,21,7800000,250000,0.811923076923077,32300000,4,20600000,2700000,Sehat,7600000,2513095.238095238,21,2513095.238095238,52775000.0
1418586108076909,Hasim Wijayanti,laki-laki,"Kepulauan Bangka Belitung, 27-11-1972","Gang Soekarno Hatta No. 4
Parepare, Bali 60603",60603,14,9,Belum menikah,PT Tarihoran Lestari,+62 (253) 212-1750,6514171363192118,20,Pengusaha,73900000,4150000.0,0.0561569688768606,36300000,37600000,26700000,78300000,-4400000,-39,328,284,Investasi,6900000,9.576271186440678,1,12,16200000,240000,0.9796536796536796,12300000,1,66500000,40300000,Sehat,89100000,2066425.847457627,125,198376.88135593224,22630000.0
8010733920642912,Ayu Nasyidah,perempuan,"Gorontalo, 01-06-1980","Gg. Merdeka No. 305
Sorong, Sulawesi Selatan 20752",20752,16,18,Belum menikah,UD Oktaviani Prastuti,+62-52-530-7575,373483149766328,40,Buruh,28000000,4483333.333333333,0.1601190476190476,13000000,15000000,92900000,16900000,11100000,93,337,340,Bisnis,200000,9.322033898305085,5,39,92600000,110000,0.8483117816091954,35700000,1,11900000,13500000,Tidak sehat,30600000,2206716.644936984,149,577596.9741781367,78723333.33333333
7196853781504043,Alika Usamah,laki-laki,"Banten, 26-10-1964","Gg. Pasir Koja No. 387
Lhokseumawe, Bengkulu 10319",10319,20,9,Menikah,Perum Handayani Fujiati (Persero) Tbk,+62 (80) 793 1049,36102023518808,57,Buruh,8300000,1500000.0,0.180722891566265,7300000,1000000,86700000,68700000,-60400000,-30,792,336,Bisnis,8900000,0.0,0,18,27700000,80000,0.840983606557377,30600000,4,18400000,5000000,Tidak sehat,64300000,1710000.0,18,1710000.0,30780000.0
8305179287351149,Jane Adriansyah,perempuan,"Gorontalo, 19-11-1982","Jl. Gedebage Selatan No. 57
Cimahi, Maluku 76939",76939,6,3,Belum menikah,PT Yulianti Tbk,+62 (004) 421-4881,4170845044012,62,Pengusaha,35000000,8175000.0,0.2335714285714285,2400000,32600000,14600000,81400000,-46400000,-62,682,128,Investasi,3500000,0.2542372881355932,3,45,4500000,330000,1.821875,700000,2,37900000,16600000,Tidak sehat,8400000,324712.3352165725,48,304417.8142655367,14575000.0
1025914856313876,"Hj. Tania Mayasari, M.Ak",laki-laki,"Sumatera Utara, 13-12-1985","Gang Raya Setiabudhi No. 366
Balikpapan, Papua Barat 17358",17358,15,1,Menikah,PD Pangestu,+62-0964-938-8406,340309633635879,27,Buruh,35000000,4658333.333333333,0.1330952380952381,1600000,33400000,56600000,41000000,-6000000,-74,811,101,Bisnis,36700000,6.271186440677965,4,39,7900000,180000,0.9044469357249628,37500000,3,18400000,14000000,Sehat,34800000,1099180.1390699695,113,379363.05684715766,40338333.333333336
6162718391486504,"Drs. Anom Winarsih, S.Pt",perempuan,"Papua Barat, 02-02-1986","Gang Pasteur No. 2
Pontianak, PA 71997",71997,17,9,Cerai mati,PD Mustofa Tbk,+62 (21) 655 8743,4347726036777280163,65,Pegawai Negeri,21700000,4400000.0,0.2027649769585253,19000000,2700000,13400000,45100000,-23400000,99,477,130,Lainnya,3700000,-1.694915254237288,1,57,6700000,620000,1.2230769230769232,100000,3,27000000,5500000,Tidak sehat,13100000,219375.55753791257,37,337956.9399908383,12720000.0
2906119697883059,"Tgk. Wani Handayani, S.I.Kom",perempuan,"Papua, 26-08-1983","Jalan Surapati No. 04
Ambon, BT 62106",62106,19,8,Belum menikah,PT Mangunsong Tbk,+62 (0441) 133 2962,2710911906669234,55,Pengusaha,95600000,4283333.333333333,0.0448047419804742,42400000,53200000,49400000,39100000,56500000,-12,623,204,Investasi,9000000,7.118644067796611,1,36,6000000,640000,1.0855555555555554,5300000,3,70000000,41700000,Tidak sehat,16200000,484513.49654739484,120,145354.04896421844,16283333.333333332
8264497676989710,Halima Utami,perempuan,"Sulawesi Selatan, 18-04-1983","Gg. Dipenogoro No. 9
Sabang, Kalimantan Selatan 25024",25024,7,8,Menikah,Perum Palastri,+62 (0578) 865-9197,30403017432857,62,Professional,9800000,1833333.3333333333,0.1870748299319727,8200000,1600000,62800000,14600000,-4800000,-70,538,176,Properti pribadi,13700000,0.0,3,51,1400000,250000,0.9214128035320088,5600000,4,6500000,6600000,Sehat,74600000,272810.4575163399,51,272810.4575163399,13913333.333333334
9787279572825566,Garang Halimah,laki-laki,"Kalimantan Timur, 12-04-1964","Gang Jamika No. 286
Pontianak, Gorontalo 16199",16199,17,3,Cerai hidup,PT Yolanda,+62 (62) 143-6246,213188372714689,31,Pegawai Swasta,32200000,6483333.333333333,0.2013457556935817,30900000,1300000,87000000,12000000,20200000,-78,836,233,Properti pribadi,45600000,0.0,3,39,10300000,700000,0.9159809183064996,13300000,4,37200000,12000000,Tidak sehat,78500000,1312905.982905983,39,1312905.982905983,51203333.333333336
7262806161169442,Karen Palastri,laki-laki,"Riau, 08-09-1983","Gang Jamika No. 006
Makassar, Sumatera Utara 61887",61887,3,9,Belum menikah,PT Anggraini Tbk,+62 (095) 034-0322,4497372877524038,58,Buruh,20100000,1608333.3333333333,0.080016583747927,14400000,5700000,58300000,83500000,-63400000,52,376,147,Bisnis,200000,0.5932203389830509,1,51,27000000,840000,0.8591299019607843,21500000,3,10700000,14400000,Tidak sehat,9800000,460920.76548133366,58,405292.3972335866,23368333.33333333
9249231855821490,dr. Tirta Purwanti,perempuan,"Kalimantan Timur, 19-08-1960","Jl. W.R. Supratman No. 81
Jayapura, Maluku Utara 54900",54900,2,16,Menikah,CV Hutagalung Kusmawati,+62 (024) 107 2726,180004256547195,46,Buruh,29500000,6275000.0,0.2127118644067796,29100000,400000,96400000,47300000,-17800000,17,421,1,Bisnis,8600000,8.474576271186441,3,30,69700000,410000,0.8801404853128991,1400000,1,7700000,11100000,Sehat,44500000,2491841.8079096046,130,575040.4172099087,68915000.0
5689274387462663,Darmaji Jailani,laki-laki,"Sulawesi Tenggara, 04-11-1988","Gang Kendalsari No. 377
Palembang, Sulawesi Tenggara 47520",47520,10,17,Menikah,CV Maryati Tbk,+62 (0566) 422 4062,4971438535689448848,50,Professional,5300000,1916666.6666666667,0.3616352201257862,2800000,2500000,82900000,71100000,-65800000,-89,756,78,Lainnya,25500000,5.76271186440678,0,39,55900000,470000,0.8235462735462735,27600000,1,8000000,1900000,Sehat,23000000,1817943.5028248585,107,662614.9215903691,67036666.66666666
1402413145913494,Faizah Hidayanto,perempuan,"Maluku Utara, 20-04-1969","Gg. PHH. Mustofa No. 49
Bekasi, KS 27143",27143,20,11,Belum menikah,UD Hakim Pangestu (Persero) Tbk,+62 (790) 401-4842,38507755956679,50,Pegawai Negeri,13000000,2475000.0,0.1903846153846153,4600000,8400000,70900000,99200000,-86200000,78,401,154,Investasi,6600000,2.2033898305084745,1,18,9900000,280000,0.95,6300000,3,16600000,2400000,Sehat,41800000,890021.186440678,44,364099.57627118647,15675000.0
