debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_education_level,debtor_location,debtor_personality,total_text,total_calls,total_visit,foreclosure,write_off,delay_history,arrears_amounts,credit_score,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,monthly_income,loan_amount,tenor,interest_rate,collector_name
9710715967713553,Indah Rahmawati,laki-laki,"Sulawesi Tenggara, 09-02-1960",63,"Gg. Cihampelas No. 980
Pasuruan, Banten 26001",26001,1,13,Cerai mati,Buruh,PD Lazuardi,+62 (0629) 182-5094,S3,Samarinda,kalem,5,5,0,0,0,17,0,442,2,1,2,1,488594147,3887233620.467477,9,8,Jordan Sanders
2424663342916802,Gasti Anggriawan,laki-laki,"Kalimantan Selatan, 20-09-1965",58,"Gg. Raya Setiabudhi No. 25
Prabumulih, Kepulauan Riau 90539",90539,7,10,Cerai hidup,Pengusaha,CV Dabukke Wahyudin,+62 (011) 240-9623,SMP,Malang,kalem,3,1,5,1,1,8,3,692,4,3,2,1,760646772,6844451714.181584,12,9,David Peck
9644969556916961,"dr. Zamira Wibowo, M.TI.",laki-laki,"Kalimantan Selatan, 02-10-1999",24,"Jalan Indragiri No. 301
Langsa, LA 77398",77398,20,9,Belum menikah,Pegawai Negeri,PT Wulandari Situmorang (Persero) Tbk,+62-867-287-6296,S2,Bogor,keras,2,0,0,0,0,16,3,312,2,2,1,1,428835142,4518458735.216814,8,8,Dr. Lee Torres
8553695982449053,Jaya Firmansyah,laki-laki,"Sulawesi Utara, 15-09-1983",40,"Gang Pasteur No. 855
Bitung, Nusa Tenggara Timur 14359",14359,13,18,Belum menikah,Pengusaha,Perum Wahyuni Pranowo (Persero) Tbk,+62 (33) 393 8444,S2,Jakarta,sedang,5,2,2,1,1,10,3,675,3,2,2,1,485958292,4583959609.999208,13,8,Sean Wilcox
6383314262253505,R. Yulia Sihombing,laki-laki,"Jawa Timur, 07-10-1973",50,"Jl. Raya Ujungberung No. 2
Serang, Sulawesi Tengah 99860",99860,3,9,Belum menikah,Pengusaha,PD Tarihoran Tbk,+62-243-105-8738,D3,Bogor,sedang,1,3,2,1,1,1,0,761,3,2,1,1,441869226,5095796790.762701,9,8,Dr. Lee Torres
5047778791854858,"Alika Haryanti, S.Farm",laki-laki,"Nusa Tenggara Timur, 15-05-1962",61,"Gang Cikutra Barat No. 18
Tegal, Lampung 48149",48149,8,5,Cerai hidup,Buruh,PD Iswahyudi Marbun Tbk,+62-757-245-1743,S1,Palembang,keras,2,4,4,1,0,0,0,836,3,3,2,1,473004248,6206126968.649386,9,9,Natasha Ward
1705513725706472,Eman Mardhiyah,laki-laki,"Sulawesi Barat, 07-12-1993",30,"Jl. PHH. Mustofa No. 9
Metro, Gorontalo 96634",96634,5,3,Belum menikah,Pegawai Swasta,PD Maryadi Wastuti (Persero) Tbk,+62-0970-663-8672,S3,Batam,kalem,5,0,0,0,0,2,1,781,4,2,2,1,419307988,6463235839.95059,11,9,Teresa Lopez
8255024630392147,Kunthara Budiman,perempuan,"Sulawesi Utara, 23-01-1979",44,"Gang Yos Sudarso No. 88
Jayapura, Sulawesi Tenggara 20755",20755,2,11,Belum menikah,Pengusaha,PT Maheswara,+62 (446) 775 8239,D3,Yogyakarta,kalem,3,4,0,0,0,2,2,700,4,2,2,1,469196482,6497277174.256518,10,9,William Vang
7894740381930712,Danuja Ardianto,laki-laki,"Jawa Tengah, 10-05-1981",42,"Gg. Abdul Muis No. 650
Palangkaraya, BA 42947",42947,9,15,Cerai hidup,Pegawai Negeri,Perum Latupono Hariyah,+62 (0375) 141 1740,S1,Batam,keras,3,2,5,0,0,6,2,680,3,2,2,1,454231650,5381160314.054925,8,9,Erin Harris
6991340860460654,"Dr. Mila Megantara, M.M.",laki-laki,"Sulawesi Utara, 05-02-1967",56,"Gang Wonoayu No. 697
Sibolga, DKI Jakarta 36525",36525,19,20,Cerai hidup,Buruh,PD Wulandari Tbk,+62 (268) 160 4599,S3,Jakarta,sedang,2,1,2,1,0,13,4,477,4,4,3,1,604602416,6345879214.780618,11,9,Sean Wilcox
7594714553056137,"Ivan Riyanti, M.M.",laki-laki,"DKI Jakarta, 21-06-1997",26,"Gang Monginsidi No. 2
Bau-Bau, MU 33914",33914,16,10,Cerai hidup,Pegawai Negeri,UD Yulianti,+62-004-051-9052,SMA,Yogyakarta,kalem,5,1,0,0,0,8,4,633,4,2,2,1,665576427,5199572841.206681,11,8,Melinda Bailey
9370357482288845,Salimah Hutagalung,laki-laki,"Jawa Tengah, 21-12-1964",59,"Gg. Ahmad Yani No. 98
Tanjungpinang, Riau 81186",81186,20,1,Cerai hidup,Pegawai Negeri,PT Napitupulu Purwanti Tbk,+62 (0694) 495 2717,SMP,Pekanbaru,kalem,2,1,1,1,1,12,2,479,3,2,1,1,432067937,4493726199.812841,12,9,Dawn Collins
6480114038192640,Darman Hardiansyah,perempuan,"Sulawesi Selatan, 03-10-1998",25,"Gang Ciwastra No. 975
Kota Administrasi Jakarta Barat, Riau 99979",99979,14,14,Cerai mati,Pegawai Negeri,CV Dabukke,+62 (0683) 879 9209,S1,Bandung,keras,4,5,4,0,0,8,0,660,2,1,2,1,571153405,6002144026.137222,12,9,Tara Osborne
1775145221343355,Tgk. Puput Palastri,perempuan,"Gorontalo, 05-11-1991",32,"Jalan Tebet Barat Dalam No. 36
Bitung, Maluku 03813",3813,6,1,Cerai mati,Pegawai Swasta,UD Zulkarnain Halimah (Persero) Tbk,+62-52-329-1046,SD,Medan,kalem,2,5,2,1,0,12,3,514,5,3,4,2,850086037,7985024090.095261,15,9,Vincent Daniel
2273424618467910,Waluyo Suwarno,perempuan,"Sulawesi Selatan, 07-05-1997",26,"Jalan Jakarta No. 98
Meulaboh, MU 14138",14138,16,8,Cerai hidup,Pegawai Swasta,PT Laksmiwati (Persero) Tbk,+62 (794) 555 8102,D3,Semarang,sedang,1,1,1,0,0,19,4,435,2,2,1,0,178395801,4298772929.943498,9,8,Brian Oneal
1748694302322252,Galar Rahayu,perempuan,"Papua, 26-06-1969",54,"Jalan Stasiun Wonokromo No. 7
Pangkalpinang, GO 72802",72802,9,8,Cerai hidup,Pegawai Swasta,CV Pratiwi,+62-748-777-0792,S2,Bandung,kalem,1,5,3,0,0,19,3,426,4,3,2,1,324260468,6495276455.987535,10,9,Tara Osborne
7437736818521814,"Upik Halimah, M.Pd",perempuan,"Kalimantan Selatan, 01-06-1988",35,"Jalan Dipatiukur No. 7
Pariaman, JI 50577",50577,5,12,Menikah,Pegawai Swasta,UD Januar Prasasta,+62-43-922-1549,SMP,Bekasi,kalem,3,2,0,0,0,1,0,713,3,2,2,1,527944774,5213180485.867569,11,9,Jill Clayton
8429672134730887,Tantri Susanti,perempuan,"Sumatera Barat, 29-08-1963",60,"Jl. Cikutra Barat No. 347
Bekasi, PA 35340",35340,2,7,Cerai hidup,Profesional,Perum Megantara (Persero) Tbk,+62 (0673) 991 8225,S1,Samarinda,keras,4,4,3,0,0,13,3,479,2,2,3,1,503429587,3681885845.186114,8,8,Tammy Jones
8115083774619712,Garan Putra,perempuan,"Gorontalo, 26-06-1992",31,"Gg. Rawamangun No. 52
Batu, Bali 12197",12197,18,10,Belum menikah,Pegawai Negeri,PT Prayoga (Persero) Tbk,+62 (074) 377-2571,D3,Yogyakarta,keras,2,2,0,0,0,0,0,730,3,2,2,1,529854421,5267822738.69321,12,8,William Vang
4026607071491264,"Zalindra Hutapea, M.Kom.",perempuan,"Maluku Utara, 02-06-1973",50,"Jl. Astana Anyar No. 9
Medan, KS 88629",88629,4,19,Cerai hidup,Pengusaha,CV Suwarno Hidayanto,+62 (0620) 810-4884,S3,Tangerang,keras,5,0,0,0,0,11,1,528,2,1,1,0,254318307,2691831935.8671026,6,8,Angela Woods
4782071377856813,KH. Maman Prayoga,perempuan,"DI Yogyakarta, 21-12-1992",31,"Gang Joyoboyo No. 183
Pangkalpinang, Lampung 32037",32037,17,10,Cerai hidup,Pegawai Negeri,Perum Mansur Budiman (Persero) Tbk,+62 (202) 929 4654,S2,Palembang,sedang,4,4,5,0,0,5,0,826,2,1,1,1,236011979,3781663376.191502,6,8,Christine Wells
8028086145459065,Respati Prasetya,perempuan,"Jambi, 03-11-1995",28,"Jalan Rawamangun No. 501
Bekasi, GO 26385",26385,19,8,Cerai mati,Pegawai Swasta,UD Wijaya Widodo (Persero) Tbk,+62 (584) 380 7060,D3,Banjarmasin,keras,4,0,0,0,0,0,0,734,2,2,1,1,407309716,3108653348.830858,8,8,Courtney Gordon
2736775968464726,Drs. Padma Rahayu,laki-laki,"Kalimantan Tengah, 10-09-1974",49,"Jl. Tubagus Ismail No. 32
Kota Administrasi Jakarta Pusat, Bali 26671",26671,16,16,Menikah,Pegawai Swasta,Perum Hutagalung,+62 (01) 795 0821,SMP,Surabaya,keras,3,2,4,0,0,7,2,623,4,3,2,2,526875678,5888295064.652391,13,9,Ashley Ponce
7174987842634575,Opan Sitorus,perempuan,"Jawa Timur, 18-01-1986",37,"Jl. Erlangga No. 829
Gorontalo, GO 13712",13712,17,18,Cerai hidup,Pengusaha,Perum Marpaung Sitompul,+62-0881-482-1790,D3,Denpasar,keras,4,0,0,0,0,15,0,527,2,1,1,0,311385701,2989296081.5786896,5,8,Rachel Smith
1566617739096333,"KH. Cakrajiya Pratama, S.Gz",perempuan,"DKI Jakarta, 30-11-1972",51,"Jl. Moch. Ramdan No. 333
Magelang, BA 65715",65715,12,16,Belum menikah,Buruh,Perum Oktaviani Laksmiwati (Persero) Tbk,+62 (70) 686 3162,S3,Denpasar,kalem,3,2,5,0,0,6,1,615,3,2,2,1,474678532,6110064119.659383,10,8,Heather Guerra
8044560144213367,Hesti Aryani,perempuan,"Sulawesi Selatan, 27-05-1986",37,"Jalan Tebet Barat Dalam No. 99
Palangkaraya, Bengkulu 42522",42522,1,2,Cerai hidup,Pegawai Negeri,UD Prastuti Yuliarti,+62 (59) 752 4257,SMA,Bekasi,keras,5,1,1,1,1,3,2,777,3,3,2,1,439297754,5595077658.992637,10,9,Emma Arroyo
4650895777584741,Citra Sirait,perempuan,"Kalimantan Selatan, 13-09-1995",28,"Jalan Merdeka No. 3
Bandar Lampung, Banten 61048",61048,15,8,Cerai mati,Pegawai Negeri,PD Maulana Sirait,+62 (082) 265-9743,S3,Malang,kalem,3,2,5,0,0,11,3,503,1,2,2,1,350383766,2943546811.8124323,8,8,Timothy Liu
6291885876862420,Ir. Ida Mangunsong,perempuan,"Papua Barat, 06-05-1996",27,"Jl. PHH. Mustofa No. 382
Tarakan, SR 20119",20119,9,4,Cerai hidup,Pegawai Negeri,UD Wibowo Saefullah Tbk,+62 (792) 407-3130,S1,Samarinda,kalem,5,0,0,0,0,9,0,640,4,3,3,1,524793596,5881387808.828623,12,8,Tammy Jones
9915541107933655,"Cut Tina Budiman, S.Sos",laki-laki,"Lampung, 20-01-1999",24,"Gg. Yos Sudarso No. 02
Tual, KB 80890",80890,7,6,Cerai mati,Pegawai Swasta,CV Laksita,+62 (93) 530 4476,D3,Pekanbaru,sedang,5,0,0,0,0,20,1,418,2,1,1,1,235044840,3938932200.358947,5,8,Richard Santiago
3602867331953319,Putri Rahayu,laki-laki,"Gorontalo, 09-11-1997",26,"Gg. Suryakencana No. 3
Meulaboh, SR 06871",6871,12,5,Cerai hidup,Pegawai Negeri,PT Zulkarnain,+62 (063) 737-9183,S2,Denpasar,sedang,1,4,0,0,0,15,1,482,3,2,1,1,278289854,4490762233.755713,7,8,Steven Ryan
6186378962772550,"Joko Dongoran, M.TI.",laki-laki,"Papua Barat, 10-08-1988",35,"Jl. W.R. Supratman No. 2
Mojokerto, Sumatera Utara 04787",4787,6,3,Menikah,Pegawai Negeri,UD Hastuti,+62-0112-407-1837,D3,Bogor,kalem,1,3,4,0,0,10,3,600,3,2,2,1,470544773,5412693806.294436,8,8,Joshua Arias
1382358928022191,"R. Restu Waskita, S.I.Kom",perempuan,"Kalimantan Selatan, 05-08-1999",24,"Gang S. Parman No. 0
Prabumulih, KS 84433",84433,20,3,Menikah,Pegawai Swasta,UD Sudiati Laksmiwati,+62 (393) 217 2848,S3,Balikpapan,keras,5,3,0,0,0,4,1,725,3,2,1,1,277645128,5244354959.0266,7,8,Carmen Stuart DDS
7991462690813605,Kamila Fujiati,perempuan,"Gorontalo, 20-12-1963",60,"Gg. Suryakencana No. 568
Bogor, SB 51657",51657,16,4,Belum menikah,Profesional,UD Farida Sihotang (Persero) Tbk,+62 (15) 056-7250,S3,Padang,keras,1,0,0,0,0,4,3,701,3,2,1,1,435978195,4687491699.445865,7,8,Kristina Avila
4623633295844004,Yusuf Latupono,perempuan,"Sulawesi Barat, 22-10-1996",27,"Gg. Sentot Alibasa No. 820
Lhokseumawe, Papua 08502",8502,11,20,Cerai mati,Pegawai Negeri,Perum Dabukke Santoso,+62 (730) 349 4948,D3,Samarinda,kalem,4,4,4,0,0,13,0,564,4,3,4,1,651388875,7740282613.378368,13,9,Sean Harper
3387772402463825,Dr. Tantri Wastuti,perempuan,"Banten, 09-04-1979",44,"Gg. Antapani Lama No. 871
Bitung, Lampung 93405",93405,11,5,Cerai hidup,Pengusaha,UD Wastuti Palastri,+62-0782-885-4044,SMA,Palembang,kalem,1,1,5,0,0,1,1,803,1,1,0,0,153377919,2076078418.2589417,3,8,Casey Schmidt
8665075339127366,KH. Liman Mandala,laki-laki,"Kalimantan Tengah, 23-04-1974",49,"Gg. Ahmad Yani No. 461
Banjarbaru, LA 81869",81869,7,7,Belum menikah,Pengusaha,CV Nurdiyanti,+62 (791) 678 9467,S1,Padang,sedang,5,5,3,0,0,1,1,740,2,2,1,0,327464873,3794752646.0546274,5,8,Edwin Crosby
6458935983072040,Hamima Lazuardi,laki-laki,"Kalimantan Timur, 09-02-1997",26,"Jalan Raya Setiabudhi No. 3
Bekasi, RI 78040",78040,19,6,Cerai hidup,Pengusaha,UD Mandasari Suartini,+62-094-696-3261,SD,Jakarta,sedang,2,2,3,1,1,5,3,763,1,1,1,1,218572245,2410876907.1573267,5,8,Sean Wilcox
8210966866748206,Damar Sirait,perempuan,"Banten, 17-12-1967",56,"Jalan Soekarno Hatta No. 21
Prabumulih, Papua 42878",42878,10,18,Cerai mati,Buruh,PD Mayasari Prakasa Tbk,+62 (0307) 809-7145,S1,Pekanbaru,keras,1,1,3,1,1,10,1,681,5,3,3,2,723414983,7410726334.676172,14,9,Paul Pollard
9497355655057609,Ulya Rahayu,perempuan,"Jambi, 13-11-1972",51,"Gg. Rajiman No. 842
Sungai Penuh, Banten 20023",20023,15,1,Menikah,Profesional,UD Laksita Tbk,+62 (030) 558 3886,D3,Malang,keras,1,2,2,1,0,18,4,426,4,2,3,1,352044958,6008514890.320414,10,8,Troy Dalton
8027653113782455,"Drs. Betania Simbolon, S.E.",laki-laki,"Kalimantan Barat, 28-05-1994",29,"Gang Gegerkalong Hilir No. 10
Tanjungbalai, Riau 09988",9988,8,16,Cerai mati,Pengusaha,PD Irawan (Persero) Tbk,+62 (0629) 233-0312,S3,Palembang,kalem,4,2,0,0,0,8,1,667,4,2,2,1,556578508,6829656296.154534,10,9,Caleb Pierce
3012110611528439,Sarah Prakasa,perempuan,"Kalimantan Tengah, 21-10-1967",56,"Gg. Pelajar Pejuang No. 6
Binjai, Jawa Timur 27610",27610,6,12,Menikah,Pegawai Swasta,PD Tampubolon Yuniar (Persero) Tbk,+62 (450) 410 0156,S3,Batam,keras,2,2,0,0,0,12,0,545,5,4,2,2,632931944,6698638183.843094,13,9,Maxwell Martinez
8235736196185233,Hana Permata,perempuan,"Aceh, 28-12-1995",28,"Jl. Rumah Sakit No. 6
Tomohon, JA 24941",24941,16,11,Cerai hidup,Profesional,UD Budiyanto,+62 (42) 979-9985,SMA,Padang,sedang,1,1,4,0,0,13,3,559,3,2,3,1,418251554,4863866810.962207,10,8,Kristina Avila
2980680352146275,Cut Maida Pratiwi,laki-laki,"DKI Jakarta, 17-11-1966",57,"Gang Stasiun Wonokromo No. 74
Solok, KI 75920",75920,3,17,Cerai mati,Pegawai Swasta,CV Tamba Wacana,+62 (862) 274-1340,SD,Depok,sedang,3,1,3,1,0,19,3,322,3,2,2,1,401492824,5972499508.506479,10,8,George Thomas
1282297783868025,Elma Yuliarti,perempuan,"Sumatera Selatan, 23-12-1967",56,"Jalan R.E Martadinata No. 8
Meulaboh, SB 79960",79960,17,12,Cerai mati,Buruh,UD Wastuti,+62-29-758-1708,S3,Makassar,sedang,4,4,3,1,1,19,1,305,3,3,1,1,541776606,4398396048.993609,12,9,Louis Porter
4917368458328425,"Karja Puspasari, M.TI.",laki-laki,"Maluku, 18-04-1960",63,"Gg. Medokan Ayu No. 0
Bogor, Jawa Tengah 56842",56842,16,13,Belum menikah,Pegawai Negeri,CV Suartini (Persero) Tbk,+62-082-202-3004,D3,Bekasi,sedang,2,3,5,1,0,10,4,695,3,1,2,1,341373726,5159711068.603356,10,8,Heather Velez
7035739331987704,Luwar Maryati,laki-laki,"Maluku, 25-07-1975",48,"Jl. R.E Martadinata No. 239
Sukabumi, Sulawesi Tenggara 27860",27860,5,18,Cerai hidup,Pengusaha,Perum Pranowo Hariyah (Persero) Tbk,+62 (70) 094 4289,SMP,Bekasi,keras,2,4,3,1,1,6,3,655,4,2,3,2,799820791,7973583085.984341,15,9,Bobby Chen DDS
8943426164682673,Teddy Budiman,perempuan,"Sulawesi Barat, 26-02-1995",28,"Gang Kiaracondong No. 8
Pagaralam, YO 39609",39609,18,16,Menikah,Pegawai Negeri,Perum Samosir (Persero) Tbk,+62 (390) 344-5737,D3,Bogor,kalem,5,1,5,1,0,12,3,577,3,2,2,1,520116963,5605428155.740539,9,8,Paul Jimenez
4637237632116469,"Victoria Oktaviani, S.T.",laki-laki,"Jambi, 18-01-1999",24,"Gang Kutisari Selatan No. 35
Makassar, YO 19054",19054,17,5,Menikah,Pengusaha,Perum Palastri Hutagalung (Persero) Tbk,+62-0097-084-5430,D3,Bekasi,sedang,3,0,0,0,0,8,2,663,2,1,1,1,407229851,4232228941.361676,7,8,Heather Velez
6541837049626708,Yosef Utama,perempuan,"Aceh, 13-07-1963",60,"Gang Sukajadi No. 1
Makassar, YO 63332",63332,9,7,Cerai hidup,Pegawai Negeri,PT Padmasari Astuti,+62 (0892) 148 2643,S3,Surabaya,kalem,4,2,0,0,0,17,1,328,3,3,2,1,398315283,5542439961.81813,12,9,Jacob Ryan
7219656734037393,Drs. Padmi Marpaung,laki-laki,"Jawa Tengah, 24-01-1984",39,"Jl. Erlangga No. 3
Serang, Bali 22982",22982,4,8,Cerai mati,Profesional,CV Waluyo,+62 (18) 888 0228,S2,Yogyakarta,kalem,2,4,2,0,0,12,4,575,4,3,2,2,507054691,5562306964.837519,11,9,Daniel Berry
3418735073430944,"Mahmud Wijayanti, M.Ak",perempuan,"Nusa Tenggara Barat, 19-11-1980",43,"Jalan Joyoboyo No. 342
Lhokseumawe, SB 51857",51857,10,3,Cerai hidup,Pengusaha,PD Saragih Santoso Tbk,+62 (24) 977-5481,SD,Tangerang,kalem,2,0,0,0,0,0,0,826,1,1,1,0,276078916,4205967069.892895,6,8,Anthony Walter
5027692734636278,Vanesa Halim,perempuan,"Bengkulu, 31-12-1970",53,"Jalan Ciumbuleuit No. 2
Bau-Bau, Sulawesi Tenggara 96633",96633,12,14,Belum menikah,Pegawai Negeri,PT Sitompul Sitompul (Persero) Tbk,+62 (135) 769 2064,D3,Malang,kalem,2,1,3,1,0,9,1,629,3,1,1,1,454997656,4731307686.411889,8,8,Troy Dalton
9674556442836738,Bella Yulianti,perempuan,"Kepulauan Bangka Belitung, 11-02-1976",47,"Jalan Jamika No. 6
Surakarta, MU 12677",12677,9,20,Menikah,Pegawai Swasta,PT Rahayu,+62 (0420) 667 2268,S3,Batam,keras,1,1,3,0,0,14,1,512,3,2,2,1,582188948,6257555925.23888,12,9,Maxwell Martinez
7088346619020576,"Dr. Kamaria Aryani, S.E.I",perempuan,"Papua, 28-11-1998",25,"Gg. Jamika No. 3
Magelang, Sumatera Selatan 56802",56802,18,3,Belum menikah,Profesional,PD Siregar Hartati (Persero) Tbk,+62 (0853) 451-2219,SMP,Tangerang,keras,4,5,0,0,0,1,0,806,4,3,2,2,553426866,5584336368.839493,11,9,Andrew Murray II
2768583532003288,Jatmiko Marpaung,perempuan,"Bali, 24-12-1975",48,"Gg. Dipatiukur No. 646
Pasuruan, Kalimantan Utara 49490",49490,13,18,Cerai hidup,Profesional,PT Handayani Kuswandari (Persero) Tbk,+62-0198-318-0275,SD,Bekasi,keras,3,4,5,1,0,8,2,608,2,2,1,1,312478547,3741357062.622802,8,8,Jill Clayton
1229969543964879,"drg. Gangsa Rajasa, S.I.Kom",laki-laki,"Kalimantan Selatan, 17-02-1974",49,"Jl. Waringin No. 885
Bandar Lampung, MU 71968",71968,15,17,Cerai hidup,Profesional,UD Kurniawan Tbk,+62 (541) 627 1222,S1,Pekanbaru,sedang,5,4,2,1,1,9,0,637,3,2,2,1,530499500,5055771156.575533,11,9,Richard Santiago
5909124175874160,Eja Budiman,laki-laki,"Sumatera Selatan, 17-12-1994",29,"Jalan Indragiri No. 054
Kota Administrasi Jakarta Utara, KU 17674",17674,4,18,Cerai hidup,Pengusaha,PD Hasanah,+62 (0548) 208 8082,D3,Batam,sedang,2,4,0,0,0,12,3,452,3,2,3,2,490054774,6978505409.266512,15,9,Erin Harris
1754050323951363,Puspa Sudiati,perempuan,"Sumatera Utara, 24-05-1999",24,"Jl. Stasiun Wonokromo No. 982
Sabang, AC 86121",86121,19,10,Cerai hidup,Pegawai Swasta,UD Zulkarnain Situmorang (Persero) Tbk,+62 (60) 151 7323,S1,Batam,sedang,4,5,3,0,0,6,3,622,4,2,2,1,508090821,6709389608.33823,12,8,David Olsen
8189537912121591,Jane Mangunsong,laki-laki,"Aceh, 10-04-1991",32,"Gg. Suniaraja No. 055
Kota Administrasi Jakarta Utara, Sumatera Utara 90584",90584,13,15,Cerai mati,Profesional,PD Yulianti Fujiati (Persero) Tbk,+62-0382-864-5192,SMA,Balikpapan,keras,2,2,1,1,0,20,1,392,3,2,2,1,482516932,5346499950.386611,10,8,Stephen Stokes
3449584074512140,Tari Suwarno,perempuan,"Kalimantan Selatan, 12-09-1972",51,"Gg. Cikapayang No. 1
Bogor, Kalimantan Utara 70314",70314,4,15,Cerai hidup,Pegawai Negeri,CV Laksita Prakasa,+62 (623) 997 6068,S3,Bandung,sedang,1,4,4,0,0,8,4,622,1,2,2,0,442500521,2428448987.4581776,3,8,Lisa Booth
9233464062989420,Bakti Oktaviani,perempuan,"Riau, 21-05-1991",32,"Jl. Cihampelas No. 035
Bima, Kalimantan Selatan 43634",43634,3,9,Menikah,Buruh,Perum Sitompul Tbk,+62 (170) 572-8273,S2,Palembang,sedang,5,5,5,0,0,15,2,462,2,1,1,1,252017201,4376120355.544192,6,8,Cynthia Rodriguez DVM
4152987665451499,Cut Calista Kuswoyo,laki-laki,"Sumatera Barat, 20-11-1973",50,"Gg. Rajawali Barat No. 001
Pariaman, Papua 60223",60223,3,16,Menikah,Pengusaha,Perum Pangestu Zulkarnain,+62 (578) 748-9121,SD,Surabaya,keras,2,4,0,0,0,8,2,689,5,3,2,1,601995543,6607462597.428931,10,9,Ashley Ponce
9908943143579720,Zaenab Tarihoran,laki-laki,"DI Yogyakarta, 30-12-1995",28,"Jl. M.T Haryono No. 961
Kota Administrasi Jakarta Utara, JK 07300",7300,6,13,Belum menikah,Pegawai Swasta,UD Natsir,+62 (676) 047-3201,D3,Semarang,kalem,5,1,4,1,0,9,2,653,3,3,2,1,499884412,5268696911.446118,10,9,Sheri Clarke
7066473598574656,drg. Ifa Purnawati,perempuan,"Jawa Tengah, 20-01-1982",41,"Jl. Rajawali Timur No. 3
Batam, JA 01138",1138,11,12,Cerai hidup,Pegawai Swasta,PT Dongoran,+62-42-695-2504,S3,Malang,kalem,5,4,5,0,0,0,0,828,2,1,1,0,337086806,3124721561.2097816,5,8,Jose Sanchez
6770853393624229,Carla Haryanti,perempuan,"Nusa Tenggara Barat, 11-09-1972",51,"Gang Medokan Ayu No. 22
Pekanbaru, Aceh 78956",78956,15,18,Menikah,Buruh,PT Susanti Thamrin,+62 (541) 372 4745,S2,Samarinda,kalem,5,5,4,0,0,5,3,775,2,1,1,0,331133297,2422022213.943089,3,8,Andrew Tyler
9276549825545508,Endah Andriani,perempuan,"Bengkulu, 07-12-1982",41,"Gang Setiabudhi No. 998
Samarinda, Sulawesi Barat 93007",93007,9,6,Cerai mati,Pegawai Negeri,PT Firgantoro,+62 (496) 276-5426,SMA,Bogor,kalem,3,0,0,0,0,13,0,462,4,3,3,1,720512203,6271710877.327498,13,9,Dr. Lisa Martinez
2877072378873271,Martaka Hartati,laki-laki,"Jawa Barat, 10-08-2000",23,"Jl. Indragiri No. 32
Palu, MA 43915",43915,5,12,Belum menikah,Profesional,UD Narpati Najmudin Tbk,+62 (484) 580-8137,SMA,Surabaya,keras,5,5,0,0,0,17,1,420,3,2,2,1,505439109,5735336203.832305,11,8,Debbie Parker
4878631977552156,"Lamar Prasetyo, M.Farm",perempuan,"Bengkulu, 22-11-1990",33,"Jalan Peta No. 51
Tidore Kepulauan, KR 96229",96229,3,7,Cerai mati,Profesional,CV Tampubolon,+62 (065) 007 8707,S2,Semarang,keras,2,4,0,0,0,19,1,350,3,2,2,1,545534555,6852399189.601037,13,9,Randall Hoffman
3083266877174472,"Tgk. Mahfud Purnawati, S.Kom",laki-laki,"Bengkulu, 02-04-1975",48,"Jl. Otto Iskandardinata No. 76
Pematangsiantar, BT 72965",72965,7,17,Cerai hidup,Pegawai Negeri,PT Rajata Widodo,+62 (029) 314-7810,S2,Banjarmasin,kalem,5,1,2,1,1,18,2,357,3,1,2,1,351134573,5418740209.435624,10,8,Brian Mcdonald
4570633901219849,Bajragin Halim,perempuan,"Sulawesi Utara, 23-11-1975",48,"Jalan Joyoboyo No. 372
Tegal, Banten 42644",42644,5,20,Belum menikah,Buruh,UD Sihombing Purwanti Tbk,+62-16-157-2068,D3,Depok,sedang,5,2,4,0,0,2,1,750,2,2,1,1,258033803,4877378191.096571,8,9,Ruth Perez
5046007107435102,Tira Natsir,perempuan,"Jawa Tengah, 03-07-1996",27,"Gang Pacuan Kuda No. 21
Kediri, DKI Jakarta 07771",7771,8,2,Cerai mati,Profesional,PD Kurniawan (Persero) Tbk,+62 (997) 856-6407,S2,Padang,kalem,1,5,0,0,0,12,1,521,2,2,1,1,282951339,3227815517.6350718,9,8,Jonathan Ferguson
4807078479626423,Banawi Widiastuti,laki-laki,"Sumatera Selatan, 20-09-1975",48,"Jalan Ronggowarsito No. 79
Banjarmasin, Kalimantan Utara 73504",73504,19,14,Belum menikah,Buruh,PT Halimah Tbk,+62-63-283-2320,S2,Denpasar,sedang,4,0,0,0,0,6,3,636,4,2,3,2,666315293,6337965181.008204,14,9,Amy Jackson
9104833187744668,"Dr. Usyi Hassanah, S.IP",laki-laki,"Maluku, 16-07-1973",50,"Gg. Rajiman No. 8
Bitung, AC 19882",19882,16,14,Cerai hidup,Buruh,PT Rahimah Januar,+62 (891) 296 4645,S2,Makassar,kalem,4,4,2,1,1,20,3,404,3,2,2,1,336158202,2724229728.6831374,8,8,Erin Peters
4186125974559351,Rusman Pratama,laki-laki,"Sulawesi Utara, 10-06-1991",32,"Jl. Merdeka No. 170
Pangkalpinang, Aceh 59153",59153,3,17,Menikah,Pegawai Swasta,Perum Pradana Tbk,+62 (098) 497 6659,S2,Banjarmasin,keras,3,2,4,0,0,10,3,591,2,1,1,1,338606064,3645991651.602212,8,8,Brian Mcdonald
