debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,total_text,total_calls,total_visit,foreclosure,write_off,debtor_location,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,debtor_education_level,monthly_income,debtor_personality,loan_amount,tenor,interest_rate,delay_history,credit_score,action_code,category_campaign,collector_name
7491808685401214,"Cut Gilda Wasita, M.Pd",perempuan,"Sumatera Selatan, 24-07-1979",44.0,"Gang Cikapayang No. 19
Kota Administrasi Jakarta Barat, Jawa Barat 26645",26645,8.0,14.0,Cerai hidup,Pegawai Negeri,PT Uyainah Permata Tbk,+62 (008) 601-2994,10.0,10.0,4.0,0.0,0.0,Denpasar,4.0,2.0,3.0,2.0,S1,647521031.0,sedang,5620430673.0,12.0,9.0,11.0,594.0,DISP,Digital,Rachel Smith
2860637952026514,Prasetya Pudjiastuti,perempuan,"Aceh, 22-05-1977",46.0,"Jl. Soekarno Hatta No. 6
Kota Administrasi Jakarta Pusat, BT 21624",21624,1.0,4.0,Cerai mati,Pegawai Swasta,PT Susanti,+62 (95) 190 3085,5.0,4.0,3.0,0.0,0.0,Bogor,2.0,2.0,2.0,1.0,D3,503397340.0,sedang,3779346089.0,9.0,9.0,9.0,615.0,PTPR,Digital,Samantha James
2112912971248788,"KH. Olga Usamah, S.Pd",laki-laki,"Kalimantan Barat, 10-01-1976",47.0,"Gg. HOS. Cokroaminoto No. 73
Pematangsiantar, SB 36364",36364,9.0,1.0,Belum menikah,Pegawai Swasta,UD Damanik Irawan Tbk,+62 (233) 015 4010,5.0,8.0,2.0,1.0,0.0,Semarang,3.0,2.0,1.0,1.0,SMA,462080150.0,sedang,5054229345.0,7.0,8.0,8.0,554.0,DISC,Call,Christopher Martin
5370550298695350,"dr. Kani Aryani, S.Kom",laki-laki,"Lampung, 26-02-1967",56.0,"Jl. Gedebage Selatan No. 16
Pariaman, KB 81055",81055,18.0,20.0,Menikah,Pegawai Swasta,Perum Gunarto Haryanti Tbk,+62 (733) 233 2937,10.0,4.0,4.0,1.0,1.0,Balikpapan,3.0,2.0,2.0,1.0,SMA,605613045.0,sedang,5278374729.0,10.0,9.0,8.0,597.0,DISC,Digital,Stephen Stokes
4236417386431964,Dalimin Permata,perempuan,"Sulawesi Barat, 07-01-1992",31.0,"Gang Jamika No. 140
Probolinggo, JA 70519",70519,6.0,12.0,Belum menikah,Pengusaha,PD Hasanah (Persero) Tbk,+62 (780) 447 7092,5.0,0.0,0.0,0.0,0.0,Palembang,4.0,2.0,2.0,1.0,D3,515917068.0,sedang,4714066495.0,9.0,8.0,10.0,559.0,PTPR,Digital,Cynthia Rodriguez DVM
9274946185529404,"Drs. Najam Laksmiwati, S.Pt",perempuan,"Sumatera Selatan, 09-04-1979",44.0,"Jl. Kendalsari No. 778
Pasuruan, YO 71317",71317,6.0,4.0,Menikah,Pegawai Swasta,CV Hasanah Tbk,+62-0588-723-2640,20.0,0.0,0.0,0.0,0.0,Batam,3.0,2.0,1.0,1.0,SMA,464174707.0,kalem,5357963719.0,9.0,8.0,9.0,525.0,OTHR,Call,Tony Howard
9126681155901456,Hani Kusumo,perempuan,"Kepulauan Riau, 17-02-1960",63.0,"Gg. KH Amin Jasuta No. 6
Pariaman, BT 56074",56074,16.0,4.0,Menikah,Pegawai Swasta,CV Nashiruddin,+62-35-404-1002,5.0,10.0,5.0,1.0,0.0,Palembang,3.0,1.0,2.0,1.0,D3,581277358.0,kalem,6153522736.0,10.0,9.0,9.0,593.0,INCO,Call,Billy Kaiser
7718613924751953,Jefri Halimah,perempuan,"Sulawesi Tenggara, 21-11-1978",45.0,"Gang Joyoboyo No. 713
Metro, ST 52932",52932,5.0,15.0,Belum menikah,Buruh,PT Megantara (Persero) Tbk,+62 (0354) 967 8681,15.0,10.0,2.0,0.0,0.0,Pekanbaru,2.0,2.0,1.0,0.0,SMA,344375183.0,kalem,3019086124.0,8.0,8.0,7.0,542.0,OTHR,Digital,Ashley Marshall
1237202512480687,dr. Oliva Waskita,laki-laki,"Jawa Timur, 12-10-1977",46.0,"Gg. KH Amin Jasuta No. 16
Bukittinggi, SR 51375",51375,12.0,20.0,Menikah,Pegawai Swasta,UD Marbun Andriani,+62 (13) 179-9523,15.0,2.0,1.0,0.0,0.0,Palembang,4.0,2.0,2.0,1.0,D3,671391806.0,kalem,5345015579.0,15.0,9.0,7.0,644.0,MUPD,Call,Kevin Rice
6605867326523815,Jarwa Mandala,laki-laki,"Sumatera Barat, 30-10-1987",36.0,"Jalan M.T Haryono No. 4
Jambi, KB 67643",67643,6.0,20.0,Cerai hidup,Pegawai Negeri,UD Permadi Suartini,+62-017-100-4177,10.0,2.0,1.0,0.0,0.0,Denpasar,4.0,3.0,3.0,2.0,D3,646273712.0,sedang,7157654333.0,10.0,9.0,11.0,609.0,HUPD,Call,Steven Ryan
4690381498157940,Ira Pratama,perempuan,"Kalimantan Timur, 18-07-1980",43.0,"Jalan Wonoayu No. 19
Parepare, PA 61837",61837,14.0,6.0,Cerai mati,Pegawai Swasta,UD Nuraini Nainggolan (Persero) Tbk,+62 (0430) 019-0552,20.0,0.0,0.0,0.0,0.0,Yogyakarta,4.0,2.0,2.0,1.0,S1,647015390.0,sedang,5598107575.0,12.0,9.0,10.0,674.0,PTPR,Digital,Sydney Farley
4135720517906168,Prabowo Siregar,perempuan,"Jawa Barat, 12-05-1978",45.0,"Jl. Kiaracondong No. 8
Sukabumi, YO 24631",24631,12.0,1.0,Belum menikah,Pegawai Swasta,CV Sitorus,+62 (58) 108 3583,0.0,8.0,5.0,1.0,1.0,Jakarta,4.0,3.0,2.0,1.0,SMA,548958272.0,kalem,4223308176.0,9.0,9.0,7.0,538.0,DISC,Digital,Sean Strong
9024353728129659,"Asmadi Gunawan, S.IP",perempuan,"Nusa Tenggara Timur, 08-12-1992",31.0,"Gang Dipatiukur No. 70
Tegal, Maluku 81415",81415,16.0,20.0,Cerai hidup,Buruh,UD Sihotang (Persero) Tbk,+62 (33) 558-6133,10.0,0.0,0.0,0.0,0.0,Jakarta,4.0,2.0,3.0,1.0,S1,734658076.0,sedang,6365754585.0,12.0,9.0,13.0,620.0,WRPH,Call,Tanya Ortiz
1573843042035961,Ilsa Natsir,laki-laki,"Sulawesi Tengah, 14-04-1984",39.0,"Jl. Monginsidi No. 73
Ambon, Bali 04980",4980,5.0,8.0,Cerai hidup,Buruh,CV Mahendra Waluyo Tbk,+62 (66) 736 8320,5.0,6.0,4.0,1.0,1.0,Malang,2.0,2.0,2.0,1.0,SMA,580217989.0,kalem,5082581096.0,10.0,9.0,10.0,591.0,PTPR,Call,David Peck
9190288484614151,H. Hasta Aryani,perempuan,"Kalimantan Barat, 08-04-1978",45.0,"Gg. Cikutra Barat No. 62
Medan, Banten 25099",25099,17.0,7.0,Menikah,Pegawai Swasta,CV Lestari,+62 (164) 887 4431,0.0,8.0,1.0,1.0,1.0,Samarinda,4.0,3.0,3.0,1.0,D3,646855098.0,sedang,5753890646.0,14.0,9.0,15.0,641.0,MUPD,Call,Nathan Welch
9083708416218676,Salwa Situmorang,laki-laki,"Jambi, 01-03-1966",57.0,"Gg. Ir. H. Djuanda No. 11
Padangpanjang, DI Yogyakarta 91356",91356,20.0,17.0,Belum menikah,Profesional,PD Anggraini,+62 (290) 201-7842,5.0,10.0,3.0,0.0,0.0,Balikpapan,4.0,1.0,2.0,1.0,SMA,583356240.0,kalem,5123748597.0,10.0,9.0,6.0,597.0,DISC,Call,Victoria Blair
3084778131254899,"Ir. Omar Hastuti, S.Pd",perempuan,"Nusa Tenggara Timur, 23-02-1973",50.0,"Gang Lembong No. 05
Sibolga, Nusa Tenggara Timur 06060",6060,10.0,1.0,Cerai mati,Pegawai Negeri,UD Usada,+62 (0321) 007 3419,5.0,8.0,1.0,1.0,0.0,Tangerang,2.0,2.0,1.0,1.0,D3,366223511.0,kalem,3722657522.0,9.0,8.0,11.0,508.0,OTHR,Digital,Anthony Walter
6429814432953336,R.M. Galur Siregar,perempuan,"Kalimantan Utara, 29-08-1999",24.0,"Jl. Cihampelas No. 860
Manado, SS 20376",20376,4.0,9.0,Cerai hidup,Pengusaha,Perum Maryati Suryono (Persero) Tbk,+62-00-034-2962,15.0,0.0,0.0,0.0,0.0,Banjarmasin,3.0,2.0,2.0,1.0,SMA,510366196.0,sedang,4216660602.0,11.0,8.0,7.0,565.0,CBLT,Digital,Brittany Larson
9582231207935346,Paiman Permata,laki-laki,"Banten, 04-09-1974",49.0,"Gang Otto Iskandardinata No. 65
Kota Administrasi Jakarta Timur, DKI Jakarta 66882",66882,4.0,13.0,Belum menikah,Pegawai Swasta,Perum Andriani Suartini (Persero) Tbk,+62 (322) 301 5128,10.0,2.0,5.0,0.0,0.0,Banjarmasin,4.0,3.0,3.0,2.0,D3,720487343.0,sedang,7123619484.0,10.0,9.0,12.0,597.0,WUPD,Digital,Jaclyn Ayala
5675013050884358,Gandewa Suryatmi,perempuan,"Papua Barat, 20-05-1976",47.0,"Jl. Asia Afrika No. 78
Kediri, Kepulauan Bangka Belitung 44912",44912,9.0,15.0,Menikah,Pengusaha,PD Nababan,+62 (274) 446 2249,5.0,4.0,1.0,0.0,0.0,Bekasi,2.0,3.0,1.0,1.0,SMA,528537175.0,kalem,5470263173.0,12.0,9.0,9.0,546.0,PTPR,Call,Sarah Wilson
5865157928585227,Gada Halim,perempuan,"Sulawesi Barat, 01-08-1960",63.0,"Jalan Jamika No. 67
Padang Sidempuan, SR 22524",22524,12.0,12.0,Cerai mati,Pegawai Negeri,PT Pertiwi Zulkarnain Tbk,+62-44-186-5245,10.0,8.0,5.0,0.0,0.0,Pekanbaru,3.0,3.0,2.0,1.0,D3,501326879.0,sedang,6114222627.0,9.0,9.0,12.0,741.0,WRPH,Digital,Michele Navarro
2797996804319849,Rafid Mansur,perempuan,"Nusa Tenggara Timur, 19-12-1978",45.0,"Gang Sukabumi No. 686
Kotamobagu, GO 74318",74318,15.0,17.0,Menikah,Buruh,PT Sihombing,+62-75-402-7106,5.0,2.0,3.0,1.0,0.0,Malang,5.0,2.0,2.0,1.0,D3,517392945.0,kalem,5749668413.0,9.0,9.0,9.0,594.0,WRPH,Call,Troy Dalton
8072778260933085,"Aslijan Wibisono, S.IP",laki-laki,"Sulawesi Tengah, 20-06-1985",38.0,"Jalan Suniaraja No. 7
Banda Aceh, KU 02934",2934,4.0,19.0,Cerai hidup,Buruh,PD Zulaika Waskita,+62 (60) 433 8688,15.0,8.0,5.0,1.0,0.0,Padang,4.0,2.0,3.0,1.0,D3,562524410.0,sedang,7415626534.0,14.0,9.0,10.0,645.0,WRPH,Call,Edwin Crosby
3115400848607319,Lanang Agustina,perempuan,"Lampung, 19-02-1993",30.0,"Gg. Pasir Koja No. 624
Madiun, Sulawesi Utara 84055",84055,8.0,12.0,Menikah,Pegawai Negeri,CV Kuswoyo Hartati Tbk,+62 (0029) 606 9067,5.0,10.0,4.0,1.0,0.0,Balikpapan,4.0,2.0,2.0,1.0,D3,529090225.0,sedang,6380936266.0,10.0,8.0,8.0,653.0,MUPD,Call,Taylor Long
2377702649506740,Fitriani Tarihoran,laki-laki,"Kalimantan Barat, 18-03-1981",42.0,"Gang Kebonjati No. 8
Padangpanjang, Maluku 78287",78287,1.0,10.0,Belum menikah,Pegawai Negeri,CV Lestari Najmudin,+62-0209-813-7618,0.0,8.0,4.0,1.0,1.0,Depok,3.0,2.0,2.0,1.0,SMA,364185041.0,kalem,4299266781.0,7.0,8.0,8.0,525.0,WRPH,Digital,Kimberly Warner
5330154343315488,Emil Anggriawan,perempuan,"Papua, 27-12-1993",30.0,"Jl. S. Parman No. 8
Padangpanjang, KB 94558",94558,6.0,6.0,Cerai mati,Pegawai Negeri,UD Sihombing Mardhiyah,+62-0133-768-2090,5.0,8.0,0.0,0.0,0.0,Medan,3.0,1.0,2.0,1.0,D3,462359713.0,kalem,3431169771.0,10.0,9.0,13.0,501.0,DISP,Digital,Kelsey Stewart
8284907344738027,Harsana Ardianto,perempuan,"Bengkulu, 14-11-1972",51.0,"Jalan Merdeka No. 3
Kota Administrasi Jakarta Utara, Sulawesi Tengah 81158",81158,19.0,14.0,Belum menikah,Pegawai Swasta,PD Firmansyah Tampubolon,+62 (090) 819 4714,15.0,4.0,3.0,0.0,0.0,Makassar,3.0,2.0,2.0,1.0,D3,651393027.0,kalem,5451557218.0,9.0,9.0,10.0,591.0,INCO,Digital,Ronald Cannon
7091889407748295,Kasim Saputra,laki-laki,"Sulawesi Utara, 16-09-1998",25.0,"Gg. Suniaraja No. 386
Tegal, JK 78182",78182,7.0,3.0,Cerai hidup,Buruh,PD Puspasari,+62 (001) 833 9644,20.0,2.0,5.0,1.0,0.0,Depok,2.0,2.0,2.0,1.0,SMA,470173107.0,kalem,4929390798.0,8.0,8.0,8.0,543.0,OTHR,Digital,Kimberly Warner
8502892446860767,Gandi Rahmawati,laki-laki,"Kepulauan Bangka Belitung, 24-03-1972",51.0,"Gg. Waringin No. 916
Ternate, JI 80783",80783,19.0,1.0,Cerai hidup,Pengusaha,PT Siregar Siregar (Persero) Tbk,+62-031-113-8530,10.0,10.0,0.0,0.0,0.0,Balikpapan,3.0,2.0,3.0,1.0,SMA,574092951.0,sedang,5395983498.0,12.0,9.0,11.0,626.0,INCO,Digital,Stephen Stokes
3753980763625723,Genta Prayoga,perempuan,"Lampung, 18-01-1975",48.0,"Jl. Ahmad Dahlan No. 69
Purwokerto, Kalimantan Utara 75756",75756,3.0,10.0,Cerai hidup,Pengusaha,PD Rahmawati (Persero) Tbk,+62-38-519-3316,10.0,2.0,2.0,0.0,0.0,Semarang,3.0,2.0,3.0,1.0,D3,560114549.0,sedang,4618625591.0,9.0,9.0,12.0,669.0,PTPR,Call,Brian Oneal
1077791742651515,"Elisa Mandala, S.T.",perempuan,"Sumatera Selatan, 10-02-1997",26.0,"Gg. Ronggowarsito No. 815
Palangkaraya, PA 80712",80712,18.0,2.0,Cerai hidup,Pengusaha,UD Anggraini Rajasa (Persero) Tbk,+62 (025) 870 5206,15.0,4.0,5.0,1.0,1.0,Semarang,4.0,2.0,3.0,1.0,D3,618232346.0,kalem,6590482699.0,11.0,9.0,10.0,611.0,MUPD,Call,Randall Hoffman
4557345927957587,Cawuk Budiyanto,laki-laki,"Kepulauan Riau, 17-07-1984",39.0,"Gg. Bangka Raya No. 68
Pontianak, KB 83147",83147,14.0,11.0,Belum menikah,Buruh,PT Tampubolon Utami,+62 (345) 614 1512,10.0,8.0,0.0,0.0,0.0,Jakarta,3.0,2.0,3.0,2.0,SMA,668673815.0,sedang,5687559519.0,13.0,9.0,10.0,654.0,MUPD,Call,Sean Wilcox
5626236214586804,Vanesa Wastuti,laki-laki,"Aceh, 26-07-1976",47.0,"Gang Moch. Ramdan No. 42
Batam, MU 32802",32802,20.0,19.0,Cerai mati,Profesional,PD Thamrin,+62 (52) 345 8899,5.0,4.0,4.0,1.0,1.0,Samarinda,4.0,2.0,1.0,1.0,D3,390598650.0,kalem,3513387096.0,9.0,8.0,9.0,591.0,MUPD,Digital,Jordan Sanders
8666931395661112,Mulya Hartati,laki-laki,"Kalimantan Barat, 12-11-1988",35.0,"Gg. Jend. Sudirman No. 61
Pangkalpinang, PA 62074",62074,8.0,7.0,Cerai hidup,Buruh,UD Hasanah Purwanti,+62 (55) 752-6228,10.0,4.0,1.0,0.0,0.0,Tangerang,5.0,3.0,2.0,1.0,S1,645818970.0,sedang,6622610397.0,13.0,9.0,9.0,685.0,WRPH,Call,William Rivera III
1432374914963515,Ghani Suwarno,perempuan,"Kepulauan Bangka Belitung, 12-02-1962",61.0,"Jalan Pasteur No. 213
Lubuklinggau, SB 60470",60470,17.0,9.0,Menikah,Buruh,Perum Prasetyo Maulana,+62-093-199-4480,10.0,2.0,2.0,1.0,1.0,Batam,3.0,2.0,2.0,1.0,D3,635578993.0,sedang,5436280706.0,15.0,9.0,13.0,540.0,WRPH,Call,Tina Wright
7631931776538534,Drs. Ajeng Pudjiastuti,laki-laki,"Sulawesi Tengah, 15-05-1982",41.0,"Jl. H.J Maemunah No. 13
Tanjungbalai, RI 04092",4092,14.0,10.0,Cerai mati,Profesional,PT Wastuti Wastuti,+62 (314) 370-9621,20.0,2.0,0.0,0.0,0.0,Tangerang,4.0,1.0,3.0,1.0,D3,511576097.0,kalem,5528434533.0,9.0,9.0,11.0,526.0,OTHR,Digital,Kelsey Brown
7405306649480549,"Laksana Zulkarnain, S.Kom",laki-laki,"DI Yogyakarta, 02-05-1982",41.0,"Gg. Sukajadi No. 3
Kotamobagu, YO 44035",44035,15.0,12.0,Menikah,Buruh,PT Dongoran Kusumo,+62 (114) 694-9453,10.0,0.0,0.0,0.0,0.0,Bandung,3.0,2.0,2.0,1.0,D3,536292924.0,kalem,6044903905.0,10.0,9.0,12.0,640.0,INCO,Call,Jacqueline Rose
2561111370831553,Ida Hutagalung,laki-laki,"Nusa Tenggara Barat, 23-11-1975",48.0,"Gg. Kutai No. 26
Kota Administrasi Jakarta Barat, Bali 95058",95058,9.0,11.0,Cerai hidup,Profesional,Perum Wibisono,+62 (754) 307-4497,20.0,0.0,0.0,0.0,0.0,Pekanbaru,3.0,3.0,2.0,1.0,D3,482110255.0,kalem,4689911313.0,10.0,8.0,10.0,555.0,PTPR,Digital,Renee Hamilton
7495950502777648,Dr. Rachel Handayani,perempuan,"Riau, 30-11-2000",23.0,"Gg. Ciumbuleuit No. 65
Bekasi, AC 35334",35334,13.0,10.0,Belum menikah,Pengusaha,CV Mahendra Lazuardi Tbk,+62-60-234-5314,10.0,6.0,4.0,1.0,1.0,Depok,3.0,2.0,2.0,1.0,SMA,484311074.0,sedang,5221832253.0,13.0,9.0,9.0,615.0,DISP,Digital,Christine Boyd
1672494932034702,Marsudi Rajasa,laki-laki,"Sumatera Selatan, 12-03-1961",62.0,"Jl. Peta No. 18
Payakumbuh, Jambi 86700",86700,7.0,4.0,Cerai hidup,Buruh,Perum Laksita Tbk,+62-0348-747-4623,5.0,10.0,0.0,0.0,0.0,Medan,3.0,2.0,3.0,1.0,D3,626840061.0,sedang,6304395252.0,13.0,9.0,12.0,633.0,WRPH,Call,Matthew Sullivan
6574275435522145,Oliva Hidayat,laki-laki,"DKI Jakarta, 25-11-1979",44.0,"Jl. K.H. Wahid Hasyim No. 8
Kota Administrasi Jakarta Utara, RI 62105",62105,9.0,2.0,Menikah,Buruh,Perum Suryono Aryani Tbk,+62 (264) 923 7085,15.0,8.0,4.0,0.0,0.0,Jakarta,4.0,3.0,2.0,1.0,D3,587581460.0,sedang,5095181712.0,10.0,9.0,10.0,650.0,WRPH,Call,Sean Wilcox
1416005923708303,Yani Hartati,laki-laki,"Sumatera Selatan, 16-07-1987",36.0,"Gg. Rawamangun No. 5
Bandar Lampung, Sulawesi Selatan 78196",78196,14.0,6.0,Cerai hidup,Pegawai Swasta,Perum Halimah Siregar,+62 (622) 706 6736,15.0,4.0,2.0,1.0,1.0,Palembang,2.0,1.0,2.0,1.0,SMA,424361732.0,kalem,4791124311.0,9.0,8.0,8.0,415.0,OTHR,Call,Kevin Rice
2000387351003661,Soleh Suartini,laki-laki,"Kalimantan Timur, 04-04-1965",58.0,"Jl. Cikutra Barat No. 843
Kota Administrasi Jakarta Barat, DI Yogyakarta 26860",26860,13.0,7.0,Menikah,Pegawai Negeri,UD Mansur,+62 (48) 470 6375,0.0,0.0,0.0,0.0,0.0,Palembang,3.0,2.0,2.0,1.0,SMA,459160502.0,kalem,5535225791.0,8.0,8.0,11.0,431.0,DISP,Digital,Kevin Rice
3062558915353570,Hartaka Wasita,laki-laki,"Sulawesi Utara, 03-11-1991",32.0,"Gang BKR No. 87
Makassar, JA 54174",54174,13.0,15.0,Cerai hidup,Pegawai Negeri,PD Natsir Kusmawati (Persero) Tbk,+62 (0198) 221-9396,10.0,6.0,3.0,0.0,0.0,Medan,3.0,3.0,2.0,1.0,D3,543867792.0,sedang,4781779383.0,14.0,9.0,11.0,643.0,DISP,Call,Matthew Sullivan
4682120144293745,Dalima Kusmawati,laki-laki,"Gorontalo, 25-02-1970",53.0,"Gg. Tebet Barat Dalam No. 592
Pekalongan, SU 64501",64501,12.0,12.0,Cerai hidup,Profesional,Perum Santoso,+62-631-394-2919,20.0,8.0,1.0,1.0,1.0,Semarang,5.0,3.0,3.0,2.0,S1,714936278.0,sedang,7553897323.0,13.0,9.0,14.0,565.0,HUPD,Call,Spencer Fisher
8821964430624333,Ajiman Nurdiyanti,perempuan,"Sulawesi Utara, 27-06-1984",39.0,"Jl. Ronggowarsito No. 51
Magelang, NB 04370",4370,15.0,3.0,Menikah,Pengusaha,UD Mardhiyah Safitri,+62-0661-171-1030,15.0,10.0,3.0,1.0,0.0,Batam,3.0,1.0,2.0,1.0,SMA,446417696.0,kalem,4558081753.0,7.0,8.0,8.0,518.0,DISP,Call,Tony Howard
1659975912224674,Jasmin Prayoga,perempuan,"Gorontalo, 20-08-1980",43.0,"Gg. Kutisari Selatan No. 96
Kota Administrasi Jakarta Timur, KT 74700",74700,4.0,16.0,Belum menikah,Pegawai Swasta,PT Hidayanto Usada (Persero) Tbk,+62 (0968) 890-2365,0.0,6.0,2.0,1.0,0.0,Batam,3.0,2.0,1.0,1.0,SMA,472794544.0,kalem,4280374443.0,9.0,8.0,8.0,559.0,OTHR,Digital,Alexa Sanchez
5854667800726026,Hasan Sirait,perempuan,"DI Yogyakarta, 21-06-1978",45.0,"Jl. Ahmad Dahlan No. 83
Batam, NT 55058",55058,2.0,13.0,Menikah,Pegawai Swasta,CV Anggraini Simbolon Tbk,+62 (069) 335-3220,15.0,4.0,0.0,0.0,0.0,Palembang,4.0,3.0,3.0,1.0,S1,550771770.0,sedang,6463685563.0,10.0,8.0,14.0,626.0,WRPH,Call,Cynthia Rodriguez DVM
5144614569550130,"Tantri Iswahyudi, S.H.",laki-laki,"DI Yogyakarta, 18-07-1968",55.0,"Jalan Otto Iskandardinata No. 09
Cimahi, JT 05546",5546,6.0,19.0,Cerai hidup,Pegawai Swasta,PD Haryanti Pratiwi (Persero) Tbk,+62 (76) 097-9486,0.0,6.0,3.0,1.0,0.0,Malang,4.0,3.0,3.0,2.0,D3,727299128.0,sedang,7588267125.0,12.0,9.0,12.0,786.0,HUPD,Call,Danielle Torres DDS
9479362698430411,Wani Wasita,perempuan,"Jawa Barat, 21-08-1962",61.0,"Gg. Stasiun Wonokromo No. 961
Pekanbaru, Sulawesi Tenggara 09743",9743,16.0,20.0,Cerai mati,Pengusaha,Perum Hidayanto (Persero) Tbk,+62-428-361-5070,0.0,2.0,0.0,0.0,0.0,Samarinda,4.0,3.0,2.0,2.0,D3,609183367.0,sedang,6380751132.0,14.0,9.0,13.0,635.0,DISC,Call,Nathan Welch
2150533365019465,Ganep Tarihoran,laki-laki,"Sulawesi Barat, 17-06-1964",59.0,"Jalan S. Parman No. 11
Gorontalo, BE 67595",67595,17.0,1.0,Menikah,Pegawai Negeri,CV Haryanto Pratiwi,+62 (51) 633-6662,20.0,0.0,0.0,0.0,0.0,Samarinda,4.0,3.0,3.0,1.0,S1,701282338.0,sedang,5285616212.0,12.0,9.0,10.0,654.0,DISC,Call,Cynthia Smith
7486333883611522,Hasim Sudiati,perempuan,"Kalimantan Selatan, 22-01-1967",56.0,"Gg. R.E Martadinata No. 7
Gorontalo, SU 21467",21467,9.0,9.0,Cerai mati,Profesional,UD Rajata Jailani Tbk,+62 (833) 113 1358,0.0,10.0,1.0,1.0,1.0,Pekanbaru,4.0,3.0,3.0,2.0,S1,643590758.0,sedang,5412394672.0,13.0,9.0,14.0,708.0,MUPD,Call,Paul Pollard
3520794994828545,"Gambira Lailasari, S.H.",laki-laki,"Kalimantan Barat, 21-06-1960",63.0,"Jl. Kutai No. 97
Kota Administrasi Jakarta Selatan, JI 92382",92382,5.0,14.0,Cerai hidup,Pegawai Negeri,Perum Mandala Fujiati,+62 (490) 649-7322,15.0,10.0,0.0,0.0,0.0,Samarinda,2.0,2.0,2.0,1.0,D3,520425055.0,kalem,3914519182.0,13.0,9.0,6.0,642.0,DISP,Call,Jordan Sanders
4334633296775794,"Bagiya Maryadi, S.Pt",perempuan,"Sulawesi Selatan, 13-10-1980",43.0,"Jl. Waringin No. 78
Banjarmasin, JT 55977",55977,9.0,6.0,Belum menikah,Buruh,PT Prastuti Tbk,+62 (158) 427 1910,20.0,2.0,4.0,1.0,0.0,Batam,3.0,2.0,2.0,1.0,D3,554824131.0,kalem,4451916234.0,11.0,9.0,9.0,587.0,INCO,Call,Carolyn Allison
2114720888906474,Rafid Napitupulu,laki-laki,"Gorontalo, 20-01-1968",55.0,"Jl. Sukajadi No. 59
Madiun, GO 08762",8762,12.0,20.0,Belum menikah,Pengusaha,PD Pratama Tbk,+62 (046) 876-5834,15.0,8.0,1.0,0.0,0.0,Padang,2.0,2.0,1.0,0.0,SMP,446933529.0,sedang,6060144839.0,8.0,9.0,6.0,538.0,WRPH,Digital,Edwin Crosby
9977494846788594,Sutan Arsipatra Wahyuni,laki-laki,"Sumatera Barat, 02-02-1990",33.0,"Gang Jakarta No. 5
Pekanbaru, NB 22547",22547,4.0,8.0,Cerai mati,Pegawai Negeri,UD Palastri,+62 (297) 117 5163,20.0,10.0,3.0,1.0,1.0,Samarinda,3.0,2.0,3.0,1.0,D3,579441761.0,kalem,5608009015.0,11.0,9.0,12.0,620.0,DISC,Call,Jordan Sanders
2547001654515969,Nrima Saputra,laki-laki,"Jawa Tengah, 27-03-1987",36.0,"Gang Lembong No. 9
Makassar, SU 03020",3020,10.0,13.0,Cerai mati,Buruh,PD Namaga,+62 (0652) 554 9046,20.0,8.0,3.0,0.0,0.0,Surabaya,3.0,2.0,2.0,1.0,SMA,604410744.0,kalem,4233857893.0,11.0,9.0,6.0,609.0,INCO,Digital,Sharon Fitzgerald
5170395963383508,"Cut Gasti Hassanah, M.Kom.",perempuan,"Nusa Tenggara Barat, 21-10-1984",39.0,"Gg. Tubagus Ismail No. 6
Balikpapan, Papua Barat 31494",31494,6.0,4.0,Belum menikah,Pengusaha,PT Winarno Tbk,+62-0952-553-0453,0.0,2.0,3.0,0.0,0.0,Batam,4.0,3.0,2.0,2.0,S1,707421636.0,sedang,6411879892.0,13.0,9.0,11.0,650.0,HUPD,Call,David Olsen
1876865910081137,Nadia Farida,perempuan,"Sulawesi Utara, 09-03-1971",52.0,"Gg. Moch. Toha No. 499
Padangpanjang, BA 81570",81570,11.0,5.0,Belum menikah,Profesional,CV Prasetyo Rahimah Tbk,+62 (381) 533-6450,15.0,2.0,4.0,1.0,0.0,Jakarta,1.0,0.0,1.0,0.0,SMP,358466121.0,kalem,4067688091.0,7.0,8.0,6.0,440.0,CBLT,Digital,Sean Strong
3481450866201941,"R.M. Eka Maulana, S.IP",laki-laki,"Nusa Tenggara Timur, 11-09-1997",26.0,"Jalan Cihampelas No. 2
Banda Aceh, SU 55020",55020,15.0,9.0,Belum menikah,Profesional,PD Adriansyah,+62-0471-355-9151,0.0,8.0,1.0,0.0,0.0,Makassar,3.0,1.0,1.0,1.0,SMA,390267606.0,sedang,4806854586.0,8.0,8.0,5.0,568.0,OTHR,Digital,Michelle Hill
2517618324793569,"Dr. Zulfa Puspita, M.M.",laki-laki,"Jawa Tengah, 05-11-1985",38.0,"Jalan Yos Sudarso No. 73
Tasikmalaya, SB 22784",22784,18.0,18.0,Cerai mati,Pengusaha,PT Hardiansyah Pertiwi,+62 (021) 825 0091,20.0,6.0,1.0,0.0,0.0,Malang,3.0,2.0,2.0,1.0,D3,567488300.0,kalem,5211823644.0,10.0,9.0,10.0,628.0,WRPH,Digital,Ryan Carroll
