debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,num_of_dependents,debtor_education_level,debtor_occupation,debtor_company,debtor_number,monthly_income,monthly_expense,loan_type,debtor_tenor,loan_amount,payment_history_jan,payment_history_feb,payment_history_mar,payment_history_apr,payment_history_may,payment_history_jun,payment_history_jul,payment_history_aug,payment_history_sep,payment_history_oct,payment_history_nov,payment_history_dec,debtor_aging,transaction_frequency,remaining_loan,billing_frequency,billing_type,debtor_response,consumerism_level,debtor_mode,collector_type,collector_reputation,collector_fee,transportation_type,distance,travel_frequency,transportation_cost,remedial_score,remedial_label
2506904290599486,Gambira Uwais,laki-laki,"Jawa Timur, 08-05-1962",46,"Gg. Yos Sudarso No. 528
Pekanbaru, Maluku 89909",89909,18,19,Belum Menikah,0,S2,Professional,CV Wibowo,+62 (0808) 201 1680,6398832,2559533,Pinjaman Pribadi,18,69454656,1,0,0,1,0,0,0,0,1,2,2,2,DPK,10,31061666,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8268488,Mobil,225,2,351614,944,Remedial
8131630103749879,Pia Maheswara,perempuan,"Lampung, 03-04-1964",44,"Jalan Asia Afrika No. 0
Langsa, YO 84603",84603,10,3,Menikah,3,D3,Pegawai Swasta,UD Suryono Firgantoro Tbk,+62-00-907-6456,3345554,2341888,Pinjaman Pribadi,16,16139360,0,1,0,0,0,0,0,0,0,0,1,2,DPK,10,6102700,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,8384997,Mobil,173,2,275152,722,Remedial
1443164441920499,Maryanto Hutapea,perempuan,"Nusa Tenggara Timur, 28-09-1993",33,"Jl. Yos Sudarso No. 6
Banda Aceh, Kalimantan Barat 38616",38616,10,4,Menikah,3,D3,Pegawai Swasta,CV Dongoran,+62-0389-858-9545,4109964,2876975,Pinjaman Bisnis,15,18556695,0,0,1,2,3,3,4,4,5,4,5,5,Diragukan,7,9925772,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Cukup,7072392,Mobil,219,2,297982,500,No Remedial
9823267359338423,R.A. Cindy Wastuti,laki-laki,"Sulawesi Selatan, 26-12-1965",44,"Gg. Cempaka No. 92
Banjar, NB 68790",68790,9,18,Belum Menikah,0,D3,Pegawai Swasta,CV Haryanti,+62 (081) 883-3015,4141834,1656734,Pinjaman Pribadi,19,47454172,0,1,2,2,3,2,2,3,2,2,1,2,DPK,10,22603172,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7456698,Motor,199,2,249648,944,Remedial
3445123586219877,"Dt. Karta Permata, S.I.Kom",laki-laki,"Papua Barat, 11-08-1975",46,"Jl. Siliwangi No. 59
Manado, Sumatera Barat 40004",40004,7,17,Belum Menikah,0,S1,Pegawai Swasta,Perum Wastuti,+62 (134) 800 8769,5392631,2157052,Pinjaman Pribadi,17,55281246,1,2,2,2,2,1,2,2,3,2,2,2,DPK,10,22925456,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8187727,Mobil,201,2,336729,888,Remedial
4169388619245565,Purwa Pudjiastuti,laki-laki,"Kalimantan Barat, 28-04-1967",35,"Jalan Tubagus Ismail No. 39
Dumai, Papua 77959",77959,5,18,Menikah,3,S1,Pegawai Negeri,UD Budiman Zulkarnain,+62 (54) 484 7904,5486125,3840288,Pinjaman Bisnis,18,29724138,0,0,0,0,1,1,0,0,0,1,0,1,DPK,11,11619931,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7297628,Mobil,199,2,276170,666,No Remedial
1235578716860921,"Purwadi Haryanto, S.E.",perempuan,"Papua Barat, 07-02-1991",47,"Jalan Dipenogoro No. 2
Solok, Kepulauan Riau 93059",93059,12,17,Belum Menikah,0,S2,Professional,UD Januar,+62 (0340) 441-9674,6801090,2720436,Pinjaman Pribadi,18,73820880,1,1,1,1,0,0,0,0,1,2,2,2,DPK,10,33014340,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7962632,Mobil,192,2,273206,888,Remedial
1084102291949543,Makuta Hardiansyah,laki-laki,"Papua, 18-10-1965",44,"Jalan Asia Afrika No. 644
Sibolga, Jambi 87568",87568,20,5,Belum Menikah,0,S1,Pegawai Negeri,UD Lailasari Saefullah,+62 (069) 391 4880,5606749,2242700,Pinjaman Pribadi,16,54095264,1,2,3,4,4,5,5,6,7,8,8,7,Macet,5,37275019,2,Paksa,Negatif,Rendah,Kabur,Penyitaan,Baik,7321090,Mobil,213,2,312374,444,No Remedial
2170851666725907,Anggabaya Jailani,perempuan,"Jawa Barat, 29-02-1996",41,"Gg. Ciwastra No. 372
Pontianak, KB 31146",31146,16,4,Cerai Mati,0,D3,Pegawai Negeri,PT Wijayanti (Persero) Tbk,+62 (808) 386-0096,5035164,2014066,Kartu Kredit,17,52008780,0,0,1,2,3,2,2,2,1,1,2,3,DPK,9,24818898,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7744468,Mobil,199,2,302049,666,No Remedial
3196355554933224,Karya Wacana,perempuan,"Sulawesi Utara, 13-01-1999",51,"Jalan M.T Haryono No. 2
Sukabumi, Jawa Tengah 99033",99033,17,6,Cerai Mati,0,S1,Pegawai Negeri,CV Nuraini,+62 (006) 448 5283,5182744,2073098,Pinjaman Bisnis,17,53040782,1,0,1,2,3,3,2,3,3,3,2,1,DPK,11,18834676,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,6769728,Motor,200,2,301250,777,Remedial
1047288208041673,Hafshah Sihotang,perempuan,"Sulawesi Tengah, 07-08-1989",40,"Jalan Raya Ujungberung No. 965
Denpasar, YO 04041",4041,13,18,Menikah,3,S1,Pegawai Negeri,PT Kusmawati Widiastuti Tbk,+62 (006) 539 7371,5175946,3623162,Pinjaman Bisnis,20,31159540,1,0,0,0,0,1,0,0,1,1,1,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,6882496,Motor,200,2,328097,500,No Remedial
3834030094906895,Eva Megantara,perempuan,"Gorontalo, 20-03-1963",44,"Gg. Jayawijaya No. 27
Lubuklinggau, MA 80682",80682,12,9,Menikah,3,D3,Pegawai Negeri,PD Uyainah Tarihoran,+62 (75) 592 0538,5264977,3685484,Pinjaman Bisnis,18,28525968,0,0,1,2,1,1,2,1,1,0,0,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Buruk,8046416,Motor,229,2,236426,444,No Remedial
8544533802747593,Abyasa Megantara,perempuan,"Riau, 24-04-1975",40,"Jalan Siliwangi No. 1
Kota Administrasi Jakarta Pusat, BE 52302",52302,15,8,Menikah,3,D3,Pegawai Swasta,PT Nasyiah Usamah,+62 (87) 906 6834,4878821,3415175,Pinjaman Bisnis,20,29370820,0,0,0,0,0,0,1,0,0,0,1,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Buruk,6305043,Motor,237,2,327153,500,No Remedial
2416116567432460,"R.M. Kanda Fujiati, M.TI.",laki-laki,"Sumatera Selatan, 14-03-1970",35,"Jl. Ciwastra No. 7
Balikpapan, YO 56904",56904,16,15,Menikah,3,S1,Pegawai Swasta,Perum Hartati,+62-30-082-3705,5279869,3695908,Pinjaman Pribadi,17,27062657,0,0,0,1,0,1,2,3,2,1,2,2,DPK,10,11223047,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7627933,Mobil,209,2,262328,777,Remedial
6180870083393510,Anggabaya Winarsih,perempuan,"Maluku, 18-11-1993",41,"Jalan Suryakencana No. 505
Meulaboh, Kalimantan Utara 61426",61426,19,10,Belum Menikah,0,D3,Pegawai Swasta,UD Megantara,+62 (30) 493 6378,4956490,1982596,Pinjaman Pribadi,17,50810246,0,1,0,1,2,3,3,3,4,3,4,5,Diragukan,7,29992988,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Baik,7000346,Motor,184,2,296509,777,Remedial
6258481766787534,"Asirwada Samosir, M.Ak",perempuan,"Maluku Utara, 20-12-1960",41,"Jalan Gegerkalong Hilir No. 4
Tangerang, KT 63634",63634,18,15,Cerai Hidup,3,S1,Pegawai Swasta,CV Mahendra Hartati,+62-57-319-0126,6164463,4315124,Pinjaman Pribadi,18,33455376,0,0,0,1,1,0,0,0,0,0,0,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7059821,Motor,171,2,331154,555,No Remedial
8614792501389991,Raisa Suryatmi,laki-laki,"Sulawesi Tengah, 30-01-1974",37,"Gg. Kebonjati No. 2
Sibolga, ST 85069",85069,16,20,Belum Menikah,0,S1,Pegawai Negeri,PD Winarsih Pranowo (Persero) Tbk,+62-0158-310-4010,4802488,1920995,Pinjaman Bisnis,17,49149210,0,0,1,1,0,0,0,0,0,1,2,2,DPK,10,20334280,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7063932,Motor,196,2,314570,777,Remedial
2754701960391254,Vera Kusumo,laki-laki,"Nusa Tenggara Barat, 09-05-1994",32,"Jl. Rajawali Barat No. 452
Palangkaraya, Sulawesi Selatan 06688",6688,2,3,Menikah,3,S1,Pegawai Negeri,CV Najmudin (Persero) Tbk,+62 (301) 610 1025,5534630,3874241,Pinjaman Pribadi,17,28368461,0,0,1,1,0,0,0,0,1,2,1,1,DPK,11,10104182,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7215916,Mobil,190,2,298489,777,Remedial
7327736813722619,"Marsito Mandala, M.Pd",perempuan,"Nusa Tenggara Timur, 23-06-1985",37,"Gg. Lembong No. 793
Singkawang, Papua 32252",32252,5,11,Belum Menikah,0,S1,Pegawai Negeri,CV Halim Tbk,+62 (0534) 921 5184,4898500,1959400,Pinjaman Bisnis,20,58978600,1,1,2,2,3,4,4,3,3,4,5,5,Diragukan,7,38404900,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Cukup,7235205,Mobil,212,2,280716,666,No Remedial
4552187652502690,Zahra Rahayu,perempuan,"Jawa Barat, 26-11-1974",27,"Gang Ahmad Yani No. 64
Binjai, Jawa Timur 95105",95105,6,18,Menikah,3,SMA,Buruh,Perum Permata Pangestu Tbk,+62-0004-500-2008,3076803,2153762,Pinjaman Bisnis,17,15744176,0,1,2,1,2,1,0,1,0,0,1,1,DPK,11,5590725,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,8224857,Mobil,189,3,241386,666,No Remedial
8044802123995071,Heru Lestari,perempuan,"Jawa Timur, 26-03-1982",45,"Jalan Jayawijaya No. 26
Parepare, JI 72927",72927,2,5,Menikah,3,S2,Professional,CV Putra,+62-0222-808-6448,6890609,4823426,Kartu Kredit,15,31400250,0,0,0,1,0,0,0,1,2,1,0,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7147528,Mobil,200,2,277151,388,No Remedial
4027123602797234,"dr. Balamantri Kusumo, S.T.",laki-laki,"Lampung, 23-05-1997",41,"Gg. Kutisari Selatan No. 0
Samarinda, Kalimantan Timur 07368",7368,20,12,Menikah,3,D3,Pegawai Negeri,PT Budiyanto,+62-007-161-8972,5286794,3700756,Pinjaman Pribadi,18,28692144,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7192378,Motor,197,2,253495,611,No Remedial
8744879711930482,"R. Karta Sudiati, S.IP",perempuan,"Bali, 17-07-1993",37,"Jalan Dr. Djunjunan No. 15
Salatiga, SN 45642",45642,11,6,Cerai Hidup,3,S1,Pegawai Swasta,CV Prasetya Budiman,+62 (381) 542-1733,5132760,3592932,Pinjaman Pribadi,19,29403754,0,0,0,0,0,1,2,3,2,2,2,1,DPK,11,12465646,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,6872483,Mobil,196,2,268890,833,Remedial
5610361361122704,Jamal Mandasari,perempuan,"Sulawesi Utara, 19-10-1969",47,"Gang Pasteur No. 6
Bekasi, DKI Jakarta 44275",44275,16,8,Belum Menikah,0,S2,Professional,Perum Utama Hariyah (Persero) Tbk,+62 (060) 524 4322,6626157,2650463,Pinjaman Pribadi,15,59935080,0,1,0,0,1,2,3,2,1,0,0,0,Lancar,12,0,1,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,7065937,Mobil,140,2,333308,722,Remedial
7541998662043585,"Prayogo Halim, S.Gz",laki-laki,"Sumatera Selatan, 21-01-1966",42,"Gang HOS. Cokroaminoto No. 64
Banjarmasin, Kalimantan Utara 69564",69564,6,4,Cerai Hidup,3,S1,Pegawai Negeri,UD Habibi (Persero) Tbk,+62 (0151) 121 0279,5049575,3534702,Pinjaman Pribadi,19,28927215,1,1,1,1,1,0,1,1,0,0,1,2,DPK,10,13778485,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6520870,Mobil,213,2,321585,777,Remedial
7477539098238453,Devi Hartati,laki-laki,"Papua Barat, 04-08-1999",43,"Gang Sukabumi No. 50
Cilegon, SB 17993",17993,12,3,Cerai Hidup,3,D3,Pegawai Negeri,Perum Lazuardi Mandasari,+62 (007) 293 3061,5106873,3574811,Kartu Kredit,17,26374735,1,0,0,0,0,1,1,0,0,1,2,3,DPK,9,12586177,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7662067,Motor,198,2,267437,500,No Remedial
4028497570495738,"Dagel Iswahyudi, M.Ak",laki-laki,"Papua Barat, 22-06-1962",31,"Jl. Ahmad Dahlan No. 2
Batam, YO 00411",411,4,11,Belum Menikah,0,S1,Pegawai Negeri,Perum Haryanti,+62 (0223) 902-3687,3699754,1479902,Pinjaman Bisnis,17,37863692,0,0,0,0,1,1,2,3,4,3,2,2,DPK,10,15665172,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,6745069,Motor,178,2,259019,833,Remedial
1247933052767376,Lasmono Tarihoran,laki-laki,"Sumatera Selatan, 05-12-1990",45,"Gang Surapati No. 253
Bontang, Kalimantan Selatan 95752",95752,3,7,Menikah,3,S2,Professional,CV Marpaung,+62-0726-672-2564,5935339,4154737,Kartu Kredit,15,27047115,1,2,2,3,3,2,1,2,2,1,2,2,DPK,10,9241095,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7532043,Motor,220,2,268973,555,No Remedial
1336018873841137,Devi Zulaika,laki-laki,"DKI Jakarta, 21-03-1966",54,"Gang Raya Setiabudhi No. 622
Palopo, SU 06844",6844,16,12,Belum Menikah,0,S2,Professional,PT Pradana (Persero) Tbk,+62-056-527-0983,6243068,2497227,Pinjaman Bisnis,18,67650642,1,2,2,1,1,0,0,0,1,1,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,7969519,Mobil,228,2,340045,555,No Remedial
2812555022916182,Tgk. Mariadi Utama,perempuan,"Kalimantan Selatan, 06-09-1994",50,"Gg. Ahmad Dahlan No. 7
Jayapura, MA 54456",54456,13,9,Belum Menikah,0,S2,Professional,PT Wibisono Oktaviani (Persero) Tbk,+62-21-229-8684,5549773,2219909,Pinjaman Pribadi,19,63585343,0,0,0,0,0,0,1,2,1,0,0,1,DPK,11,26956839,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7930108,Motor,190,2,243886,944,Remedial
6995881974492123,Sutan Langgeng Siregar,perempuan,"Lampung, 07-12-1981",26,"Gg. Kutisari Selatan No. 05
Bandung, Nusa Tenggara Barat 58483",58483,1,5,Belum Menikah,0,SMA,Pegawai Swasta,PT Tampubolon Dabukke,+62-057-685-8012,3826508,1530603,Pinjaman Bisnis,17,39160928,1,2,1,0,1,1,2,1,0,0,1,0,Lancar,12,0,1,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,7085191,Mobil,201,2,286864,611,No Remedial
8070906383888387,"R.M. Darijan Wulandari, S.Farm",laki-laki,"Sulawesi Utara, 03-04-1968",34,"Gg. Merdeka No. 428
Tual, PA 32322",32322,17,17,Belum Menikah,0,S1,Pegawai Negeri,UD Nasyiah Wijaya,+62 (867) 248 9485,6137846,2455138,Pinjaman Bisnis,16,59120400,1,1,2,1,0,1,2,2,1,0,1,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7609023,Mobil,199,2,311367,555,No Remedial
3430015981159697,"Garan Simanjuntak, S.Farm",perempuan,"Sulawesi Tengah, 26-05-1960",59,"Gang Joyoboyo No. 902
Padangpanjang, Bengkulu 67478",67478,19,11,Belum Menikah,0,S3,Professional,CV Widiastuti Hutapea (Persero) Tbk,+62 (0491) 659-6408,7124507,2849803,Pinjaman Pribadi,23,98812255,1,0,0,1,0,0,0,0,0,1,1,1,DPK,11,51790511,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8485578,Mobil,233,2,274947,944,Remedial
9874080801530737,"H. Koko Sirait, M.Ak",laki-laki,"DKI Jakarta, 02-10-1975",26,"Jalan Indragiri No. 6
Bekasi, PB 98324",98324,4,17,Menikah,3,SMA,Pegawai Swasta,PT Hastuti Purwanti,+62-0117-690-1249,3820986,2674690,Pinjaman Pribadi,21,24193176,0,0,0,0,0,0,0,0,0,1,1,0,Lancar,12,0,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7521681,Mobil,180,2,308826,666,No Remedial
4057627200212254,"Balijan Sitompul, M.Ak",perempuan,"Kalimantan Tengah, 16-06-1961",27,"Gang Suniaraja No. 1
Palangkaraya, BT 31233",31233,15,13,Menikah,3,SMA,Buruh,Perum Nugroho Rahimah,+62-66-597-4669,2878120,2014684,Kartu Kredit,19,16612954,0,1,2,2,2,2,1,2,2,3,3,3,DPK,9,8842030,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7819883,Mobil,186,2,262517,500,No Remedial
5226366200301164,"Cut Iriana Namaga, S.IP",laki-laki,"Gorontalo, 26-04-1964",40,"Gang Indragiri No. 61
Kota Administrasi Jakarta Timur, Jambi 44697",44697,7,12,Belum Menikah,0,S1,Pegawai Swasta,PD Padmasari,+62 (076) 903-2928,5713032,2285213,Pinjaman Pribadi,20,68900880,0,0,1,1,1,0,1,0,0,0,1,2,DPK,10,34622690,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,6934533,Mobil,197,2,278529,944,Remedial
9965860602867748,"Sutan Lasmono Yolanda, S.Psi",laki-laki,"Kalimantan Selatan, 04-03-1973",27,"Gg. HOS. Cokroaminoto No. 038
Salatiga, Lampung 40345",40345,7,2,Belum Menikah,0,SMA,Buruh,PT Simanjuntak Tbk,+62 (030) 440-2290,2715428,1086171,Pinjaman Bisnis,18,29424708,0,1,2,3,3,2,2,1,2,2,3,4,Kurang Lancar,8,16390652,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,8463915,Motor,174,2,285579,722,Remedial
7688164250841887,R. Zamira Halim,laki-laki,"Jambi, 01-09-1984",55,"Gang HOS. Cokroaminoto No. 1
Bima, PA 11015",11015,3,12,Belum Menikah,0,S3,Pengusaha,PT Usada Maulana (Persero) Tbk,+62 (35) 538 6289,8333045,3333218,Pinjaman Pribadi,22,110548944,0,0,1,2,2,3,3,4,3,4,5,6,Diragukan,6,80549982,3,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Buruk,7694798,Mobil,202,2,315124,666,No Remedial
4337267254950442,"Cornelia Prastuti, M.Kom.",laki-laki,"Bali, 17-09-2000",43,"Gg. R.E Martadinata No. 50
Dumai, MA 80978",80978,12,14,Menikah,3,D3,Pegawai Swasta,UD Hidayat Purnawati (Persero) Tbk,+62 (0167) 276 9773,4109990,2876993,Kartu Kredit,18,22474890,0,0,0,0,1,2,3,4,5,6,6,5,Diragukan,7,13843911,1,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Baik,7303494,Motor,167,2,310594,444,No Remedial
1543619616353474,Gaman Waskita,laki-laki,"Jawa Tengah, 21-12-1967",32,"Jalan BKR No. 08
Batu, GO 33733",33733,15,5,Menikah,3,S1,Pegawai Negeri,PT Tampubolon Pudjiastuti Tbk,+62 (515) 614 5595,5014111,3509878,Kartu Kredit,18,27418932,1,1,2,1,0,1,2,3,4,3,2,1,DPK,11,10872369,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7930939,Motor,173,2,331166,555,No Remedial
1058287557788959,Galiono Rahimah,laki-laki,"Banten, 26-10-1989",41,"Gg. Dipenogoro No. 8
Pekalongan, MU 50050",50050,10,4,Menikah,3,S1,Pegawai Negeri,PT Hasanah Puspasari (Persero) Tbk,+62 (423) 980 9371,6028581,4220007,Kartu Kredit,18,32966406,0,0,0,0,1,2,2,2,2,1,2,1,DPK,11,13072092,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6785225,Mobil,236,2,231118,555,No Remedial
7984561406313363,Diah Wasita,laki-laki,"Sulawesi Utara, 23-12-1991",50,"Gg. Rajawali Barat No. 4
Pasuruan, Maluku Utara 16847",16847,19,18,Belum Menikah,0,S2,Professional,Perum Wibisono Yuniar (Persero) Tbk,+62 (36) 277-3450,6516413,2606565,Kartu Kredit,18,71268120,0,0,1,2,1,2,3,3,4,4,3,4,Kurang Lancar,8,39989336,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Baik,7311324,Motor,206,2,280704,611,No Remedial
6111714848181266,Clara Rahimah,laki-laki,"Sumatera Utara, 04-07-1975",46,"Gg. Rungkut Industri No. 246
Bima, JK 75797",75797,4,10,Belum Menikah,0,S2,Pegawai Negeri,CV Budiman Iswahyudi (Persero) Tbk,+62 (107) 214 8698,6749155,2699662,Pinjaman Pribadi,20,81396840,0,0,0,1,0,0,0,1,1,2,1,2,DPK,10,40901910,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8635330,Mobil,175,2,308984,1000,Remedial
5308727765726518,Vanesa Nababan,perempuan,"Papua, 01-01-1967",54,"Jl. Rawamangun No. 703
Bogor, Sumatera Utara 21709",21709,17,7,Cerai Hidup,3,S2,Professional,UD Hidayanto Gunawan,+62 (0356) 030-2417,5611553,3928087,Kartu Kredit,18,30685968,0,0,0,1,2,1,2,2,2,1,2,2,DPK,10,13851308,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Buruk,7490034,Mobil,183,2,256271,555,No Remedial
7847013826335017,Nadia Yulianti,perempuan,"Kalimantan Barat, 07-12-1987",40,"Gg. Soekarno Hatta No. 635
Malang, Sumatera Selatan 53574",53574,18,15,Cerai Mati,0,S1,Pegawai Negeri,UD Thamrin Fujiati,+62 (0622) 971 6088,4575375,1830150,Pinjaman Pribadi,18,49662360,1,0,1,2,2,2,2,3,4,3,4,4,Kurang Lancar,8,27700560,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Baik,7203507,Mobil,236,2,288127,833,Remedial
9276377843672678,"Farhunnisa Hidayanto, M.Pd",perempuan,"Banten, 08-12-1998",49,"Jalan Monginsidi No. 917
Kediri, BE 76723",76723,14,15,Menikah,3,S2,Pegawai Negeri,CV Maheswara Tbk,+62 (035) 638 2346,6066328,4246430,Pinjaman Pribadi,21,38409903,0,1,2,3,3,2,3,2,2,1,2,2,DPK,10,20210923,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7317063,Motor,179,2,293448,777,Remedial
3121127407535395,Daru Laksmiwati,laki-laki,"Nusa Tenggara Barat, 15-07-1996",41,"Jalan M.H Thamrin No. 85
Tanjungpinang, Lampung 35919",35919,16,7,Belum Menikah,0,D3,Pegawai Negeri,PD Megantara,+62 (734) 844-5097,5121238,2048495,Pinjaman Bisnis,21,64743420,1,0,1,0,0,0,0,0,1,1,1,2,DPK,10,34015990,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7396009,Mobil,219,2,263539,833,Remedial
1155863098436641,Oni Sinaga,laki-laki,"Maluku, 07-12-1964",37,"Gg. Otto Iskandardinata No. 5
Tangerang, SR 00064",64,13,3,Belum Menikah,0,S1,Pegawai Swasta,CV Utama (Persero) Tbk,+62-633-071-0644,4725238,1890095,Kartu Kredit,17,48807527,0,0,0,0,0,0,0,0,0,1,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Baik,7285904,Mobil,195,2,280382,444,No Remedial
2778654552163854,Prabu Purwanti,perempuan,"Nusa Tenggara Barat, 05-01-1969",39,"Gang Abdul Muis No. 3
Pontianak, Kalimantan Utara 02084",2084,20,13,Belum Menikah,0,D3,Pegawai Swasta,Perum Namaga Nashiruddin,+62 (547) 792 0811,4794082,1917633,Pinjaman Pribadi,16,46254464,1,0,0,0,0,0,1,2,1,1,0,1,DPK,11,14613525,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7565382,Mobil,201,2,336262,944,Remedial
8571966690874828,Yulia Budiyanto,laki-laki,"Jawa Tengah, 25-06-1965",32,"Jalan Pasteur No. 583
Sungai Penuh, Aceh 19018",19018,4,13,Belum Menikah,0,S1,Pegawai Negeri,Perum Pranowo Mandasari (Persero) Tbk,+62 (0342) 420 4369,4744914,1897966,Pinjaman Pribadi,20,57225080,1,1,0,0,0,1,0,1,0,0,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Baik,7342267,Mobil,172,2,304319,666,No Remedial
8057397348519669,Saadat Hassanah,perempuan,"Gorontalo, 10-12-1986",47,"Jalan Lembong No. 76
Bengkulu, Papua 11545",11545,20,7,Belum Menikah,0,S2,Professional,CV Iswahyudi Putra Tbk,+62 (081) 008 6620,5424311,2169724,Pinjaman Bisnis,15,48982080,0,0,0,1,2,2,1,0,0,1,2,3,DPK,9,19690797,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7359955,Motor,194,2,310076,777,Remedial
5610472724717432,Dian Saragih,perempuan,"Nusa Tenggara Barat, 14-10-1994",55,"Jl. Cihampelas No. 389
Parepare, Papua 95930",95930,7,9,Menikah,3,S3,Pengusaha,Perum Yulianti Pudjiastuti Tbk,+62-0951-022-7331,10111596,7078117,Pinjaman Pribadi,14,42682122,1,1,1,2,3,4,3,3,4,5,5,6,Diragukan,6,24481248,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Sangat Baik,7470135,Mobil,170,2,329519,555,No Remedial
5143190209448538,Dr. Murti Hartati,laki-laki,"Maluku, 07-04-1984",34,"Gg. Sadang Serang No. 53
Banda Aceh, SN 50258",50258,3,10,Belum Menikah,0,S1,Pegawai Negeri,UD Permata Lestari (Persero) Tbk,+62-0505-263-7467,5193897,2077559,Pinjaman Pribadi,15,46979970,0,1,0,0,1,2,3,4,4,3,4,4,Kurang Lancar,8,22049266,1,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,7557487,Motor,211,2,319474,888,Remedial
3625032889549570,Najwa Januar,perempuan,"Sumatera Utara, 26-10-1975",42,"Gg. Pelajar Pejuang No. 061
Jambi, KB 74565",74565,12,6,Cerai Hidup,3,D3,Pegawai Swasta,PT Lestari,+62 (056) 469 0061,3666880,2566816,Pinjaman Pribadi,16,17689472,0,0,0,1,2,1,2,1,1,1,0,0,Lancar,12,0,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6680668,Mobil,185,2,291924,666,No Remedial
8231085068083427,Kiandra Agustina,perempuan,"Kalimantan Utara, 30-10-1972",33,"Jl. HOS. Cokroaminoto No. 03
Sorong, SN 91680",91680,20,19,Menikah,3,D3,Pegawai Negeri,UD Uwais,+62-0070-153-6590,4878078,3414655,Kartu Kredit,17,25193099,0,0,0,1,0,0,1,0,0,0,0,1,DPK,11,9095446,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7935329,Motor,199,2,280281,555,No Remedial
